熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:55:35, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",27.70
2,"73,138",27.86
3,"74,138",27.61
4,"75,138",27.72
5,"76,138",27.62
6,"77,138",27.54
7,"78,138",27.85
8,"79,138",27.76
9,"80,138",27.94
10,"81,138",27.86
11,"82,138",27.84
12,"83,138",27.62
13,"84,138",27.49
14,"85,138",27.99
15,"86,138",27.62
16,"87,138",27.86
17,"88,138",27.76
18,"89,138",27.85
19,"90,138",28.07
20,"91,138",28.00
21,"92,138",28.04
22,"93,138",28.05
23,"94,138",28.09
24,"95,138",28.09
25,"96,138",28.11
26,"97,138",28.12
27,"98,138",28.17
28,"99,138",28.05
29,"100,138",28.27
30,"101,138",28.24
31,"102,138",28.24
32,"103,138",28.28
33,"104,138",28.31
34,"105,138",28.37
35,"106,138",28.32
36,"107,138",28.38
37,"108,138",28.49
38,"109,138",28.35
39,"110,137",28.31
40,"111,137",28.43
41,"112,137",28.38
42,"113,137",28.41
43,"114,137",28.55
44,"115,137",28.55
45,"116,137",28.50
46,"117,137",28.46
47,"118,137",28.59
48,"119,137",28.61
49,"120,137",28.52
50,"121,137",28.49
51,"122,137",28.68
52,"123,137",28.76
53,"124,137",28.63
54,"125,137",28.78
55,"126,137",28.86
56,"127,137",28.63
57,"128,137",28.61
58,"129,137",28.87
59,"130,137",28.75
60,"131,137",28.72
61,"132,137",28.68
62,"133,137",28.87
63,"134,137",28.90
64,"135,137",28.98
65,"136,137",29.10
66,"137,137",29.24
67,"138,137",28.96
68,"139,137",29.18
69,"140,137",29.02
70,"141,137",29.19
71,"142,137",29.13
72,"143,137",28.86
73,"144,137",29.32
74,"145,137",29.13
75,"146,137",29.19
76,"147,136",29.24
77,"148,136",29.31
78,"149,136",29.29
79,"150,136",29.29
80,"151,136",29.55
81,"152,136",29.46
82,"153,136",29.28
83,"154,136",29.37
84,"155,136",29.37
85,"156,136",29.37
86,"157,136",29.38
87,"158,136",29.44
88,"159,136",29.50
89,"160,136",29.50
90,"161,136",29.50
91,"162,136",29.42
92,"163,136",29.62
93,"164,136",29.50
94,"165,136",29.78
95,"166,136",29.74
96,"167,136",29.46
97,"168,136",29.34
98,"169,136",29.56
99,"170,136",29.56
100,"171,136",29.55
101,"172,136",29.68
102,"173,136",29.46
103,"174,136",29.66
104,"175,136",29.50
105,"176,136",29.74
106,"177,136",29.45
107,"178,136",29.64
108,"179,136",29.58
109,"180,136",29.69
110,"181,136",29.69
111,"182,136",29.64
112,"183,136",29.64
113,"184,135",29.71
114,"185,135",29.67
115,"186,135",29.75
116,"187,135",29.62
117,"188,135",29.63
118,"189,135",29.76
119,"190,135",29.80
120,"191,135",29.68
121,"192,135",29.61
122,"193,135",29.67
123,"194,135",29.62
124,"195,135",29.73
125,"196,135",29.76
126,"197,135",29.75
127,"198,135",29.82
128,"199,135",29.80
129,"200,135",29.66
130,"201,135",29.97
131,"202,135",29.83
132,"203,135",29.75
133,"204,135",29.69
134,"205,135",29.58
135,"206,135",29.78
136,"207,135",29.62
137,"208,135",29.80
138,"209,135",29.74
139,"210,135",29.74
140,"211,135",29.75
141,"212,135",30.00
142,"213,135",29.76
143,"214,135",29.80
144,"215,135",29.71
145,"216,135",29.75
