熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:58:10, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",25.54
2,"73,138",25.64
3,"74,138",25.49
4,"75,138",25.60
5,"76,138",25.48
6,"77,138",25.52
7,"78,138",25.61
8,"79,138",25.51
9,"80,138",25.70
10,"81,138",25.65
11,"82,138",25.57
12,"83,138",25.52
13,"84,138",25.31
14,"85,138",25.72
15,"86,138",25.40
16,"87,138",25.70
17,"88,138",25.57
18,"89,138",25.63
19,"90,138",25.75
20,"91,138",25.76
21,"92,138",25.79
22,"93,138",25.83
23,"94,138",25.70
24,"95,138",25.78
25,"96,138",25.64
26,"97,138",25.72
27,"98,138",25.86
28,"99,138",25.90
29,"100,138",25.86
30,"101,138",25.85
31,"102,138",25.82
32,"103,138",25.82
33,"104,138",25.98
34,"105,138",25.85
35,"106,138",25.99
36,"107,138",25.86
37,"108,138",25.95
38,"109,138",25.97
39,"110,137",25.86
40,"111,137",26.03
41,"112,137",25.88
42,"113,137",25.82
43,"114,137",26.05
44,"115,137",26.05
45,"116,137",26.03
46,"117,137",25.95
47,"118,137",26.01
48,"119,137",26.04
49,"120,137",25.93
50,"121,137",25.95
51,"122,137",26.07
52,"123,137",26.00
53,"124,137",26.09
54,"125,137",26.08
55,"126,137",26.11
56,"127,137",25.94
57,"128,137",26.08
58,"129,137",26.19
59,"130,137",26.10
60,"131,137",26.00
61,"132,137",26.08
62,"133,137",26.14
63,"134,137",26.77
64,"135,137",26.14
65,"136,137",26.32
66,"137,137",26.43
67,"138,137",26.22
68,"139,137",26.39
69,"140,137",26.32
70,"141,137",26.40
71,"142,137",26.40
72,"143,137",26.25
73,"144,137",26.53
74,"145,137",26.38
75,"146,137",26.38
76,"147,136",26.57
77,"148,136",26.55
78,"149,136",26.59
79,"150,136",26.44
80,"151,136",26.48
81,"152,136",26.67
82,"153,136",26.46
83,"154,136",26.44
84,"155,136",26.48
85,"156,136",26.53
86,"157,136",26.51
87,"158,136",26.41
88,"159,136",26.62
89,"160,136",26.40
