熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:59:15, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",24.95
2,"73,138",24.95
3,"74,138",24.72
4,"75,138",24.82
5,"76,138",24.64
6,"77,138",24.78
7,"78,138",25.11
8,"79,138",24.82
9,"80,138",24.94
10,"81,138",24.87
11,"82,138",24.90
12,"83,138",24.78
13,"84,138",24.69
14,"85,138",25.14
15,"86,138",24.86
16,"87,138",24.86
17,"88,138",24.84
18,"89,138",24.96
19,"90,138",25.00
20,"91,138",25.06
21,"92,138",25.03
22,"93,138",25.29
23,"94,138",25.06
24,"95,138",25.06
25,"96,138",25.03
26,"97,138",24.97
27,"98,138",25.12
28,"99,138",24.95
29,"100,138",25.16
30,"101,138",25.29
31,"102,138",24.99
32,"103,138",25.12
33,"104,138",25.12
34,"105,138",25.14
35,"106,138",25.21
36,"107,138",25.14
37,"108,138",25.36
38,"109,138",25.20
39,"110,137",25.21
40,"111,137",25.25
41,"112,137",25.20
42,"113,137",25.18
43,"114,137",25.29
44,"115,137",25.22
45,"116,137",25.28
46,"117,137",25.27
47,"118,137",25.25
48,"119,137",25.32
49,"120,137",25.30
50,"121,137",25.30
51,"122,137",25.51
52,"123,137",25.36
53,"124,137",25.38
54,"125,137",25.38
55,"126,137",25.38
56,"127,137",25.34
57,"128,137",25.34
58,"129,137",25.40
59,"130,137",25.44
60,"131,137",25.38
61,"132,137",25.45
62,"133,137",25.49
63,"134,137",25.54
64,"135,137",25.51
65,"136,137",25.65
66,"137,137",25.72
67,"138,137",25.50
68,"139,137",25.61
69,"140,137",25.55
70,"141,137",25.62
71,"142,137",25.65
72,"143,137",25.45
73,"144,137",25.72
74,"145,137",25.57
75,"146,137",25.61
76,"147,136",25.79
77,"148,136",25.90
78,"149,136",25.66
79,"150,136",25.81
80,"151,136",25.85
81,"152,136",25.93
82,"153,136",25.71
83,"154,136",25.76
84,"155,136",25.75
85,"156,136",25.81
86,"157,136",25.78
87,"158,136",25.70
88,"159,136",25.73
89,"160,136",25.81
90,"161,136",25.68
91,"162,136",25.76
92,"163,136",26.03
93,"164,136",25.73
94,"165,136",26.07
95,"166,136",25.98
96,"167,136",25.85
97,"168,136",25.85
98,"169,136",25.87
99,"170,136",25.79
100,"171,136",25.89
101,"172,136",25.92
102,"173,136",25.87
103,"174,136",26.07
104,"175,136",25.77
105,"176,136",25.89
106,"177,136",25.87
107,"178,136",25.87
108,"179,136",25.92
109,"180,136",25.97
110,"181,136",25.93
111,"182,136",26.07
112,"183,136",25.83
113,"184,135",25.92
114,"185,135",25.89
115,"186,135",26.11
116,"187,135",25.95
117,"188,135",25.94
118,"189,135",25.92
119,"190,135",26.07
120,"191,135",26.07
121,"192,135",25.93
122,"193,135",25.85
123,"194,135",25.78
124,"195,135",25.93
125,"196,135",25.99
126,"197,135",26.03
127,"198,135",26.03
128,"199,135",26.15
129,"200,135",25.98
130,"201,135",26.11
131,"202,135",25.92
132,"203,135",25.86
133,"204,135",25.92
134,"205,135",25.85
135,"206,135",25.85
136,"207,135",25.94
137,"208,135",26.00
138,"209,135",25.75
139,"210,135",25.88
140,"211,135",25.86
141,"212,135",26.01
142,"213,135",26.05
143,"214,135",26.15
144,"215,135",25.90
145,"216,135",25.90
146,"217,135",26.09
147,"218,135",25.97
148,"219,135",26.07
149,"220,135",26.07
150,"221,134",26.06
151,"222,134",26.06
152,"223,134",25.97
153,"224,134",25.95
154,"225,134",26.08
155,"226,134",25.89
156,"227,134",26.05
157,"228,134",26.07
158,"229,134",25.92
159,"230,134",26.05
160,"231,134",26.05
161,"232,134",25.95
162,"233,134",26.05
163,"234,134",26.27
164,"235,134",26.23
165,"236,134",26.14
166,"237,134",25.89
167,"238,134",26.05
168,"239,134",26.07
169,"240,134",26.11
170,"241,134",25.93
171,"242,134",26.03
172,"243,134",26.10
173,"244,134",26.12
174,"245,134",26.12
175,"246,134",26.04
176,"247,134",26.25
177,"248,134",26.16
178,"249,134",26.08
179,"250,134",26.11
180,"251,134",26.12
181,"252,134",26.12
182,"253,134",26.21
183,"254,134",26.19
184,"255,134",26.09
185,"256,134",26.12
186,"257,134",26.17
187,"258,134",26.05
188,"259,133",26.10
189,"260,133",26.15
190,"261,133",26.19
191,"262,133",26.22
192,"263,133",26.18
193,"264,133",26.12
194,"265,133",26.27
195,"266,133",26.23
196,"267,133",26.19
197,"268,133",26.06
198,"269,133",26.19
199,"270,133",26.30
200,"271,133",26.25
201,"272,133",26.10
202,"273,133",26.05
203,"274,133",26.11
204,"275,133",26.19
205,"276,133",26.21
206,"277,133",26.27
207,"278,133",26.14
208,"279,133",26.18
209,"280,133",26.30
210,"281,133",26.38
211,"282,133",26.27
212,"283,133",26.25
213,"284,133",26.05
214,"285,133",26.11
215,"286,133",26.19
216,"287,133",26.27
217,"288,133",26.16
218,"289,133",26.16
219,"290,133",26.29
220,"291,133",26.31
221,"292,133",26.32
222,"293,133",26.19
223,"294,133",26.21
224,"295,133",26.21
225,"296,132",26.21
226,"297,132",26.23
227,"298,132",26.40
228,"299,132",26.15
229,"300,132",26.16
