熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:53:55, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",29.31
2,"73,138",29.61
3,"74,138",29.58
4,"75,138",29.78
5,"76,138",29.61
6,"77,138",29.45
7,"78,138",29.86
8,"79,138",29.77
9,"80,138",29.80
10,"81,138",29.83
11,"82,138",29.73
12,"83,138",29.54
13,"84,138",29.46
14,"85,138",29.66
15,"86,138",29.58
16,"87,138",29.72
17,"88,138",29.82
18,"89,138",29.89
19,"90,138",30.04
20,"91,138",30.13
21,"92,138",29.99
22,"93,138",30.07
23,"94,138",30.08
24,"95,138",30.02
25,"96,138",30.29
26,"97,138",30.20
27,"98,138",30.18
28,"99,138",30.31
29,"100,138",30.41
30,"101,138",30.52
31,"102,138",30.52
32,"103,138",30.33
33,"104,138",30.41
34,"105,138",30.51
35,"106,138",30.65
36,"107,138",30.45
37,"108,138",30.72
38,"109,138",30.43
39,"110,137",30.69
40,"111,137",30.73
41,"112,137",30.54
42,"113,137",30.65
43,"114,137",30.60
44,"115,137",30.72
45,"116,137",30.72
46,"117,137",30.68
47,"118,137",30.68
48,"119,137",30.77
49,"120,137",30.72
50,"121,137",30.89
51,"122,137",30.97
52,"123,137",31.06
53,"124,137",30.97
54,"125,137",31.07
55,"126,137",30.96
56,"127,137",30.97
57,"128,137",30.99
58,"129,137",31.02
59,"130,137",31.07
60,"131,137",31.10
61,"132,137",31.08
62,"133,137",31.27
63,"134,137",31.47
64,"135,137",31.29
65,"136,137",31.53
66,"137,137",31.53
67,"138,137",31.54
68,"139,137",31.47
69,"140,137",31.43
70,"141,137",31.53
71,"142,137",31.66
72,"143,137",31.52
73,"144,137",31.80
74,"145,137",31.69
75,"146,137",31.60
76,"147,136",31.73
77,"148,136",31.87
78,"149,136",31.88
79,"150,136",31.95
80,"151,136",32.02
81,"152,136",31.98
82,"153,136",32.02
83,"154,136",31.80
84,"155,136",31.99
85,"156,136",32.08
86,"157,136",31.87
87,"158,136",32.08
88,"159,136",32.00
89,"160,136",32.18
90,"161,136",32.13
91,"162,136",32.18
92,"163,136",32.19
93,"164,136",32.06
94,"165,136",32.22
95,"166,136",32.22
96,"167,136",32.18
97,"168,136",32.23
98,"169,136",32.33
99,"170,136",32.39
100,"171,136",32.32
