熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:53:40, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",29.85
2,"73,138",30.12
3,"74,138",29.97
4,"75,138",30.30
5,"76,138",30.40
6,"77,138",30.04
7,"78,138",30.32
8,"79,138",30.39
9,"80,138",30.40
10,"81,138",30.27
11,"82,138",30.22
12,"83,138",30.13
13,"84,138",30.05
14,"85,138",30.15
15,"86,138",30.01
16,"87,138",30.23
17,"88,138",30.33
18,"89,138",30.51
19,"90,138",30.43
20,"91,138",30.61
21,"92,138",30.49
22,"93,138",30.54
23,"94,138",30.63
24,"95,138",30.71
25,"96,138",30.76
26,"97,138",30.79
27,"98,138",30.79
28,"99,138",30.83
29,"100,138",30.99
30,"101,138",31.08
31,"102,138",31.10
32,"103,138",30.99
33,"104,138",30.99
34,"105,138",31.07
35,"106,138",31.20
36,"107,138",30.95
37,"108,138",31.30
38,"109,138",31.04
39,"110,137",31.11
40,"111,137",31.20
41,"112,137",31.12
42,"113,137",31.29
43,"114,137",31.27
44,"115,137",31.38
45,"116,137",31.31
46,"117,137",31.29
47,"118,137",31.29
48,"119,137",31.34
49,"120,137",31.24
50,"121,137",31.47
51,"122,137",31.51
52,"123,137",31.53
53,"124,137",31.61
54,"125,137",31.97
55,"126,137",31.51
56,"127,137",31.60
57,"128,137",31.44
58,"129,137",31.58
59,"130,137",31.67
60,"131,137",31.71
61,"132,137",31.72
62,"133,137",31.74
63,"134,137",31.95
64,"135,137",31.86
65,"136,137",32.14
66,"137,137",32.27
67,"138,137",32.10
68,"139,137",32.13
69,"140,137",31.99
70,"141,137",32.14
71,"142,137",32.27
72,"143,137",32.31
73,"144,137",32.47
74,"145,137",32.39
75,"146,137",32.27
76,"147,136",32.46
77,"148,136",32.52
78,"149,136",32.52
79,"150,136",32.52
80,"151,136",32.63
81,"152,136",32.61
82,"153,136",32.61
83,"154,136",32.61
84,"155,136",32.54
85,"156,136",32.63
86,"157,136",32.60
87,"158,136",32.77
88,"159,136",32.57
89,"160,136",32.68
90,"161,136",32.91
91,"162,136",32.67
92,"163,136",32.79
93,"164,136",32.67
94,"165,136",32.79
95,"166,136",32.79
96,"167,136",32.79
97,"168,136",32.77
98,"169,136",32.90
99,"170,136",33.03
100,"171,136",32.79
101,"172,136",32.97
102,"173,136",32.79
103,"174,136",32.90
104,"175,136",32.97
105,"176,136",32.89
106,"177,136",32.95
107,"178,136",32.99
108,"179,136",32.98
109,"180,136",32.98
110,"181,136",32.98
111,"182,136",32.99
112,"183,136",32.97
113,"184,135",32.97
114,"185,135",32.85
115,"186,135",33.00
116,"187,135",32.97
117,"188,135",33.00
118,"189,135",33.05
119,"190,135",33.05
120,"191,135",33.09
121,"192,135",32.99
122,"193,135",33.03
123,"194,135",32.99
124,"195,135",32.99
125,"196,135",33.19
126,"197,135",33.16
127,"198,135",33.12
128,"199,135",33.09
129,"200,135",33.09
130,"201,135",33.05
131,"202,135",33.00
132,"203,135",33.00
133,"204,135",33.03
134,"205,135",32.90
135,"206,135",32.92
136,"207,135",33.11
137,"208,135",33.05
138,"209,135",32.99
139,"210,135",32.98
140,"211,135",32.99
141,"212,135",33.10
142,"213,135",32.90
143,"214,135",33.03
144,"215,135",32.92
145,"216,135",32.94
146,"217,135",33.03
147,"218,135",33.11
148,"219,135",33.09
149,"220,135",33.08
150,"221,134",33.08
151,"222,134",33.13
152,"223,134",33.03
153,"224,134",32.92
154,"225,134",33.22
155,"226,134",33.01
156,"227,134",32.92
157,"228,134",33.09
158,"229,134",33.10
159,"230,134",33.16
160,"231,134",33.07
161,"232,134",33.11
162,"233,134",33.05
163,"234,134",33.22
164,"235,134",33.02
165,"236,134",33.22
166,"237,134",33.11
167,"238,134",32.96
168,"239,134",33.14
169,"240,134",33.10
170,"241,134",32.87
171,"242,134",32.98
172,"243,134",33.19
173,"244,134",33.19
174,"245,134",33.27
175,"246,134",33.19
176,"247,134",33.19
177,"248,134",33.12
178,"249,134",33.09
179,"250,134",33.19
180,"251,134",33.30
181,"252,134",33.09
182,"253,134",33.32
183,"254,134",33.09
184,"255,134",33.08
185,"256,134",33.05
186,"257,134",33.10
187,"258,134",33.16
188,"259,133",33.22
189,"260,133",33.24
190,"261,133",33.07
191,"262,133",33.22
192,"263,133",33.16
193,"264,133",33.14
194,"265,133",33.13
195,"266,133",33.14
196,"267,133",33.13
197,"268,133",33.32
198,"269,133",33.27
199,"270,133",33.28
200,"271,133",33.13
201,"272,133",33.02
202,"273,133",33.17
203,"274,133",33.32
204,"275,133",33.17
205,"276,133",33.09
206,"277,133",33.43
207,"278,133",33.28
208,"279,133",33.32
209,"280,133",33.27
210,"281,133",33.25
211,"282,133",33.24
212,"283,133",33.23
213,"284,133",33.28
214,"285,133",33.35
215,"286,133",33.43
216,"287,133",33.11
217,"288,133",33.10
218,"289,133",33.10
219,"290,133",33.34
220,"291,133",33.16
221,"292,133",33.32
222,"293,133",33.32
223,"294,133",33.19
224,"295,133",33.22
225,"296,132",33.39
226,"297,132",33.22
227,"298,132",33.32
228,"299,132",33.17
229,"300,132",33.30
230,"301,132",33.14
231,"302,132",33.35
232,"303,132",33.30
233,"304,132",33.24
234,"305,132",33.30
235,"306,132",33.19
236,"307,132",33.34
237,"308,132",33.30
238,"309,132",33.43
239,"310,132",33.30
240,"311,132",33.45
241,"312,132",33.24
242,"313,132",33.46
243,"314,132",33.49
244,"315,132",33.30
245,"316,132",33.35
246,"317,132",33.39
247,"318,132",33.32
248,"319,132",33.49
249,"320,132",33.32
250,"321,132",33.32
251,"322,132",33.35
252,"323,132",33.35
253,"324,132",33.40
254,"325,132",33.41
255,"326,132",33.45
256,"327,132",33.43
257,"328,132",33.43
258,"329,132",33.43
259,"330,132",33.39
260,"331,132",33.59
261,"332,132",33.40
262,"333,131",33.46
263,"334,131",33.50
264,"335,131",33.46
265,"336,131",33.50
266,"337,131",33.23
267,"338,131",33.38
268,"339,131",33.46
269,"340,131",33.50
270,"341,131",33.51
271,"342,131",33.70
272,"343,131",33.59
273,"344,131",33.51
274,"345,131",33.66
275,"346,131",33.56
276,"347,131",33.56
277,"348,131",33.59
278,"349,131",33.59
279,"350,131",33.56
280,"351,131",33.43
281,"352,131",33.61
282,"353,131",33.59
283,"354,131",33.54
284,"355,131",33.46
285,"356,131",33.62
286,"357,131",33.61
