熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:58:25, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",25.27
2,"73,138",25.39
3,"74,138",25.17
4,"75,138",25.32
5,"76,138",25.22
6,"77,138",25.18
7,"78,138",25.36
8,"79,138",25.21
9,"80,138",25.32
10,"81,138",25.34
11,"82,138",25.33
12,"83,138",25.26
13,"84,138",25.32
14,"85,138",25.42
15,"86,138",25.19
16,"87,138",25.26
17,"88,138",25.28
18,"89,138",25.25
19,"90,138",25.47
20,"91,138",25.51
21,"92,138",25.33
22,"93,138",25.39
23,"94,138",25.49
24,"95,138",25.49
25,"96,138",25.37
26,"97,138",25.42
27,"98,138",25.54
28,"99,138",25.59
29,"100,138",25.62
30,"101,138",25.62
31,"102,138",25.57
32,"103,138",25.65
33,"104,138",25.63
34,"105,138",25.63
35,"106,138",25.55
36,"107,138",25.60
37,"108,138",25.76
38,"109,138",25.64
39,"110,137",25.66
40,"111,137",25.73
41,"112,137",25.54
42,"113,137",25.60
43,"114,137",25.60
44,"115,137",25.76
45,"116,137",25.66
46,"117,137",25.86
47,"118,137",25.75
48,"119,137",25.86
49,"120,137",25.66
50,"121,137",25.64
51,"122,137",25.90
52,"123,137",25.86
53,"124,137",25.83
54,"125,137",25.83
55,"126,137",25.85
56,"127,137",25.61
57,"128,137",25.75
58,"129,137",25.97
59,"130,137",25.85
60,"131,137",25.75
61,"132,137",25.77
62,"133,137",25.98
63,"134,137",25.87
64,"135,137",25.86
65,"136,137",26.14
66,"137,137",26.17
67,"138,137",26.11
68,"139,137",26.05
69,"140,137",25.85
70,"141,137",26.07
71,"142,137",26.01
72,"143,137",25.87
73,"144,137",26.18
74,"145,137",26.07
75,"146,137",26.09
76,"147,136",26.18
77,"148,136",26.27
78,"149,136",26.25
79,"150,136",26.19
80,"151,136",26.29
81,"152,136",26.21
82,"153,136",26.06
83,"154,136",26.23
84,"155,136",26.16
85,"156,136",26.29
86,"157,136",26.22
87,"158,136",26.22
88,"159,136",26.21
89,"160,136",26.25
90,"161,136",26.12
91,"162,136",26.21
92,"163,136",26.42
93,"164,136",26.27
94,"165,136",26.46
95,"166,136",26.39
96,"167,136",26.21
97,"168,136",26.17
98,"169,136",26.42
99,"170,136",26.23
100,"171,136",26.44
101,"172,136",26.43
102,"173,136",26.43
103,"174,136",26.44
104,"175,136",26.35
105,"176,136",26.46
106,"177,136",26.14
107,"178,136",26.27
108,"179,136",26.50
109,"180,136",26.40
110,"181,136",26.43
111,"182,136",26.38
112,"183,136",26.33
113,"184,135",26.39
114,"185,135",26.32
115,"186,135",26.48
116,"187,135",26.35
117,"188,135",26.40
118,"189,135",26.48
119,"190,135",26.55
120,"191,135",26.38
121,"192,135",26.40
122,"193,135",26.38
123,"194,135",26.33
124,"195,135",26.44
125,"196,135",26.46
126,"197,135",26.39
127,"198,135",26.55
128,"199,135",26.52
129,"200,135",26.27
130,"201,135",26.62
131,"202,135",26.41
132,"203,135",26.40
133,"204,135",26.18
134,"205,135",26.29
135,"206,135",26.43
136,"207,135",26.31
137,"208,135",26.54
138,"209,135",26.35
139,"210,135",26.40
140,"211,135",26.41
141,"212,135",26.48
142,"213,135",26.56
143,"214,135",26.56
144,"215,135",26.31
145,"216,135",26.50
146,"217,135",26.46
147,"218,135",26.50
148,"219,135",26.60
149,"220,135",26.57
150,"221,134",26.52
151,"222,134",26.43
152,"223,134",26.23
153,"224,134",26.51
154,"225,134",26.43
155,"226,134",26.45
156,"227,134",26.61
157,"228,134",26.56
158,"229,134",26.48
159,"230,134",26.50
160,"231,134",26.62
161,"232,134",26.52
162,"233,134",26.57
163,"234,134",26.72
164,"235,134",26.60
165,"236,134",26.64
166,"237,134",26.48
167,"238,134",26.53
168,"239,134",26.53
169,"240,134",26.52
170,"241,134",26.46
171,"242,134",26.45
172,"243,134",26.67
173,"244,134",26.60
174,"245,134",26.66
175,"246,134",26.39
176,"247,134",26.70
177,"248,134",26.73
178,"249,134",26.66
179,"250,134",26.63
180,"251,134",26.60
181,"252,134",26.66
182,"253,134",26.60
183,"254,134",26.63
184,"255,134",26.38
185,"256,134",26.66
186,"257,134",26.59
187,"258,134",26.51
188,"259,133",26.60
189,"260,133",26.61
190,"261,133",26.64
191,"262,133",26.73
192,"263,133",26.66
193,"264,133",26.17
194,"265,133",26.68
195,"266,133",26.72
196,"267,133",26.73
197,"268,133",26.54
198,"269,133",26.68
199,"270,133",26.79
200,"271,133",26.76
201,"272,133",26.59
202,"273,133",26.64
203,"274,133",26.75
204,"275,133",26.66
205,"276,133",26.62
206,"277,133",26.70
207,"278,133",26.51
208,"279,133",26.60
209,"280,133",26.82
210,"281,133",26.72
211,"282,133",26.75
212,"283,133",26.79
213,"284,133",26.64
214,"285,133",26.70
215,"286,133",26.70
216,"287,133",26.82
217,"288,133",26.63
218,"289,133",26.55
219,"290,133",26.83
220,"291,133",26.79
221,"292,133",26.70
222,"293,133",26.87
223,"294,133",26.78
