熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:03:25, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",23.65
2,"73,138",24.01
3,"74,138",23.95
4,"75,138",23.87
5,"76,138",23.83
6,"77,138",23.75
7,"78,138",23.83
8,"79,138",23.78
9,"80,138",23.85
10,"81,138",24.01
11,"82,138",23.89
12,"83,138",23.93
13,"84,138",23.51
14,"85,138",24.00
15,"86,138",23.78
16,"87,138",23.91
17,"88,138",23.83
18,"89,138",23.73
19,"90,138",23.80
20,"91,138",23.93
21,"92,138",23.83
22,"93,138",24.09
23,"94,138",23.85
24,"95,138",23.85
25,"96,138",23.95
26,"97,138",23.84
27,"98,138",23.91
28,"99,138",23.87
29,"100,138",24.00
30,"101,138",23.92
31,"102,138",23.94
32,"103,138",23.93
33,"104,138",23.88
34,"105,138",23.88
35,"106,138",23.88
36,"107,138",23.88
37,"108,138",23.98
38,"109,138",24.05
39,"110,137",23.94
40,"111,137",23.92
41,"112,137",23.71
42,"113,137",23.83
43,"114,137",23.96
44,"115,137",23.82
45,"116,137",23.87
46,"117,137",23.88
47,"118,137",24.01
48,"119,137",23.91
49,"120,137",24.00
50,"121,137",23.94
51,"122,137",24.16
52,"123,137",24.00
53,"124,137",23.89
54,"125,137",24.06
55,"126,137",23.87
56,"127,137",23.96
57,"128,137",23.86
58,"129,137",24.08
59,"130,137",23.98
60,"131,137",24.05
61,"132,137",23.94
62,"133,137",24.01
63,"134,137",23.95
64,"135,137",24.25
65,"136,137",24.22
66,"137,137",24.19
67,"138,137",23.97
68,"139,137",24.11
69,"140,137",24.21
70,"141,137",24.18
71,"142,137",24.00
72,"143,137",23.86
73,"144,137",24.15
74,"145,137",24.03
75,"146,137",24.08
76,"147,136",24.30
77,"148,136",24.25
78,"149,136",24.16
79,"150,136",24.16
80,"151,136",24.03
81,"152,136",24.37
82,"153,136",24.03
83,"154,136",24.08
84,"155,136",24.15
85,"156,136",24.17
86,"157,136",24.20
87,"158,136",24.14
88,"159,136",24.18
89,"160,136",24.16
90,"161,136",24.15
91,"162,136",24.17
92,"163,136",24.16
93,"164,136",24.07
94,"165,136",24.54
95,"166,136",24.30
96,"167,136",23.97
97,"168,136",24.14
98,"169,136",24.27
99,"170,136",24.16
100,"171,136",24.14
101,"172,136",24.11
102,"173,136",24.08
103,"174,136",24.07
104,"175,136",24.18
105,"176,136",24.19
106,"177,136",24.16
107,"178,136",24.11
108,"179,136",24.30
109,"180,136",24.19
110,"181,136",24.17
111,"182,136",24.06
112,"183,136",24.18
113,"184,135",24.14
114,"185,135",24.04
115,"186,135",24.20
116,"187,135",24.11
117,"188,135",24.22
118,"189,135",24.22
119,"190,135",24.23
120,"191,135",24.37
121,"192,135",24.19
122,"193,135",24.16
123,"194,135",24.09
124,"195,135",24.17
125,"196,135",24.08
126,"197,135",24.16
127,"198,135",24.33
128,"199,135",24.22
129,"200,135",24.03
130,"201,135",24.30
131,"202,135",24.18
132,"203,135",23.97
133,"204,135",24.08
134,"205,135",24.08
135,"206,135",24.09
136,"207,135",24.16
137,"208,135",24.36
138,"209,135",24.16
139,"210,135",23.98
140,"211,135",24.11
141,"212,135",24.32
142,"213,135",24.18
143,"214,135",24.25
144,"215,135",23.66
145,"216,135",24.05
146,"217,135",24.23
147,"218,135",24.21
148,"219,135",24.12
149,"220,135",23.84
150,"221,134",24.31
151,"222,134",24.09
152,"223,134",24.11
153,"224,134",24.10
154,"225,134",24.20
155,"226,134",24.15
156,"227,134",24.01
157,"228,134",24.16
158,"229,134",24.30
159,"230,134",24.15
160,"231,134",24.15
161,"232,134",24.28
162,"233,134",24.23
163,"234,134",24.32
164,"235,134",24.21
165,"236,134",24.19
166,"237,134",24.27
167,"238,134",24.06
168,"239,134",24.10
