熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:57:45, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",25.90
2,"73,138",26.08
3,"74,138",25.72
4,"75,138",25.77
5,"76,138",25.76
6,"77,138",25.85
7,"78,138",25.98
8,"79,138",25.82
9,"80,138",25.86
10,"81,138",25.92
11,"82,138",25.93
12,"83,138",25.78
13,"84,138",25.60
14,"85,138",26.07
15,"86,138",25.77
16,"87,138",25.86
17,"88,138",25.92
18,"89,138",25.77
19,"90,138",25.95
20,"91,138",26.29
21,"92,138",26.06
22,"93,138",26.03
23,"94,138",26.08
24,"95,138",26.00
25,"96,138",26.05
26,"97,138",25.90
27,"98,138",26.09
28,"99,138",26.11
29,"100,138",26.11
30,"101,138",26.11
31,"102,138",26.09
32,"103,138",26.25
33,"104,138",26.25
34,"105,138",26.15
35,"106,138",26.33
36,"107,138",26.18
37,"108,138",26.25
38,"109,138",26.25
39,"110,137",26.35
40,"111,137",26.33
41,"112,137",26.22
42,"113,137",26.25
43,"114,137",26.30
44,"115,137",26.38
45,"116,137",26.22
46,"117,137",26.42
47,"118,137",26.37
48,"119,137",26.39
49,"120,137",26.23
50,"121,137",26.29
51,"122,137",26.63
52,"123,137",26.52
53,"124,137",26.39
54,"125,137",26.39
55,"126,137",26.42
56,"127,137",26.46
57,"128,137",26.39
58,"129,137",26.39
59,"130,137",26.45
60,"131,137",26.44
61,"132,137",26.37
62,"133,137",26.63
63,"134,137",26.57
64,"135,137",26.53
65,"136,137",26.78
66,"137,137",26.79
67,"138,137",26.66
68,"139,137",26.78
69,"140,137",26.63
70,"141,137",26.77
71,"142,137",26.76
72,"143,137",26.60
73,"144,137",26.92
74,"145,137",26.75
75,"146,137",26.75
76,"147,136",26.87
77,"148,136",27.01
78,"149,136",26.77
79,"150,136",26.82
80,"151,136",26.87
81,"152,136",27.00
82,"153,136",26.84
83,"154,136",27.00
84,"155,136",26.84
85,"156,136",26.87
86,"157,136",26.90
87,"158,136",26.76
88,"159,136",26.94
89,"160,136",26.92
90,"161,136",26.84
91,"162,136",26.88
92,"163,136",27.07
93,"164,136",26.88
94,"165,136",27.09
95,"166,136",27.22
96,"167,136",26.98
97,"168,136",27.01
98,"169,136",26.92
99,"170,136",27.07
100,"171,136",27.10
101,"172,136",27.06
102,"173,136",27.05
103,"174,136",27.07
104,"175,136",27.06
105,"176,136",27.20
106,"177,136",26.93
107,"178,136",27.01
108,"179,136",27.26
109,"180,136",27.16
110,"181,136",27.11
111,"182,136",27.03
112,"183,136",27.06
113,"184,135",27.10
114,"185,135",27.11
115,"186,135",27.15
116,"187,135",27.15
117,"188,135",27.07
118,"189,135",27.03
119,"190,135",27.26
120,"191,135",27.10
121,"192,135",27.22
122,"193,135",27.06
123,"194,135",27.09
124,"195,135",27.06
125,"196,135",27.21
126,"197,135",27.20
127,"198,135",27.30
128,"199,135",27.30
129,"200,135",27.19
130,"201,135",27.31
131,"202,135",27.19
132,"203,135",27.06
133,"204,135",27.15
134,"205,135",27.20
135,"206,135",27.27
136,"207,135",27.21
137,"208,135",27.20
138,"209,135",27.15
139,"210,135",27.08
140,"211,135",27.00
141,"212,135",27.27
142,"213,135",27.22
143,"214,135",27.27
144,"215,135",27.17
145,"216,135",27.15
146,"217,135",27.27
147,"218,135",27.30
148,"219,135",27.22
149,"220,135",27.29
150,"221,134",27.35
151,"222,134",27.32
152,"223,134",27.24
153,"224,134",27.30
154,"225,134",27.24
155,"226,134",27.08
156,"227,134",27.27
157,"228,134",27.29
158,"229,134",27.29
159,"230,134",27.27
160,"231,134",27.30
161,"232,134",27.22
162,"233,134",27.34
163,"234,134",27.41
164,"235,134",27.29
165,"236,134",27.40
166,"237,134",27.30
