熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:00:25, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",24.29
2,"73,138",24.47
3,"74,138",24.47
4,"75,138",24.51
5,"76,138",24.38
6,"77,138",24.25
7,"78,138",24.45
8,"79,138",24.37
9,"80,138",24.44
10,"81,138",24.55
11,"82,138",24.47
12,"83,138",24.53
13,"84,138",24.16
14,"85,138",24.45
15,"86,138",24.30
16,"87,138",24.43
17,"88,138",24.44
18,"89,138",24.45
19,"90,138",24.49
20,"91,138",24.63
21,"92,138",24.48
22,"93,138",24.81
23,"94,138",24.38
24,"95,138",24.20
25,"96,138",24.52
26,"97,138",24.59
27,"98,138",24.52
28,"99,138",24.52
29,"100,138",24.69
30,"101,138",24.83
31,"102,138",24.74
32,"103,138",24.69
33,"104,138",24.71
34,"105,138",24.72
35,"106,138",24.71
36,"107,138",24.69
37,"108,138",24.77
38,"109,138",24.87
39,"110,137",24.74
40,"111,137",24.72
41,"112,137",24.65
42,"113,137",24.76
43,"114,137",24.73
44,"115,137",24.74
45,"116,137",24.63
46,"117,137",24.93
47,"118,137",24.81
48,"119,137",24.73
49,"120,137",24.77
50,"121,137",24.70
51,"122,137",25.04
52,"123,137",24.82
53,"124,137",24.74
54,"125,137",24.85
55,"126,137",24.78
56,"127,137",24.90
57,"128,137",24.85
58,"129,137",24.95
59,"130,137",24.75
60,"131,137",24.93
61,"132,137",24.96
62,"133,137",24.95
63,"134,137",24.83
64,"135,137",25.12
65,"136,137",25.06
66,"137,137",25.12
67,"138,137",25.08
68,"139,137",25.06
69,"140,137",25.12
70,"141,137",25.23
71,"142,137",25.04
72,"143,137",24.98
73,"144,137",25.20
74,"145,137",25.08
75,"146,137",25.08
76,"147,136",25.36
77,"148,136",25.33
78,"149,136",25.19
79,"150,136",25.16
80,"151,136",25.03
81,"152,136",25.30
82,"153,136",25.25
83,"154,136",25.21
84,"155,136",25.20
85,"156,136",25.27
86,"157,136",25.34
87,"158,136",25.20
88,"159,136",25.28
89,"160,136",25.21
90,"161,136",25.28
91,"162,136",25.19
92,"163,136",25.20
93,"164,136",25.07
94,"165,136",25.25
95,"166,136",25.37
96,"167,136",25.28
97,"168,136",25.28
98,"169,136",25.30
99,"170,136",25.23
100,"171,136",25.30
101,"172,136",25.29
102,"173,136",25.23
103,"174,136",25.28
104,"175,136",25.29
105,"176,136",25.26
106,"177,136",25.27
107,"178,136",25.33
108,"179,136",25.29
109,"180,136",25.45
110,"181,136",25.47
111,"182,136",25.30
112,"183,136",25.32
113,"184,135",25.33
114,"185,135",25.37
115,"186,135",25.37
116,"187,135",25.40
117,"188,135",25.36
118,"189,135",25.37
119,"190,135",25.36
120,"191,135",25.39
121,"192,135",25.37
122,"193,135",25.44
123,"194,135",25.20
