熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:58:50, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",25.03
2,"73,138",25.00
3,"74,138",24.85
4,"75,138",25.00
5,"76,138",24.89
6,"77,138",24.85
7,"78,138",25.23
8,"79,138",24.81
9,"80,138",25.01
10,"81,138",25.04
11,"82,138",24.98
12,"83,138",24.97
13,"84,138",24.71
14,"85,138",25.21
15,"86,138",24.87
16,"87,138",25.01
17,"88,138",24.97
18,"89,138",25.05
19,"90,138",25.12
20,"91,138",25.23
21,"92,138",25.21
22,"93,138",25.25
23,"94,138",25.20
24,"95,138",25.20
25,"96,138",25.20
26,"97,138",25.18
27,"98,138",25.26
28,"99,138",25.23
29,"100,138",25.31
30,"101,138",25.42
31,"102,138",25.16
32,"103,138",25.33
33,"104,138",25.33
34,"105,138",25.30
35,"106,138",25.37
36,"107,138",25.26
37,"108,138",25.27
38,"109,138",25.32
39,"110,137",25.45
40,"111,137",25.37
41,"112,137",25.47
42,"113,137",25.25
43,"114,137",25.47
44,"115,137",25.39
45,"116,137",25.40
46,"117,137",25.43
47,"118,137",25.45
48,"119,137",25.27
49,"120,137",25.38
50,"121,137",25.29
51,"122,137",25.65
52,"123,137",25.60
53,"124,137",25.48
54,"125,137",25.45
55,"126,137",25.51
56,"127,137",25.77
57,"128,137",25.44
58,"129,137",25.66
59,"130,137",25.57
60,"131,137",25.56
61,"132,137",25.50
62,"133,137",25.64
63,"134,137",25.64
64,"135,137",25.63
65,"136,137",25.81
66,"137,137",25.87
67,"138,137",25.62
68,"139,137",25.76
69,"140,137",25.57
70,"141,137",25.90
71,"142,137",25.85
72,"143,137",25.57
73,"144,137",25.94
74,"145,137",25.83
75,"146,137",25.79
76,"147,136",25.87
77,"148,136",26.07
78,"149,136",25.92
79,"150,136",25.90
80,"151,136",25.88
81,"152,136",25.97
82,"153,136",25.79
83,"154,136",25.87
84,"155,136",25.93
85,"156,136",25.90
86,"157,136",25.82
87,"158,136",25.87
88,"159,136",26.07
89,"160,136",26.00
90,"161,136",25.90
91,"162,136",25.81
92,"163,136",26.09
93,"164,136",25.95
94,"165,136",26.16
95,"166,136",26.21
96,"167,136",25.95
97,"168,136",25.99
98,"169,136",26.03
99,"170,136",26.06
100,"171,136",26.16
101,"172,136",26.09
102,"173,136",25.99
103,"174,136",26.21
104,"175,136",26.07
105,"176,136",26.12
106,"177,136",25.97
107,"178,136",26.05
108,"179,136",26.25
109,"180,136",26.05
110,"181,136",26.09
111,"182,136",26.16
112,"183,136",26.16
113,"184,135",26.11
114,"185,135",26.11
115,"186,135",26.23
116,"187,135",26.10
117,"188,135",26.12
118,"189,135",26.26
119,"190,135",26.31
120,"191,135",26.16
121,"192,135",26.17
122,"193,135",26.07
123,"194,135",26.19
124,"195,135",26.14
125,"196,135",26.11
126,"197,135",26.15
127,"198,135",26.40
128,"199,135",26.39
129,"200,135",26.19
130,"201,135",26.25
131,"202,135",26.18
132,"203,135",26.04
133,"204,135",26.12
134,"205,135",26.14
135,"206,135",26.18
136,"207,135",26.23
137,"208,135",26.23
138,"209,135",26.17
139,"210,135",26.06
140,"211,135",26.12
141,"212,135",26.31
142,"213,135",26.19
143,"214,135",26.27
144,"215,135",26.12
145,"216,135",26.23
146,"217,135",26.31
147,"218,135",26.29
148,"219,135",26.22
149,"220,135",26.35
150,"221,134",26.26
151,"222,134",26.25
152,"223,134",26.12
153,"224,134",26.19
154,"225,134",26.30
155,"226,134",26.14
156,"227,134",26.25
157,"228,134",26.31
158,"229,134",26.25
159,"230,134",26.26
160,"231,134",26.31
161,"232,134",26.18
162,"233,134",26.25
163,"234,134",26.33
164,"235,134",26.35
165,"236,134",26.33
166,"237,134",26.25
167,"238,134",26.25
168,"239,134",26.31
169,"240,134",26.11
170,"241,134",26.10
171,"242,134",26.08
172,"243,134",26.26
173,"244,134",26.31
174,"245,134",26.27
175,"246,134",26.25
176,"247,134",26.41
177,"248,134",26.32
178,"249,134",26.35
179,"250,134",26.33
180,"251,134",26.23
181,"252,134",26.27
182,"253,134",26.39
183,"254,134",26.42
184,"255,134",26.14
185,"256,134",26.39
186,"257,134",26.33
187,"258,134",26.23
188,"259,133",26.41
189,"260,133",26.25
190,"261,133",26.35
191,"262,133",26.33
