熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:59:05, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",24.76
2,"73,138",24.78
3,"74,138",24.74
4,"75,138",24.72
5,"76,138",24.61
6,"77,138",24.67
7,"78,138",24.95
8,"79,138",24.69
9,"80,138",24.87
10,"81,138",24.82
11,"82,138",24.73
12,"83,138",24.69
13,"84,138",24.56
14,"85,138",24.97
15,"86,138",24.67
16,"87,138",24.71
17,"88,138",24.84
18,"89,138",24.84
19,"90,138",24.87
20,"91,138",24.96
21,"92,138",24.93
22,"93,138",24.93
23,"94,138",24.87
24,"95,138",24.97
25,"96,138",24.98
26,"97,138",24.97
27,"98,138",25.00
28,"99,138",25.00
29,"100,138",25.14
30,"101,138",25.63
31,"102,138",24.98
32,"103,138",25.09
33,"104,138",25.09
34,"105,138",25.00
35,"106,138",25.05
36,"107,138",24.99
37,"108,138",25.26
38,"109,138",25.08
39,"110,137",25.05
40,"111,137",25.29
41,"112,137",25.06
42,"113,137",25.03
43,"114,137",25.25
44,"115,137",25.26
45,"116,137",25.14
46,"117,137",25.27
47,"118,137",25.25
48,"119,137",25.25
49,"120,137",25.12
50,"121,137",25.09
51,"122,137",25.39
52,"123,137",25.25
53,"124,137",25.21
54,"125,137",25.31
55,"126,137",25.26
56,"127,137",25.22
57,"128,137",25.30
58,"129,137",25.42
59,"130,137",25.26
60,"131,137",25.18
61,"132,137",25.26
62,"133,137",25.36
63,"134,137",25.50
64,"135,137",25.39
65,"136,137",25.65
66,"137,137",25.65
67,"138,137",25.45
68,"139,137",25.51
69,"140,137",25.59
70,"141,137",25.59
71,"142,137",25.52
72,"143,137",25.43
73,"144,137",25.64
74,"145,137",25.51
75,"146,137",25.56
76,"147,136",25.62
77,"148,136",25.76
78,"149,136",25.64
79,"150,136",25.65
80,"151,136",25.75
81,"152,136",25.77
82,"153,136",25.60
83,"154,136",25.57
84,"155,136",25.61
85,"156,136",25.68
86,"157,136",25.65
87,"158,136",25.54
88,"159,136",25.70
89,"160,136",25.68
90,"161,136",25.62
91,"162,136",25.59
92,"163,136",25.66
93,"164,136",25.77
94,"165,136",25.94
95,"166,136",25.99
96,"167,136",25.73
97,"168,136",25.77
98,"169,136",25.77
99,"170,136",25.77
100,"171,136",25.81
101,"172,136",25.82
102,"173,136",25.73
103,"174,136",25.75
104,"175,136",25.86
105,"176,136",25.95
106,"177,136",25.71
107,"178,136",25.73
108,"179,136",25.92
109,"180,136",25.83
110,"181,136",25.83
111,"182,136",25.83
112,"183,136",25.83
113,"184,135",25.85
114,"185,135",25.86
115,"186,135",25.95
116,"187,135",25.85
117,"188,135",25.88
118,"189,135",25.88
119,"190,135",25.85
120,"191,135",25.98
121,"192,135",25.89
122,"193,135",25.88
123,"194,135",25.87
124,"195,135",25.82
125,"196,135",25.85
126,"197,135",25.88
127,"198,135",25.92
128,"199,135",25.92
129,"200,135",25.97
130,"201,135",26.05
131,"202,135",25.83
132,"203,135",25.72
133,"204,135",25.81
134,"205,135",25.78
135,"206,135",25.97
136,"207,135",25.77
137,"208,135",25.88
138,"209,135",25.79
139,"210,135",25.79
140,"211,135",25.76
141,"212,135",25.99
142,"213,135",25.86
143,"214,135",26.06
144,"215,135",25.92
145,"216,135",25.93
146,"217,135",25.90
147,"218,135",25.99
148,"219,135",26.01
149,"220,135",26.07
150,"221,134",26.11
151,"222,134",26.03
152,"223,134",25.85
153,"224,134",25.88
154,"225,134",25.85
155,"226,134",25.88
156,"227,134",26.01
157,"228,134",26.05
158,"229,134",25.87
159,"230,134",25.89
160,"231,134",26.00
161,"232,134",25.95
162,"233,134",25.99
163,"234,134",26.12
164,"235,134",26.06
