熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:54:55, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",28.44
2,"73,138",28.59
3,"74,138",28.33
4,"75,138",28.51
5,"76,138",28.39
6,"77,138",28.27
7,"78,138",28.68
8,"79,138",28.56
9,"80,138",28.70
10,"81,138",28.66
11,"82,138",28.53
12,"83,138",28.41
13,"84,138",28.27
14,"85,138",28.63
15,"86,138",28.41
16,"87,138",28.55
17,"88,138",28.49
18,"89,138",28.64
19,"90,138",28.80
20,"91,138",28.88
21,"92,138",28.65
22,"93,138",28.89
23,"94,138",28.88
24,"95,138",29.06
25,"96,138",28.95
26,"97,138",28.88
27,"98,138",29.02
28,"99,138",28.95
29,"100,138",29.04
30,"101,138",29.19
31,"102,138",29.08
32,"103,138",29.02
33,"104,138",29.31
34,"105,138",29.24
35,"106,138",29.15
36,"107,138",29.17
37,"108,138",29.31
38,"109,138",29.21
39,"110,137",29.23
40,"111,137",29.32
41,"112,137",29.18
42,"113,137",29.13
43,"114,137",29.29
44,"115,137",29.46
45,"116,137",29.27
46,"117,137",29.27
47,"118,137",29.37
48,"119,137",29.37
49,"120,137",29.29
50,"121,137",29.45
51,"122,137",29.55
52,"123,137",29.50
53,"124,137",29.50
54,"125,137",29.58
55,"126,137",29.64
56,"127,137",29.43
57,"128,137",29.56
58,"129,137",29.56
59,"130,137",29.64
60,"131,137",29.45
61,"132,137",29.69
62,"133,137",29.85
63,"134,137",29.93
64,"135,137",29.89
65,"136,137",30.01
66,"137,137",30.02
67,"138,137",29.96
68,"139,137",30.04
69,"140,137",29.96
70,"141,137",30.02
71,"142,137",30.08
72,"143,137",29.89
73,"144,137",30.19
74,"145,137",30.08
75,"146,137",30.05
76,"147,136",30.26
77,"148,136",30.32
78,"149,136",30.24
79,"150,136",30.18
80,"151,136",30.39
81,"152,136",30.43
82,"153,136",29.97
83,"154,136",30.30
84,"155,136",30.32
85,"156,136",30.41
86,"157,136",30.39
87,"158,136",30.35
88,"159,136",30.43
89,"160,136",30.43
90,"161,136",30.36
91,"162,136",30.40
92,"163,136",30.52
93,"164,136",30.43
94,"165,136",30.65
95,"166,136",30.61
96,"167,136",30.33
97,"168,136",30.49
98,"169,136",30.54
99,"170,136",30.54
100,"171,136",30.55
101,"172,136",30.56
102,"173,136",30.54
103,"174,136",30.60
104,"175,136",30.40
105,"176,136",30.64
106,"177,136",30.11
107,"178,136",30.65
108,"179,136",30.72
109,"180,136",30.69
110,"181,136",30.76
111,"182,136",30.67
112,"183,136",30.53
113,"184,135",30.64
114,"185,135",30.52
115,"186,135",30.75
116,"187,135",30.77
117,"188,135",30.69
118,"189,135",30.69
119,"190,135",30.75
120,"191,135",30.63
121,"192,135",30.75
122,"193,135",30.68
123,"194,135",30.67
124,"195,135",30.63
125,"196,135",30.69
126,"197,135",30.60
127,"198,135",30.76
128,"199,135",30.73
129,"200,135",30.72
130,"201,135",30.89
131,"202,135",30.68
132,"203,135",30.64
133,"204,135",30.67
134,"205,135",30.73
135,"206,135",30.72
136,"207,135",30.72
137,"208,135",30.83
138,"209,135",30.63
139,"210,135",30.71
140,"211,135",30.56
141,"212,135",30.78
142,"213,135",30.76
143,"214,135",30.76
144,"215,135",30.63
145,"216,135",30.63
146,"217,135",30.75
147,"218,135",30.83
