熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:01:40, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",23.87
2,"73,138",24.23
3,"74,138",23.97
4,"75,138",24.04
5,"76,138",24.08
6,"77,138",23.87
7,"78,138",24.09
8,"79,138",23.94
9,"80,138",24.09
10,"81,138",24.17
11,"82,138",24.07
12,"83,138",24.59
13,"84,138",23.91
14,"85,138",24.17
15,"86,138",24.06
16,"87,138",24.07
17,"88,138",24.14
18,"89,138",24.12
19,"90,138",24.18
20,"91,138",24.25
21,"92,138",24.01
22,"93,138",24.39
23,"94,138",24.16
24,"95,138",24.19
25,"96,138",24.19
26,"97,138",24.12
27,"98,138",24.17
28,"99,138",24.17
29,"100,138",24.37
30,"101,138",24.37
31,"102,138",24.20
32,"103,138",24.10
33,"104,138",24.12
34,"105,138",24.28
35,"106,138",24.28
36,"107,138",24.33
37,"108,138",24.38
38,"109,138",24.33
39,"110,137",24.27
40,"111,137",24.27
41,"112,137",24.16
42,"113,137",24.44
43,"114,137",24.37
44,"115,137",24.29
45,"116,137",24.14
46,"117,137",24.33
47,"118,137",24.32
48,"119,137",24.36
49,"120,137",24.37
50,"121,137",24.37
51,"122,137",24.48
52,"123,137",24.49
53,"124,137",24.45
54,"125,137",24.42
55,"126,137",24.38
56,"127,137",24.37
57,"128,137",24.37
58,"129,137",24.39
59,"130,137",24.39
60,"131,137",24.39
61,"132,137",24.39
62,"133,137",24.48
63,"134,137",24.50
64,"135,137",24.59
65,"136,137",24.59
66,"137,137",24.71
67,"138,137",24.45
68,"139,137",24.54
69,"140,137",24.65
70,"141,137",24.63
71,"142,137",24.53
72,"143,137",24.51
73,"144,137",24.76
74,"145,137",24.54
75,"146,137",24.62
76,"147,136",24.75
77,"148,136",24.75
78,"149,136",24.71
79,"150,136",24.67
80,"151,136",24.50
81,"152,136",24.75
82,"153,136",24.54
83,"154,136",24.69
84,"155,136",24.66
85,"156,136",24.69
86,"157,136",24.65
87,"158,136",24.69
88,"159,136",24.71
89,"160,136",24.75
90,"161,136",24.72
91,"162,136",24.70
92,"163,136",24.69
93,"164,136",24.63
94,"165,136",24.81
95,"166,136",24.70
96,"167,136",24.63
97,"168,136",24.72
98,"169,136",24.72
99,"170,136",24.75
100,"171,136",24.74
101,"172,136",24.64
102,"173,136",24.73
103,"174,136",24.71
104,"175,136",24.67
105,"176,136",24.71
106,"177,136",24.64
107,"178,136",24.67
108,"179,136",24.93
109,"180,136",24.86
110,"181,136",24.81
111,"182,136",24.69
112,"183,136",24.73
113,"184,135",24.77
114,"185,135",24.84
115,"186,135",24.78
116,"187,135",24.75
117,"188,135",24.72
118,"189,135",24.81
119,"190,135",24.74
120,"191,135",24.72
121,"192,135",24.69
122,"193,135",24.72
123,"194,135",24.74
124,"195,135",24.71
125,"196,135",24.84
126,"197,135",24.77
127,"198,135",24.87
128,"199,135",24.86
129,"200,135",24.78
130,"201,135",24.83
131,"202,135",24.78
132,"203,135",24.67
133,"204,135",24.81
134,"205,135",24.71
135,"206,135",24.75
136,"207,135",24.82
137,"208,135",24.93
138,"209,135",24.82
139,"210,135",24.61
140,"211,135",24.69
141,"212,135",25.01
142,"213,135",24.75
143,"214,135",24.94
144,"215,135",24.63
145,"216,135",24.70
146,"217,135",24.89
147,"218,135",24.87
148,"219,135",24.72
149,"220,135",24.93
150,"221,134",24.90
151,"222,134",24.85
152,"223,134",24.73
153,"224,134",24.67
154,"225,134",24.75
155,"226,134",24.77
156,"227,134",24.74
157,"228,134",24.76
158,"229,134",24.89
159,"230,134",24.73
160,"231,134",24.97
161,"232,134",24.77
162,"233,134",24.75
163,"234,134",24.96
164,"235,134",24.73
165,"236,134",24.83
166,"237,134",24.83
167,"238,134",24.82
168,"239,134",24.82
169,"240,134",24.83
170,"241,134",24.78
171,"242,134",24.87
172,"243,134",24.87
173,"244,134",24.97
174,"245,134",24.94
175,"246,134",24.82
176,"247,134",25.04
177,"248,134",24.90
178,"249,134",24.89
179,"250,134",24.94
180,"251,134",24.99
181,"252,134",24.93
182,"253,134",24.99
183,"254,134",24.74
184,"255,134",24.81
185,"256,134",24.82
186,"257,134",24.93
187,"258,134",24.93
188,"259,133",24.93
189,"260,133",24.89
190,"261,133",24.94
191,"262,133",25.08
192,"263,133",24.97
193,"264,133",24.86
194,"265,133",25.12
195,"266,133",24.94
196,"267,133",24.85
197,"268,133",24.90
198,"269,133",24.97
199,"270,133",25.04
200,"271,133",24.86
201,"272,133",24.77
202,"273,133",24.87
203,"274,133",24.97
204,"275,133",24.97
205,"276,133",24.82
206,"277,133",25.04
207,"278,133",24.98
208,"279,133",24.96
209,"280,133",24.87
210,"281,133",24.87
211,"282,133",24.95
212,"283,133",24.95
213,"284,133",24.95
214,"285,133",24.93
215,"286,133",24.93
216,"287,133",24.99
217,"288,133",25.12
218,"289,133",25.04
219,"290,133",25.01
220,"291,133",24.98
221,"292,133",24.96
222,"293,133",24.98
223,"294,133",25.18
224,"295,133",25.00
225,"296,132",24.95
226,"297,132",24.98
227,"298,132",25.11
228,"299,132",24.98
229,"300,132",25.06
230,"301,132",24.96
231,"302,132",25.08
232,"303,132",25.03
233,"304,132",24.90
234,"305,132",24.95
235,"306,132",24.97
236,"307,132",25.03
237,"308,132",24.90
238,"309,132",24.76
239,"310,132",24.90
240,"311,132",25.01
241,"312,132",24.85
242,"313,132",25.12
243,"314,132",25.04
244,"315,132",24.87
245,"316,132",25.12
246,"317,132",25.12
247,"318,132",24.82
248,"319,132",25.00
249,"320,132",24.90
250,"321,132",24.98
251,"322,132",25.14
252,"323,132",24.89
253,"324,132",24.99
254,"325,132",25.18
255,"326,132",25.00
256,"327,132",24.99
257,"328,132",24.97
258,"329,132",24.94
259,"330,132",24.95
260,"331,132",24.95
261,"332,132",24.98
262,"333,131",25.05
263,"334,131",25.05
264,"335,131",24.90
265,"336,131",25.00
266,"337,131",24.98
267,"338,131",24.98
268,"339,131",24.96
269,"340,131",24.99
270,"341,131",24.90
271,"342,131",25.05
272,"343,131",25.25
273,"344,131",24.82
274,"345,131",25.17
275,"346,131",24.97
276,"347,131",25.05
277,"348,131",24.94
278,"349,131",25.07
279,"350,131",25.03
280,"351,131",25.03
281,"352,131",25.04
282,"353,131",25.03
283,"354,131",25.45
284,"355,131",24.97
285,"356,131",24.96
286,"357,131",24.98
287,"358,131",24.98
288,"359,131",24.98
289,"360,131",24.93
290,"361,131",24.97
291,"362,131",25.00
292,"363,131",25.00
293,"364,131",25.07
294,"365,131",25.19
295,"366,131",25.00
296,"367,131",24.89
297,"368,131",25.00
298,"369,131",24.86
299,"370,130",25.07
300,"371,130",24.96
301,"372,130",25.09
302,"373,130",25.03
303,"374,130",25.19
304,"375,130",24.90
305,"376,130",25.01
306,"377,130",24.85
307,"378,130",25.07
308,"379,130",25.03
309,"380,130",25.03
310,"381,130",24.96
311,"382,130",25.18
312,"383,130",24.96
313,"384,130",24.98
314,"385,130",24.98
315,"386,130",24.98
316,"387,130",25.06
317,"388,130",25.03
318,"389,130",25.06
319,"390,130",25.00
320,"391,130",25.00
321,"392,130",25.00
322,"393,130",25.06
323,"394,130",25.11
324,"395,130",25.14
325,"396,130",25.00
326,"397,130",25.03
327,"398,130",24.83
328,"399,130",25.14
329,"400,130",25.09
330,"401,130",24.77
331,"402,130",24.98
332,"403,130",24.81
333,"404,130",25.12
334,"405,130",25.03
335,"406,130",24.78
336,"407,129",24.81
