熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:54:10, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",28.84
2,"73,138",29.15
3,"74,138",29.02
4,"75,138",29.18
5,"76,138",29.19
6,"77,138",28.97
7,"78,138",29.06
8,"79,138",29.16
9,"80,138",29.18
10,"81,138",29.17
11,"82,138",29.16
12,"83,138",28.99
13,"84,138",28.95
14,"85,138",29.04
15,"86,138",29.06
16,"87,138",29.10
17,"88,138",29.26
18,"89,138",29.37
19,"90,138",29.45
20,"91,138",29.49
21,"92,138",29.46
22,"93,138",29.32
23,"94,138",29.45
24,"95,138",29.53
25,"96,138",29.75
26,"97,138",29.63
27,"98,138",29.58
28,"99,138",29.75
29,"100,138",29.75
30,"101,138",29.87
31,"102,138",29.93
32,"103,138",29.85
33,"104,138",29.85
34,"105,138",29.90
35,"106,138",30.04
36,"107,138",29.82
37,"108,138",30.13
38,"109,138",29.90
39,"110,137",30.08
40,"111,137",30.08
41,"112,137",29.95
42,"113,137",30.04
43,"114,137",30.16
44,"115,137",30.20
45,"116,137",30.10
46,"117,137",30.08
47,"118,137",30.00
48,"119,137",30.10
49,"120,137",30.15
50,"121,137",30.20
51,"122,137",30.31
52,"123,137",30.32
53,"124,137",30.32
54,"125,137",30.39
55,"126,137",30.40
56,"127,137",30.43
57,"128,137",30.33
58,"129,137",30.36
59,"130,137",30.51
60,"131,137",30.41
61,"132,137",30.56
62,"133,137",30.57
63,"134,137",30.68
64,"135,137",30.67
65,"136,137",30.93
66,"137,137",30.90
67,"138,137",30.97
68,"139,137",30.87
69,"140,137",30.88
70,"141,137",30.96
71,"142,137",30.97
72,"143,137",30.96
73,"144,137",31.02
74,"145,137",31.07
75,"146,137",31.02
76,"147,136",31.13
77,"148,136",31.23
78,"149,136",31.34
79,"150,136",31.33
80,"151,136",31.34
81,"152,136",31.35
82,"153,136",31.30
83,"154,136",31.30
84,"155,136",31.16
85,"156,136",31.33
86,"157,136",31.30
87,"158,136",31.43
88,"159,136",31.27
89,"160,136",31.47
90,"161,136",31.51
91,"162,136",31.43
92,"163,136",31.43
93,"164,136",31.53
94,"165,136",31.49
95,"166,136",31.58
96,"167,136",31.54
97,"168,136",31.54
98,"169,136",31.68
99,"170,136",31.61
100,"171,136",31.54
101,"172,136",31.64
102,"173,136",31.46
103,"174,136",31.52
104,"175,136",31.61
105,"176,136",31.74
106,"177,136",31.71
107,"178,136",31.57
108,"179,136",31.68
109,"180,136",31.74
110,"181,136",31.65
111,"182,136",31.80
112,"183,136",31.76
113,"184,135",31.66
114,"185,135",31.62
115,"186,135",31.83
116,"187,135",31.76
117,"188,135",31.69
118,"189,135",31.84
119,"190,135",31.72
120,"191,135",31.79
121,"192,135",31.80
122,"193,135",31.61
123,"194,135",31.67
124,"195,135",31.68
125,"196,135",31.76
126,"197,135",31.85
127,"198,135",31.62
128,"199,135",31.73
129,"200,135",31.65
130,"201,135",31.94
131,"202,135",31.72
132,"203,135",31.60
133,"204,135",31.79
134,"205,135",31.54
135,"206,135",31.66
136,"207,135",31.80
137,"208,135",31.94
138,"209,135",31.60
139,"210,135",31.64
140,"211,135",31.74
141,"212,135",31.83
142,"213,135",31.58
143,"214,135",31.72
144,"215,135",31.63
145,"216,135",31.78
146,"217,135",31.79
147,"218,135",31.84
148,"219,135",31.78
149,"220,135",31.78
150,"221,134",31.80
151,"222,134",31.77
152,"223,134",31.74
153,"224,134",31.71
154,"225,134",31.86
155,"226,134",31.74
156,"227,134",31.66
157,"228,134",32.02
158,"229,134",31.98
159,"230,134",31.88
160,"231,134",31.85
161,"232,134",31.84
162,"233,134",31.77
163,"234,134",31.90
164,"235,134",31.74
165,"236,134",31.74
166,"237,134",31.76
167,"238,134",31.66
168,"239,134",31.83
169,"240,134",31.73
170,"241,134",31.67
171,"242,134",31.86
172,"243,134",31.87
173,"244,134",31.84
174,"245,134",32.02
175,"246,134",31.90
176,"247,134",31.87
177,"248,134",31.96
178,"249,134",31.90
179,"250,134",31.94
180,"251,134",32.03
181,"252,134",31.90
182,"253,134",31.96
183,"254,134",31.88
184,"255,134",31.85
185,"256,134",31.97
186,"257,134",31.90
187,"258,134",31.86
188,"259,133",31.90
189,"260,133",31.91
190,"261,133",31.90
191,"262,133",31.98
192,"263,133",31.85
193,"264,133",31.94
194,"265,133",32.22
195,"266,133",31.86
196,"267,133",31.88
197,"268,133",31.90
198,"269,133",31.94
199,"270,133",31.88
200,"271,133",32.11
201,"272,133",31.77
202,"273,133",31.87
203,"274,133",31.88
204,"275,133",31.91
205,"276,133",31.87
206,"277,133",32.06
207,"278,133",31.94
208,"279,133",32.08
209,"280,133",32.08
210,"281,133",32.06
211,"282,133",32.11
212,"283,133",31.88
213,"284,133",31.94
214,"285,133",31.99
215,"286,133",32.11
216,"287,133",31.98
217,"288,133",31.96
218,"289,133",32.02
219,"290,133",32.07
220,"291,133",31.96
221,"292,133",31.94
222,"293,133",32.03
223,"294,133",32.02
224,"295,133",32.02
225,"296,132",32.08
226,"297,132",32.02
227,"298,132",32.03
228,"299,132",32.05
229,"300,132",32.10
230,"301,132",31.86
231,"302,132",32.00
232,"303,132",32.02
233,"304,132",32.03
234,"305,132",32.10
235,"306,132",31.99
236,"307,132",32.08
237,"308,132",32.08
238,"309,132",32.07
239,"310,132",32.03
240,"311,132",32.14
241,"312,132",32.06
242,"313,132",32.13
243,"314,132",32.07
244,"315,132",32.18
245,"316,132",32.18
246,"317,132",32.18
247,"318,132",32.21
248,"319,132",32.31
249,"320,132",32.13
250,"321,132",32.07
251,"322,132",32.22
252,"323,132",32.23
253,"324,132",32.19
254,"325,132",32.19
255,"326,132",32.19
256,"327,132",32.21
257,"328,132",32.19
258,"329,132",32.19
259,"330,132",32.22
260,"331,132",32.22
261,"332,132",32.27
262,"333,131",32.28
263,"334,131",32.30
264,"335,131",32.25
265,"336,131",32.16
266,"337,131",32.05
267,"338,131",32.11
268,"339,131",32.27
269,"340,131",32.22
270,"341,131",32.11
271,"342,131",32.32
272,"343,131",32.27
273,"344,131",32.23
274,"345,131",32.41
275,"346,131",32.35
276,"347,131",32.27
277,"348,131",32.27
278,"349,131",32.27
279,"350,131",32.33
280,"351,131",32.19
281,"352,131",32.52
282,"353,131",32.35
283,"354,131",32.34
284,"355,131",32.33
285,"356,131",32.34
286,"357,131",32.35
287,"358,131",32.30
288,"359,131",32.36
289,"360,131",32.36
290,"361,131",32.30
291,"362,131",32.36
292,"363,131",32.36
293,"364,131",32.43
294,"365,131",32.43
295,"366,131",32.43
296,"367,131",32.44
297,"368,131",32.36
298,"369,131",32.28
299,"370,130",32.55
300,"371,130",32.36
301,"372,130",32.40
302,"373,130",32.40
303,"374,130",32.55
304,"375,130",32.42
305,"376,130",32.54
306,"377,130",32.47
307,"378,130",32.52
308,"379,130",32.51
309,"380,130",32.51
310,"381,130",32.40
311,"382,130",32.54
312,"383,130",32.54
313,"384,130",32.52
314,"385,130",32.49
315,"386,130",32.40
316,"387,130",32.58
317,"388,130",32.52
318,"389,130",32.52
319,"390,130",32.55
320,"391,130",32.60
321,"392,130",32.63
322,"393,130",32.68
323,"394,130",32.63
324,"395,130",32.57
325,"396,130",32.57
326,"397,130",32.51
327,"398,130",32.55
328,"399,130",32.55
329,"400,130",32.63
330,"401,130",32.52
331,"402,130",32.39
332,"403,130",32.45
333,"404,130",32.55
334,"405,130",32.57
335,"406,130",32.52
336,"407,129",32.35
