熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 16:52:30, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",32.13
2,"73,138",32.45
3,"74,138",32.23
4,"75,138",32.41
5,"76,138",32.51
6,"77,138",32.23
7,"78,138",32.55
8,"79,138",32.65
9,"80,138",32.79
10,"81,138",32.63
11,"82,138",32.55
12,"83,138",32.36
13,"84,138",32.22
14,"85,138",32.39
15,"86,138",32.45
16,"87,138",32.45
17,"88,138",32.63
18,"89,138",32.66
19,"90,138",32.95
20,"91,138",33.00
21,"92,138",32.81
22,"93,138",32.90
23,"94,138",33.05
24,"95,138",33.14
25,"96,138",33.22
26,"97,138",33.22
27,"98,138",33.22
28,"99,138",33.16
29,"100,138",33.41
30,"101,138",33.56
31,"102,138",33.65
32,"103,138",33.49
33,"104,138",33.51
34,"105,138",33.57
35,"106,138",33.65
36,"107,138",33.57
37,"108,138",33.57
38,"109,138",33.54
39,"110,137",33.72
40,"111,137",33.73
41,"112,137",33.59
42,"113,137",33.78
43,"114,137",33.80
44,"115,137",33.89
45,"116,137",33.83
46,"117,137",33.91
47,"118,137",33.85
48,"119,137",33.84
49,"120,137",33.77
50,"121,137",33.97
51,"122,137",34.11
52,"123,137",34.23
53,"124,137",34.23
54,"125,137",34.23
55,"126,137",34.24
56,"127,137",34.13
57,"128,137",34.13
58,"129,137",34.11
59,"130,137",34.40
60,"131,137",34.35
61,"132,137",34.43
62,"133,137",34.40
63,"134,137",34.57
64,"135,137",34.44
65,"136,137",34.83
66,"137,137",34.91
67,"138,137",34.80
68,"139,137",34.80
69,"140,137",34.75
70,"141,137",34.92
71,"142,137",34.94
72,"143,137",34.87
73,"144,137",35.08
74,"145,137",35.13
75,"146,137",34.97
76,"147,136",35.11
77,"148,136",35.34
78,"149,136",35.29
79,"150,136",35.25
80,"151,136",35.35
81,"152,136",35.47
82,"153,136",35.31
83,"154,136",35.37
84,"155,136",35.40
85,"156,136",35.44
86,"157,136",35.44
87,"158,136",35.53
88,"159,136",35.34
89,"160,136",35.47
90,"161,136",35.53
91,"162,136",35.47
92,"163,136",35.69
93,"164,136",35.54
94,"165,136",35.63
95,"166,136",35.66
96,"167,136",35.50
97,"168,136",35.56
98,"169,136",35.66
99,"170,136",35.78
100,"171,136",35.72
101,"172,136",35.65
102,"173,136",35.53
103,"174,136",35.74
104,"175,136",35.69
105,"176,136",35.69
106,"177,136",35.72
107,"178,136",35.72
108,"179,136",35.74
109,"180,136",35.76
110,"181,136",35.74
111,"182,136",35.69
112,"183,136",35.69
113,"184,135",35.72
114,"185,135",35.59
115,"186,135",35.78
116,"187,135",35.75
117,"188,135",35.83
118,"189,135",35.84
119,"190,135",35.78
120,"191,135",35.80
121,"192,135",35.77
122,"193,135",35.78
123,"194,135",35.69
124,"195,135",35.76
125,"196,135",35.81
126,"197,135",35.69
127,"198,135",35.77
128,"199,135",35.78
129,"200,135",35.58
130,"201,135",35.83
131,"202,135",35.72
132,"203,135",35.69
133,"204,135",35.58
134,"205,135",35.63
135,"206,135",35.76
136,"207,135",35.66
137,"208,135",35.69
138,"209,135",35.80
139,"210,135",35.63
140,"211,135",35.62
141,"212,135",35.80
142,"213,135",35.61
143,"214,135",35.80
144,"215,135",35.51
145,"216,135",35.61
146,"217,135",35.77
147,"218,135",35.74
148,"219,135",35.74
149,"220,135",35.63
150,"221,134",35.65
151,"222,134",35.74
152,"223,134",35.67
153,"224,134",35.51
