熱画像データ, AVIO_IR_20211105_1649.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:00:15, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"72,138",24.40
2,"73,138",24.66
3,"74,138",24.66
4,"75,138",24.56
5,"76,138",24.64
6,"77,138",24.45
7,"78,138",24.73
8,"79,138",24.61
9,"80,138",24.61
10,"81,138",24.69
11,"82,138",24.70
12,"83,138",24.69
13,"84,138",24.37
14,"85,138",24.75
15,"86,138",24.59
16,"87,138",24.65
17,"88,138",24.65
18,"89,138",24.69
19,"90,138",24.70
20,"91,138",24.94
21,"92,138",24.66
22,"93,138",24.90
23,"94,138",24.69
24,"95,138",24.71
25,"96,138",24.77
26,"97,138",24.69
27,"98,138",24.64
28,"99,138",24.71
29,"100,138",24.84
30,"101,138",25.00
31,"102,138",24.84
32,"103,138",24.82
33,"104,138",24.90
34,"105,138",24.82
35,"106,138",24.89
36,"107,138",24.85
37,"108,138",25.03
38,"109,138",25.00
39,"110,137",24.98
40,"111,137",24.75
41,"112,137",24.82
42,"113,137",25.00
43,"114,137",24.90
44,"115,137",24.82
45,"116,137",24.89
46,"117,137",25.01
47,"118,137",24.98
48,"119,137",24.98
49,"120,137",24.89
50,"121,137",24.98
51,"122,137",25.12
52,"123,137",25.04
53,"124,137",25.03
54,"125,137",25.03
55,"126,137",24.89
56,"127,137",24.96
57,"128,137",25.03
58,"129,137",25.04
59,"130,137",25.08
60,"131,137",25.08
61,"132,137",25.09
62,"133,137",25.09
63,"134,137",25.01
64,"135,137",25.25
65,"136,137",25.20
66,"137,137",25.19
67,"138,137",25.19
68,"139,137",25.27
69,"140,137",25.29
70,"141,137",25.40
71,"142,137",25.28
72,"143,137",25.26
73,"144,137",25.42
74,"145,137",25.27
75,"146,137",25.25
76,"147,136",25.40
77,"148,136",25.29
78,"149,136",25.29
79,"150,136",25.28
80,"151,136",25.28
81,"152,136",25.61
82,"153,136",25.34
83,"154,136",25.42
84,"155,136",25.21
85,"156,136",25.31
86,"157,136",25.42
87,"158,136",25.39
88,"159,136",25.34
89,"160,136",25.43
90,"161,136",25.32
91,"162,136",25.42
92,"163,136",25.42
93,"164,136",25.47
94,"165,136",25.47
95,"166,136",25.47
96,"167,136",25.32
97,"168,136",25.45
98,"169,136",25.47
99,"170,136",25.45
100,"171,136",25.44
101,"172,136",25.42
102,"173,136",25.48
103,"174,136",25.49
104,"175,136",25.50
105,"176,136",25.55
106,"177,136",25.50
107,"178,136",25.49
108,"179,136",25.55
109,"180,136",25.61
110,"181,136",25.52
111,"182,136",25.52
112,"183,136",25.52
113,"184,135",25.51
114,"185,135",25.44
115,"186,135",25.50
116,"187,135",25.61
117,"188,135",25.60
118,"189,135",25.60
119,"190,135",25.60
120,"191,135",25.51
121,"192,135",25.61
122,"193,135",25.54
123,"194,135",25.54
124,"195,135",25.44
125,"196,135",25.60
126,"197,135",25.60
127,"198,135",25.73
128,"199,135",25.63
129,"200,135",25.55
130,"201,135",25.60
131,"202,135",25.54
132,"203,135",25.54
133,"204,135",25.56
134,"205,135",25.54
135,"206,135",25.56
136,"207,135",25.57
137,"208,135",25.82
138,"209,135",25.62
139,"210,135",25.37
140,"211,135",25.51
141,"212,135",25.76
142,"213,135",25.54
143,"214,135",25.75
144,"215,135",25.28
145,"216,135",25.44
146,"217,135",25.65
147,"218,135",25.60
