熱画像データ, AVIO_IR_20211105_1721.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:49:15, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"184,136",24.85
2,"184,137",24.77
3,"184,138",24.98
4,"184,139",24.87
5,"184,140",24.72
6,"184,141",24.84
7,"184,142",24.84
8,"184,143",24.84
9,"184,144",24.83
10,"184,145",25.04
11,"184,146",24.98
12,"184,147",24.86
13,"184,148",24.97
14,"184,149",25.03
15,"184,150",24.82
16,"184,151",24.87
17,"184,152",24.90
18,"184,153",24.90
19,"184,154",24.60
20,"184,155",25.07
21,"184,156",24.97
22,"184,157",24.94
23,"184,158",25.06
24,"184,159",24.86
25,"184,160",24.72
26,"184,161",24.93
27,"184,162",24.90
28,"184,163",24.86
29,"184,164",24.82
30,"184,165",24.97
31,"184,166",24.99
32,"184,167",24.83
33,"184,168",24.82
34,"184,169",24.83
35,"184,170",24.93
36,"184,171",24.93
37,"184,172",24.90
38,"184,173",24.78
39,"184,174",24.78
40,"184,175",24.94
41,"184,176",24.90
42,"185,177",24.94
43,"185,178",24.90
44,"185,179",24.90
45,"185,180",24.90
46,"185,181",24.90
47,"185,182",24.90
48,"185,183",24.89
49,"185,184",24.83
50,"185,185",25.04
51,"185,186",24.98
52,"185,187",24.93
53,"185,188",25.00
54,"185,189",25.01
55,"185,190",25.07
56,"185,191",24.94
57,"185,192",24.96
58,"185,193",24.89
59,"185,194",24.78
60,"185,195",25.31
61,"185,196",24.90
62,"185,197",24.85
63,"185,198",24.98
64,"185,199",24.98
65,"185,200",24.86
66,"185,201",24.76
67,"185,202",24.98
68,"185,203",24.97
69,"185,204",24.98
70,"185,205",24.89
71,"185,206",24.97
72,"185,207",24.95
73,"185,208",24.90
74,"185,209",24.87
75,"185,210",25.01
76,"185,211",24.95
77,"185,212",24.78
78,"185,213",24.98
79,"185,214",24.98
80,"185,215",24.90
81,"185,216",24.87
82,"186,217",24.75
83,"186,218",24.98
84,"186,219",24.84
85,"186,220",25.06
86,"186,221",24.99
87,"186,222",24.83
88,"186,223",24.90
89,"186,224",24.94
90,"186,225",24.90
91,"186,226",24.82
92,"186,227",24.90
93,"186,228",24.94
94,"186,229",24.98
95,"186,230",25.11
96,"186,231",24.90
97,"186,232",24.81
98,"186,233",25.06
99,"186,234",24.99
100,"186,235",25.09
101,"186,236",24.86
102,"186,237",24.82
103,"186,238",24.95
104,"186,239",24.90
105,"186,240",24.94
106,"186,241",25.01
107,"186,242",25.07
108,"186,243",24.98
109,"186,244",25.05
110,"186,245",24.77
111,"186,246",24.98
112,"186,247",24.96
113,"186,248",25.01
114,"186,249",24.93
115,"186,250",25.11
116,"186,251",24.90
117,"186,252",24.90
118,"186,253",25.04
119,"186,254",24.98
120,"186,255",24.95
121,"186,256",24.87
122,"186,257",24.90
123,"187,258",24.98
124,"187,259",24.94
125,"187,260",25.01
126,"187,261",24.78
127,"187,262",24.89
128,"187,263",24.77
129,"187,264",24.75
130,"187,265",24.90
131,"187,266",24.77
132,"187,267",24.78
133,"187,268",25.06
134,"187,269",24.86
135,"187,270",24.87
136,"187,271",24.81
137,"187,272",24.95
138,"187,273",25.04
139,"187,274",24.77
140,"187,275",24.78
141,"187,276",24.86
142,"187,277",24.77
143,"187,278",24.77
144,"187,279",24.85
145,"187,280",24.86
146,"187,281",24.82
147,"187,282",25.06
148,"187,283",24.93
149,"187,284",24.87
150,"187,285",24.83
151,"187,286",25.00
152,"187,287",24.86
153,"187,288",24.93
154,"187,289",24.73
155,"187,290",24.72
156,"187,291",24.86
157,"187,292",24.87
158,"187,293",24.82
159,"187,294",24.77
160,"187,295",25.04
161,"187,296",24.78
162,"187,297",24.86
163,"188,298",24.77
164,"188,299",24.96
165,"188,300",24.75
166,"188,301",24.99
167,"188,302",24.82
168,"188,303",24.72
169,"188,304",24.96
170,"188,305",24.75
171,"188,306",24.94
172,"188,307",24.96
173,"188,308",25.06
174,"188,309",24.95
175,"188,310",24.85
176,"188,311",24.85
177,"188,312",24.84
178,"188,313",24.82
179,"188,314",24.93
180,"188,315",24.95
181,"188,316",24.78
182,"188,317",24.82
183,"188,318",24.90
184,"188,319",24.90
185,"188,320",24.75
186,"188,321",24.69
187,"188,322",24.82
188,"188,323",24.82
189,"188,324",24.82
190,"188,325",24.82
191,"188,326",24.83
192,"188,327",24.98
193,"188,328",24.74
194,"188,329",24.82
195,"188,330",24.90
196,"188,331",25.05
197,"188,332",24.75
198,"188,333",24.75
199,"188,334",24.82
200,"188,335",24.90
201,"188,336",24.66
202,"188,337",24.73
203,"189,338",24.87
204,"189,339",24.84
205,"189,340",24.83
206,"189,341",24.78
207,"189,342",24.61
208,"189,343",24.81
209,"189,344",24.94
210,"189,345",24.54
211,"189,346",24.67
212,"189,347",24.61
213,"189,348",24.55
214,"189,349",24.64
215,"189,350",24.95
216,"189,351",24.72
217,"189,352",24.85
218,"189,353",24.73
219,"189,354",24.69
220,"189,355",24.70
221,"189,356",24.72
222,"189,357",24.65
223,"189,358",24.77
224,"189,359",24.69
225,"189,360",24.66
226,"189,361",24.70
227,"189,362",24.49
228,"189,363",24.60
229,"189,364",24.60
230,"189,365",24.60
231,"189,366",24.52
232,"189,367",24.55
233,"189,368",24.56
234,"189,369",24.48
235,"189,370",24.64
236,"189,371",24.36
237,"189,372",24.60
238,"189,373",24.45
239,"189,374",24.65
240,"189,375",24.42
241,"189,376",24.49
242,"189,377",24.47
243,"189,378",24.45
244,"190,379",24.48
245,"190,380",24.06
246,"190,381",24.27
247,"190,382",24.33
248,"190,383",24.20
249,"190,384",24.49
250,"190,385",24.38
251,"190,386",24.40
252,"190,387",24.36
253,"190,388",24.33
254,"190,389",24.43
255,"190,390",24.39
256,"190,391",24.37
257,"190,392",24.33
258,"190,393",24.22
259,"190,394",24.16
260,"190,395",24.21
