熱画像データ, AVIO_IR_20211105_1721.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:25:10, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"184,136",40.58
2,"184,137",40.48
3,"184,138",40.47
4,"184,139",40.44
5,"184,140",40.44
6,"184,141",40.53
7,"184,142",40.47
8,"184,143",40.47
9,"184,144",40.42
10,"184,145",40.68
11,"184,146",40.69
12,"184,147",40.53
13,"184,148",40.60
14,"184,149",40.54
15,"184,150",40.54
16,"184,151",40.58
17,"184,152",40.56
18,"184,153",40.56
19,"184,154",40.36
20,"184,155",40.62
21,"184,156",40.43
22,"184,157",40.51
23,"184,158",40.48
24,"184,159",40.36
25,"184,160",40.52
26,"184,161",40.52
27,"184,162",40.45
28,"184,163",40.54
29,"184,164",40.44
30,"184,165",40.48
31,"184,166",40.48
32,"184,167",40.42
33,"184,168",40.34
34,"184,169",40.56
35,"184,170",40.30
36,"184,171",40.44
37,"184,172",40.46
38,"184,173",40.56
39,"184,174",40.38
40,"184,175",40.56
41,"184,176",40.47
42,"185,177",40.45
43,"185,178",40.38
44,"185,179",40.26
45,"185,180",40.34
46,"185,181",40.43
47,"185,182",40.36
48,"185,183",40.36
49,"185,184",40.19
50,"185,185",40.56
51,"185,186",40.34
52,"185,187",40.22
53,"185,188",40.34
54,"185,189",40.46
55,"185,190",40.49
56,"185,191",40.42
57,"185,192",40.34
58,"185,193",40.53
59,"185,194",40.31
60,"185,195",40.38
61,"185,196",40.38
62,"185,197",40.36
63,"185,198",40.36
64,"185,199",40.38
65,"185,200",40.36
66,"185,201",40.38
67,"185,202",40.38
68,"185,203",40.38
69,"185,204",40.36
70,"185,205",40.36
71,"185,206",40.36
72,"185,207",40.36
73,"185,208",40.27
74,"185,209",40.34
75,"185,210",40.24
76,"185,211",40.34
77,"185,212",40.34
78,"185,213",40.34
79,"185,214",40.27
80,"185,215",40.26
81,"185,216",40.25
82,"186,217",40.51
83,"186,218",40.32
84,"186,219",40.27
85,"186,220",40.26
86,"186,221",40.30
87,"186,222",40.31
88,"186,223",40.25
89,"186,224",40.24
90,"186,225",40.24
91,"186,226",40.29
92,"186,227",40.30
93,"186,228",40.32
94,"186,229",40.16
95,"186,230",40.25
96,"186,231",40.20
97,"186,232",40.20
98,"186,233",40.24
99,"186,234",40.20
100,"186,235",40.38
101,"186,236",40.31
102,"186,237",40.18
103,"186,238",40.30
104,"186,239",40.32
105,"186,240",40.25
106,"186,241",40.34
107,"186,242",40.22
108,"186,243",40.22
109,"186,244",40.16
110,"186,245",40.16
111,"186,246",40.16
112,"186,247",40.20
113,"186,248",40.20
114,"186,249",40.25
115,"186,250",40.18
116,"186,251",40.20
117,"186,252",40.22
118,"186,253",40.27
119,"186,254",40.16
120,"186,255",40.18
121,"186,256",40.18
122,"186,257",40.19
123,"187,258",40.19
124,"187,259",40.20
125,"187,260",40.20
126,"187,261",40.20
127,"187,262",40.11
128,"187,263",40.11
129,"187,264",40.11
130,"187,265",40.12
131,"187,266",40.25
132,"187,267",40.18
133,"187,268",40.15
134,"187,269",40.03
135,"187,270",40.14
136,"187,271",40.07
137,"187,272",40.07
138,"187,273",40.10
139,"187,274",40.10
140,"187,275",39.97
141,"187,276",40.02
142,"187,277",39.95
143,"187,278",40.01
144,"187,279",40.22
145,"187,280",40.08
146,"187,281",39.98
147,"187,282",40.16
148,"187,283",40.11
149,"187,284",40.10
150,"187,285",40.10
151,"187,286",40.02
152,"187,287",40.00
153,"187,288",40.16
154,"187,289",39.96
155,"187,290",39.85
156,"187,291",40.03
157,"187,292",40.05
158,"187,293",40.07
159,"187,294",40.00
160,"187,295",40.00
161,"187,296",40.00
162,"187,297",40.10
163,"188,298",39.93
164,"188,299",40.05
165,"188,300",39.92
166,"188,301",40.03
167,"188,302",40.03
168,"188,303",40.13
169,"188,304",40.04
170,"188,305",40.14
171,"188,306",39.99
172,"188,307",39.99
173,"188,308",40.02
174,"188,309",40.07
175,"188,310",39.85
176,"188,311",39.97
177,"188,312",40.05
178,"188,313",40.00
179,"188,314",39.97
180,"188,315",40.00
181,"188,316",39.84
182,"188,317",39.90
183,"188,318",39.90
184,"188,319",39.91
185,"188,320",39.91
186,"188,321",39.91
187,"188,322",39.96
188,"188,323",39.95
189,"188,324",39.95
190,"188,325",39.89
191,"188,326",39.88
192,"188,327",39.87
193,"188,328",39.81
194,"188,329",39.74
195,"188,330",39.70
196,"188,331",40.00
197,"188,332",39.63
198,"188,333",39.67
199,"188,334",39.69
200,"188,335",39.69
201,"188,336",39.69
202,"188,337",39.67
203,"189,338",39.69
204,"189,339",39.58
205,"189,340",39.60
206,"189,341",39.46
207,"189,342",39.48
208,"189,343",39.43
209,"189,344",39.55
210,"189,345",39.19
211,"189,346",39.31
212,"189,347",39.10
213,"189,348",39.24
214,"189,349",39.24
215,"189,350",39.11
216,"189,351",39.17
217,"189,352",39.19
218,"189,353",38.92
219,"189,354",38.99
220,"189,355",38.77
221,"189,356",38.74
222,"189,357",38.63
223,"189,358",38.41
224,"189,359",38.57
225,"189,360",38.44
226,"189,361",38.28
227,"189,362",37.93
228,"189,363",37.87
229,"189,364",38.00
230,"189,365",37.89
231,"189,366",38.04
232,"189,367",37.86
233,"189,368",37.60
234,"189,369",37.60
235,"189,370",37.50
236,"189,371",37.55
237,"189,372",37.43
238,"189,373",37.22
239,"189,374",37.10
240,"189,375",37.15
241,"189,376",37.07
242,"189,377",36.79
243,"189,378",36.69
244,"190,379",36.89
245,"190,380",36.63
246,"190,381",36.42
247,"190,382",36.24
248,"190,383",36.24
249,"190,384",36.15
250,"190,385",36.21
251,"190,386",36.00
252,"190,387",35.89
253,"190,388",36.10
254,"190,389",35.99
255,"190,390",35.92
256,"190,391",35.67
257,"190,392",35.54
258,"190,393",35.50
259,"190,394",35.35
260,"190,395",35.09
261,"190,396",34.92
262,"190,397",34.87
263,"190,398",34.83
264,"190,399",34.79
265,"190,400",34.55
266,"190,401",34.50
267,"190,402",34.50
268,"190,403",34.25
269,"190,404",34.19
270,"190,405",33.99
271,"190,406",33.99
272,"190,407",34.08
273,"190,408",33.86
274,"190,409",33.86
275,"190,410",33.85
276,"190,411",33.64
277,"190,412",33.30
278,"190,413",33.29
279,"190,414",33.53
280,"190,415",33.19
281,"190,416",33.50
282,"190,417",33.40
283,"190,418",33.29
284,"191,419",33.24
285,"191,420",33.38
286,"191,421",33.16
287,"191,422",33.03
288,"191,423",32.81
289,"191,424",32.79
290,"191,425",32.86
291,"191,426",32.96
292,"191,427",32.73
293,"191,428",32.91
294,"191,429",32.88
295,"191,430",32.63
296,"191,431",32.74
297,"191,432",32.68
298,"191,433",32.68
299,"191,434",32.54
300,"191,435",32.43
301,"191,436",32.35
302,"191,437",32.22
303,"191,438",32.28
304,"191,439",32.28
305,"191,440",32.29
306,"191,441",32.25
307,"191,442",32.25
308,"191,443",32.23
309,"191,444",32.11
310,"191,445",32.02
311,"191,446",32.13
312,"191,447",31.82
313,"191,448",32.03
314,"191,449",31.78
315,"191,450",31.78
316,"191,451",31.64
317,"191,452",31.83
318,"191,453",31.79
319,"191,454",31.77
320,"191,455",31.63
321,"191,456",31.69
322,"191,457",31.52
323,"191,458",31.49
324,"192,459",31.52
