熱画像データ, AVIO_IR_20211105_1721.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:39:00, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"184,136",27.50
2,"184,137",27.44
3,"184,138",27.52
4,"184,139",27.54
5,"184,140",27.54
6,"184,141",27.54
7,"184,142",27.56
8,"184,143",27.56
9,"184,144",27.41
10,"184,145",27.53
11,"184,146",27.56
12,"184,147",27.57
13,"184,148",27.61
14,"184,149",27.78
15,"184,150",27.54
16,"184,151",27.49
17,"184,152",27.59
18,"184,153",27.50
19,"184,154",27.35
20,"184,155",27.73
21,"184,156",27.57
22,"184,157",27.48
23,"184,158",27.65
24,"184,159",27.35
25,"184,160",27.40
26,"184,161",27.59
27,"184,162",27.59
28,"184,163",27.67
29,"184,164",27.61
30,"184,165",27.52
31,"184,166",27.57
32,"184,167",27.54
33,"184,168",27.42
34,"184,169",27.52
35,"184,170",27.57
36,"184,171",27.57
37,"184,172",27.57
38,"184,173",27.53
39,"184,174",27.57
40,"184,175",27.66
41,"184,176",27.44
42,"185,177",27.53
43,"185,178",27.56
44,"185,179",27.50
45,"185,180",27.53
46,"185,181",27.46
47,"185,182",27.65
48,"185,183",27.53
49,"185,184",27.50
50,"185,185",27.53
51,"185,186",27.57
52,"185,187",27.54
53,"185,188",27.53
54,"185,189",27.64
55,"185,190",27.53
56,"185,191",27.53
57,"185,192",27.46
58,"185,193",27.54
59,"185,194",27.56
60,"185,195",27.56
61,"185,196",27.54
62,"185,197",27.50
63,"185,198",27.57
64,"185,199",27.65
65,"185,200",27.56
66,"185,201",27.50
67,"185,202",27.67
68,"185,203",27.46
69,"185,204",27.66
70,"185,205",27.39
71,"185,206",27.54
72,"185,207",27.53
73,"185,208",27.50
74,"185,209",27.50
75,"185,210",27.50
76,"185,211",27.50
77,"185,212",27.38
78,"185,213",27.62
79,"185,214",27.50
80,"185,215",27.48
81,"185,216",27.41
82,"186,217",27.42
83,"186,218",27.49
84,"186,219",27.52
85,"186,220",27.65
86,"186,221",27.57
87,"186,222",27.44
88,"186,223",27.50
89,"186,224",27.62
90,"186,225",27.37
91,"186,226",27.41
92,"186,227",27.44
93,"186,228",27.42
94,"186,229",27.44
95,"186,230",27.56
96,"186,231",27.50
97,"186,232",27.48
98,"186,233",27.49
99,"186,234",27.49
100,"186,235",27.46
101,"186,236",27.40
102,"186,237",27.50
103,"186,238",27.53
104,"186,239",27.54
105,"186,240",27.42
106,"186,241",27.62
107,"186,242",27.59
108,"186,243",27.34
109,"186,244",27.62
110,"186,245",27.31
111,"186,246",27.30
