熱画像データ, AVIO_IR_20211105_1721.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:48:50, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"184,136",24.86
2,"184,137",24.86
3,"184,138",24.86
4,"184,139",24.86
5,"184,140",24.78
6,"184,141",24.84
7,"184,142",24.93
8,"184,143",24.78
9,"184,144",24.81
10,"184,145",24.82
11,"184,146",24.73
12,"184,147",24.86
13,"184,148",25.01
14,"184,149",25.03
15,"184,150",24.82
16,"184,151",24.71
17,"184,152",24.76
18,"184,153",24.82
19,"184,154",24.67
20,"184,155",25.09
21,"184,156",24.87
22,"184,157",24.85
23,"184,158",24.95
24,"184,159",24.82
25,"184,160",24.82
26,"184,161",24.74
27,"184,162",24.82
28,"184,163",24.96
29,"184,164",24.78
30,"184,165",24.87
31,"184,166",24.89
32,"184,167",24.85
33,"184,168",24.71
34,"184,169",24.84
35,"184,170",24.53
36,"184,171",24.84
37,"184,172",24.90
38,"184,173",24.83
39,"184,174",24.76
40,"184,175",24.87
41,"184,176",24.74
42,"185,177",24.90
43,"185,178",25.31
44,"185,179",24.90
45,"185,180",24.71
46,"185,181",24.83
47,"185,182",24.89
48,"185,183",24.82
49,"185,184",24.70
50,"185,185",24.96
51,"185,186",24.85
52,"185,187",24.83
53,"185,188",24.93
54,"185,189",24.95
55,"185,190",24.97
56,"185,191",24.87
57,"185,192",24.87
58,"185,193",24.93
59,"185,194",24.71
60,"185,195",24.90
61,"185,196",24.74
62,"185,197",24.84
63,"185,198",24.83
64,"185,199",24.83
65,"185,200",24.93
66,"185,201",24.74
67,"185,202",24.98
68,"185,203",24.99
69,"185,204",24.87
70,"185,205",24.82
71,"185,206",24.87
72,"185,207",24.85
73,"185,208",25.03
74,"185,209",24.86
75,"185,210",25.07
76,"185,211",24.89
77,"185,212",24.98
78,"185,213",24.96
79,"185,214",24.87
80,"185,215",24.85
81,"185,216",24.90
82,"186,217",24.82
83,"186,218",24.78
84,"186,219",24.90
85,"186,220",25.01
86,"186,221",24.97
87,"186,222",24.87
88,"186,223",24.87
89,"186,224",24.85
90,"186,225",24.86
91,"186,226",24.97
92,"186,227",24.86
93,"186,228",24.95
94,"186,229",24.87
95,"186,230",24.97
96,"186,231",24.82
97,"186,232",24.82
98,"186,233",24.85
99,"186,234",24.94
100,"186,235",24.98
101,"186,236",24.94
102,"186,237",24.90
103,"186,238",24.98
104,"186,239",24.90
105,"186,240",24.81
106,"186,241",25.00
107,"186,242",25.04
108,"186,243",24.90
109,"186,244",24.98
110,"186,245",24.93
111,"186,246",24.87
112,"186,247",25.37
113,"186,248",24.81
114,"186,249",24.77
115,"186,250",25.04
116,"186,251",24.90
117,"186,252",24.87
118,"186,253",24.89
119,"186,254",24.98
120,"186,255",24.89
121,"186,256",24.82
122,"186,257",24.82
123,"187,258",24.96
124,"187,259",24.84
125,"187,260",24.87
126,"187,261",24.76
127,"187,262",24.71
128,"187,263",24.76
129,"187,264",24.73
130,"187,265",24.69
131,"187,266",24.90
132,"187,267",25.01
133,"187,268",24.82
134,"187,269",24.82
135,"187,270",24.82
136,"187,271",24.76
137,"187,272",24.98
138,"187,273",25.00
139,"187,274",24.82
140,"187,275",24.83
141,"187,276",24.95
142,"187,277",24.72
143,"187,278",24.78
144,"187,279",24.86
145,"187,280",24.98
146,"187,281",24.74
147,"187,282",24.96
148,"187,283",24.97
149,"187,284",24.81
150,"187,285",24.93
151,"187,286",24.86
152,"187,287",24.82
153,"187,288",24.94
154,"187,289",24.74
155,"187,290",24.72
156,"187,291",24.95
157,"187,292",24.81
158,"187,293",24.75
159,"187,294",24.73
160,"187,295",24.90
161,"187,296",24.69
162,"187,297",24.82
163,"188,298",24.81
164,"188,299",24.78
165,"188,300",24.73
166,"188,301",24.86
167,"188,302",24.78
168,"188,303",24.77
169,"188,304",24.76
170,"188,305",24.83
171,"188,306",24.90
172,"188,307",24.85
173,"188,308",24.83
174,"188,309",24.84
175,"188,310",24.75
176,"188,311",24.77
177,"188,312",24.81
178,"188,313",24.83
179,"188,314",24.77
180,"188,315",24.85
181,"188,316",24.75
182,"188,317",24.76
183,"188,318",24.84
184,"188,319",24.82
185,"188,320",24.70
186,"188,321",24.72
187,"188,322",24.76
188,"188,323",24.82
189,"188,324",24.90
190,"188,325",24.76
191,"188,326",24.84
192,"188,327",24.95
193,"188,328",24.71
194,"188,329",24.84
195,"188,330",24.85
196,"188,331",24.97
197,"188,332",24.72
198,"188,333",24.74
199,"188,334",24.82
200,"188,335",24.87
201,"188,336",24.76
202,"188,337",24.75
203,"189,338",24.93
204,"189,339",24.77
205,"189,340",24.84
206,"189,341",24.84
207,"189,342",24.65
208,"189,343",24.86
209,"189,344",24.99
210,"189,345",24.61
211,"189,346",24.56
212,"189,347",24.62
213,"189,348",24.69
214,"189,349",24.70
215,"189,350",24.81
216,"189,351",24.69
217,"189,352",24.78
218,"189,353",24.69
219,"189,354",24.60
220,"189,355",24.56
221,"189,356",24.70
222,"189,357",24.71
223,"189,358",24.73
224,"189,359",24.74
225,"189,360",24.59
226,"189,361",24.59
227,"189,362",24.59
228,"189,363",24.51
229,"189,364",24.54
230,"189,365",24.53
231,"189,366",24.53
232,"189,367",24.53
233,"189,368",24.59
234,"189,369",24.37
235,"189,370",24.45
236,"189,371",24.31
237,"189,372",24.45
238,"189,373",24.37
239,"189,374",24.50
240,"189,375",24.40
241,"189,376",24.33
242,"189,377",24.61
243,"189,378",24.37
244,"190,379",24.37
245,"190,380",24.31
246,"190,381",24.30
247,"190,382",24.25
248,"190,383",24.16
249,"190,384",24.39
250,"190,385",24.49
251,"190,386",24.30
252,"190,387",24.22
253,"190,388",24.32
254,"190,389",24.23
255,"190,390",24.30
256,"190,391",24.21
257,"190,392",24.36
258,"190,393",24.27
259,"190,394",24.23
260,"190,395",24.21
261,"190,396",24.19
262,"190,397",24.11
263,"190,398",24.10
264,"190,399",24.12
265,"190,400",24.03
266,"190,401",24.20
267,"190,402",24.18
268,"190,403",24.14
269,"190,404",24.11
270,"190,405",24.09
271,"190,406",24.07
272,"190,407",24.10
273,"190,408",24.15
274,"190,409",23.88
275,"190,410",24.17
276,"190,411",24.08
277,"190,412",24.04
278,"190,413",24.04
279,"190,414",24.05
280,"190,415",24.10
281,"190,416",23.92
282,"190,417",23.98
283,"190,418",24.11
284,"191,419",24.64
285,"191,420",23.96
286,"191,421",23.98
287,"191,422",23.95
288,"191,423",23.96
289,"191,424",23.94
290,"191,425",23.84
291,"191,426",24.10
292,"191,427",24.01
293,"191,428",23.97
294,"191,429",23.97
295,"191,430",23.83
296,"191,431",23.96
297,"191,432",23.95
298,"191,433",24.09
299,"191,434",24.07
300,"191,435",24.09
301,"191,436",24.12
302,"191,437",23.92
303,"191,438",23.82
304,"191,439",23.96
305,"191,440",23.92
306,"191,441",23.81
307,"191,442",23.82
308,"191,443",24.01
309,"191,444",23.85
310,"191,445",24.07
311,"191,446",24.09
312,"191,447",23.93
313,"191,448",23.98
314,"191,449",23.93
315,"191,450",24.01
316,"191,451",23.87
317,"191,452",24.05
318,"191,453",23.75
319,"191,454",24.07
320,"191,455",23.95
321,"191,456",24.10
322,"191,457",24.10
323,"191,458",23.80
324,"192,459",23.98
