熱画像データ, AVIO_IR_20211105_1721.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:47:45, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"184,136",25.09
2,"184,137",25.60
3,"184,138",25.18
4,"184,139",25.18
5,"184,140",24.98
6,"184,141",24.90
7,"184,142",25.03
8,"184,143",24.94
9,"184,144",24.95
10,"184,145",25.17
11,"184,146",25.09
12,"184,147",25.09
13,"184,148",25.22
14,"184,149",25.28
15,"184,150",25.03
16,"184,151",25.12
17,"184,152",25.11
18,"184,153",25.11
19,"184,154",24.86
20,"184,155",25.25
21,"184,156",25.14
22,"184,157",25.18
23,"184,158",25.29
24,"184,159",24.98
25,"184,160",25.09
26,"184,161",24.98
27,"184,162",25.08
28,"184,163",25.18
29,"184,164",24.98
30,"184,165",25.21
31,"184,166",25.12
32,"184,167",25.01
33,"184,168",24.95
34,"184,169",25.21
35,"184,170",24.97
36,"184,171",25.07
37,"184,172",24.98
38,"184,173",24.95
39,"184,174",25.08
40,"184,175",25.08
41,"184,176",25.07
42,"185,177",25.18
43,"185,178",25.20
44,"185,179",25.01
45,"185,180",24.97
46,"185,181",25.00
47,"185,182",25.11
48,"185,183",25.00
49,"185,184",24.99
50,"185,185",25.07
51,"185,186",24.98
52,"185,187",25.14
53,"185,188",24.98
54,"185,189",25.20
55,"185,190",25.08
56,"185,191",25.12
57,"185,192",25.01
58,"185,193",25.11
59,"185,194",24.95
60,"185,195",25.14
61,"185,196",24.98
62,"185,197",25.05
63,"185,198",25.01
64,"185,199",25.06
65,"185,200",25.12
66,"185,201",25.16
67,"185,202",25.12
68,"185,203",25.16
69,"185,204",25.11
70,"185,205",25.17
71,"185,206",25.17
72,"185,207",25.22
73,"185,208",25.16
74,"185,209",25.04
75,"185,210",25.16
76,"185,211",25.20
77,"185,212",25.01
78,"185,213",25.12
79,"185,214",25.17
80,"185,215",25.07
81,"185,216",25.17
82,"186,217",25.14
83,"186,218",25.08
84,"186,219",25.08
85,"186,220",25.12
86,"186,221",25.25
87,"186,222",25.12
88,"186,223",24.96
89,"186,224",25.11
90,"186,225",25.09
91,"186,226",24.97
92,"186,227",25.05
93,"186,228",25.12
94,"186,229",25.20
95,"186,230",25.16
96,"186,231",25.04
97,"186,232",24.95
98,"186,233",25.17
99,"186,234",25.21
100,"186,235",25.17
101,"186,236",25.17
102,"186,237",24.98
103,"186,238",25.31
104,"186,239",25.11
105,"186,240",25.08
106,"186,241",25.08
107,"186,242",25.08
108,"186,243",25.07
109,"186,244",25.25
110,"186,245",25.06
111,"186,246",25.12
112,"186,247",25.16
113,"186,248",25.09
114,"186,249",25.07
115,"186,250",25.20
116,"186,251",25.19
117,"186,252",25.12
118,"186,253",25.17
119,"186,254",25.07
120,"186,255",25.07
121,"186,256",25.07
122,"186,257",25.09
123,"187,258",25.06
124,"187,259",25.01
125,"187,260",25.14
126,"187,261",25.08
127,"187,262",24.90
128,"187,263",24.99
129,"187,264",25.08
130,"187,265",24.97
131,"187,266",25.04
132,"187,267",24.98
133,"187,268",25.11
134,"187,269",24.98
135,"187,270",25.04
136,"187,271",25.09
137,"187,272",25.23
138,"187,273",25.06
139,"187,274",24.99
140,"187,275",24.96
141,"187,276",25.11
142,"187,277",24.94
143,"187,278",24.99
144,"187,279",25.04
145,"187,280",25.04
146,"187,281",25.08
147,"187,282",25.17
148,"187,283",25.22
149,"187,284",25.09
150,"187,285",25.09
151,"187,286",25.14
152,"187,287",25.20
153,"187,288",25.17
154,"187,289",24.90
155,"187,290",24.96
156,"187,291",25.05
157,"187,292",25.05
158,"187,293",25.07
159,"187,294",25.12
160,"187,295",25.22
161,"187,296",24.97
162,"187,297",25.00
163,"188,298",25.00
164,"188,299",25.17
165,"188,300",24.95
166,"188,301",25.06
167,"188,302",25.00
168,"188,303",24.95
169,"188,304",25.01
170,"188,305",25.20
171,"188,306",25.06
172,"188,307",25.16
173,"188,308",25.11
174,"188,309",25.03
175,"188,310",25.12
176,"188,311",25.03
177,"188,312",25.03
178,"188,313",25.03
179,"188,314",24.94
180,"188,315",25.04
181,"188,316",25.00
182,"188,317",24.95
183,"188,318",25.14
184,"188,319",25.03
185,"188,320",24.99
186,"188,321",24.96
187,"188,322",24.94
188,"188,323",25.04
189,"188,324",25.11
190,"188,325",24.98
191,"188,326",24.95
192,"188,327",25.00
193,"188,328",24.98
194,"188,329",25.19
195,"188,330",25.45
196,"188,331",25.28
197,"188,332",24.95
198,"188,333",24.90
199,"188,334",25.03
200,"188,335",25.12
201,"188,336",24.84
202,"188,337",25.07
203,"189,338",25.18
204,"189,339",24.90
205,"189,340",25.05
206,"189,341",25.00
207,"189,342",24.85
208,"189,343",25.04
209,"189,344",25.22
210,"189,345",24.83
211,"189,346",24.95
212,"189,347",24.90
213,"189,348",24.94
214,"189,349",24.84
215,"189,350",25.00
216,"189,351",24.98
217,"189,352",25.03
218,"189,353",24.85
219,"189,354",24.89
220,"189,355",24.86
221,"189,356",24.82
222,"189,357",24.87
223,"189,358",24.90
224,"189,359",24.90
225,"189,360",24.86
226,"189,361",24.86
227,"189,362",24.70
228,"189,363",24.76
229,"189,364",24.76
230,"189,365",24.87
231,"189,366",24.61
232,"189,367",24.62
233,"189,368",24.62
234,"189,369",24.55
235,"189,370",24.78
236,"189,371",24.45
237,"189,372",24.72
238,"189,373",24.64
239,"189,374",24.82
240,"189,375",24.56
241,"189,376",24.65
242,"189,377",24.60
243,"189,378",24.60
244,"190,379",24.54
245,"190,380",24.50
246,"190,381",24.50
247,"190,382",24.48
248,"190,383",24.30
249,"190,384",24.45
250,"190,385",24.50
251,"190,386",24.51
252,"190,387",24.37
253,"190,388",24.50
254,"190,389",24.52
255,"190,390",24.52
256,"190,391",24.52
257,"190,392",24.48
258,"190,393",24.45
259,"190,394",24.38
260,"190,395",24.49
261,"190,396",24.22
262,"190,397",24.22
263,"190,398",24.21
264,"190,399",24.30
265,"190,400",24.27
266,"190,401",24.25
267,"190,402",24.23
268,"190,403",24.08
269,"190,404",24.71
270,"190,405",24.20
271,"190,406",24.27
272,"190,407",24.29
273,"190,408",24.17
274,"190,409",24.18
275,"190,410",24.37
276,"190,411",24.25
277,"190,412",24.15
278,"190,413",24.20
279,"190,414",24.16
280,"190,415",24.16
281,"190,416",24.17
282,"190,417",24.21
283,"190,418",24.23
284,"191,419",24.37
285,"191,420",24.20
286,"191,421",24.16
287,"191,422",24.15
288,"191,423",24.16
289,"191,424",24.19
290,"191,425",24.15
291,"191,426",24.33
292,"191,427",24.21
293,"191,428",24.08
294,"191,429",24.10
295,"191,430",24.03
296,"191,431",24.18
297,"191,432",24.03
298,"191,433",24.18
299,"191,434",24.16
300,"191,435",24.14
301,"191,436",24.18
302,"191,437",24.11
303,"191,438",24.06
304,"191,439",24.04
305,"191,440",24.10
306,"191,441",23.96
307,"191,442",23.88
308,"191,443",24.04
309,"191,444",24.08
310,"191,445",24.21
311,"191,446",24.09
312,"191,447",24.22
313,"191,448",24.15
314,"191,449",24.07
315,"191,450",24.09
316,"191,451",24.03
317,"191,452",24.12
318,"191,453",24.11
319,"191,454",24.12
320,"191,455",24.12
321,"191,456",24.25
322,"191,457",24.15
323,"191,458",23.91
324,"192,459",24.09
