熱画像データ, AVIO_IR_20211105_1721.SVX
測定日時, '2021/11/05,レンジ, 1
測定時間, 17:40:25, 放射率, 0.96
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"184,136",26.92
2,"184,137",26.94
3,"184,138",26.90
4,"184,139",26.94
5,"184,140",26.89
6,"184,141",26.94
7,"184,142",26.84
8,"184,143",26.97
9,"184,144",26.85
10,"184,145",26.99
11,"184,146",26.87
12,"184,147",26.97
13,"184,148",27.09
14,"184,149",27.04
15,"184,150",26.84
16,"184,151",26.83
17,"184,152",26.82
18,"184,153",26.95
19,"184,154",26.68
20,"184,155",27.10
21,"184,156",27.11
22,"184,157",26.92
23,"184,158",26.97
24,"184,159",26.77
25,"184,160",26.89
26,"184,161",26.89
27,"184,162",26.87
28,"184,163",27.14
29,"184,164",26.78
30,"184,165",27.01
31,"184,166",27.00
32,"184,167",26.94
33,"184,168",26.95
34,"184,169",26.94
35,"184,170",26.96
36,"184,171",26.93
37,"184,172",26.96
38,"184,173",26.83
39,"184,174",26.92
40,"184,175",27.00
41,"184,176",26.88
42,"185,177",27.04
43,"185,178",26.97
44,"185,179",26.85
45,"185,180",26.87
46,"185,181",26.96
47,"185,182",26.94
48,"185,183",26.87
49,"185,184",26.88
50,"185,185",26.88
51,"185,186",26.96
52,"185,187",26.94
53,"185,188",26.87
54,"185,189",27.10
55,"185,190",27.04
56,"185,191",26.89
57,"185,192",26.84
58,"185,193",26.94
59,"185,194",26.90
60,"185,195",26.92
61,"185,196",26.92
62,"185,197",26.89
63,"185,198",26.94
64,"185,199",26.93
65,"185,200",26.96
66,"185,201",26.93
67,"185,202",27.01
68,"185,203",27.12
69,"185,204",27.03
70,"185,205",26.95
71,"185,206",26.95
72,"185,207",26.95
73,"185,208",27.03
74,"185,209",26.79
75,"185,210",26.97
76,"185,211",27.08
77,"185,212",26.84
78,"185,213",26.94
79,"185,214",26.92
80,"185,215",26.87
81,"185,216",26.92
82,"186,217",26.92
83,"186,218",26.92
84,"186,219",26.92
85,"186,220",27.15
86,"186,221",26.96
87,"186,222",26.92
88,"186,223",26.95
89,"186,224",26.99
90,"186,225",26.93
91,"186,226",26.90
92,"186,227",26.87
93,"186,228",26.87
94,"186,229",26.87
95,"186,230",26.98
96,"186,231",26.87
97,"186,232",26.79
98,"186,233",26.87
99,"186,234",26.89
100,"186,235",26.87
101,"186,236",26.92
102,"186,237",26.87
103,"186,238",26.90
104,"186,239",26.85
105,"186,240",26.83
106,"186,241",26.94
107,"186,242",26.90
108,"186,243",26.84
109,"186,244",27.03
110,"186,245",26.84
111,"186,246",27.00
112,"186,247",26.89
113,"186,248",26.83
114,"186,249",26.99
115,"186,250",26.99
116,"186,251",26.76
117,"186,252",26.98
118,"186,253",27.01
119,"186,254",26.99
120,"186,255",26.92
121,"186,256",26.82
122,"186,257",26.79
123,"187,258",26.90
124,"187,259",26.92
125,"187,260",26.75
126,"187,261",26.78
127,"187,262",26.75
128,"187,263",26.75
129,"187,264",26.83
130,"187,265",26.75
131,"187,266",26.72
132,"187,267",26.78
133,"187,268",26.85
134,"187,269",26.73
135,"187,270",26.92
136,"187,271",26.70
137,"187,272",26.98
138,"187,273",26.84
139,"187,274",26.76
140,"187,275",26.76
141,"187,276",26.87
142,"187,277",26.73
143,"187,278",26.75
144,"187,279",26.78
145,"187,280",26.77
146,"187,281",26.77
147,"187,282",26.83
148,"187,283",26.88
149,"187,284",26.70
150,"187,285",26.79
151,"187,286",26.99
152,"187,287",26.83
153,"187,288",26.92
154,"187,289",26.68
155,"187,290",26.73
156,"187,291",26.67
157,"187,292",26.76
158,"187,293",26.68
159,"187,294",26.79
160,"187,295",26.92
161,"187,296",26.56
162,"187,297",26.75
163,"188,298",26.75
164,"188,299",26.73
165,"188,300",26.75
166,"188,301",26.75
167,"188,302",26.72
168,"188,303",26.79
169,"188,304",26.75
170,"188,305",26.77
171,"188,306",26.73
172,"188,307",26.73
173,"188,308",26.71
174,"188,309",26.73
175,"188,310",26.73
176,"188,311",26.73
177,"188,312",26.73
178,"188,313",26.66
179,"188,314",26.82
180,"188,315",26.73
181,"188,316",26.66
182,"188,317",26.66
183,"188,318",26.77
184,"188,319",26.66
185,"188,320",26.61
186,"188,321",26.55
187,"188,322",26.68
188,"188,323",26.63
189,"188,324",26.70
190,"188,325",26.71
191,"188,326",26.75
192,"188,327",26.70
193,"188,328",26.70
194,"188,329",26.68
195,"188,330",26.68
