x_pw,y_pw,z_pw,x_nw,y_nw,z_nw
-4946.033691,788.6803589,-117.3333359,0.39064616,0.589419246,0.707092941
-4947.671387,795.8639526,-109.4166641,-0.833537698,0.552462518,0
-4946.888672,797.0448608,-118.1666641,-0.833546877,0.55244869,1.66E-05
-4946.888184,797.0447388,-113.0833359,-0.833546877,0.55244875,-4.29E-05
-4952.505371,788.5704956,-110.8333359,-0.833546877,0.55244869,-1.74E-05
-4950.479004,791.62677,-109.4166641,-0.833571732,0.552411258,0
-4951.722168,789.7512817,-119.5833359,-0.833556473,0.552434266,0
-4952.504883,788.5704956,-115.9166641,-0.833546877,0.55244875,4.49E-05
-4948.914063,793.9884644,-119.5833359,-0.833523154,0.552484453,0
-637.2661133,812.067627,312.9664001,-0.600337982,0.720732093,-0.346611589
-636.125,805.5431519,312.8101807,0.340081781,-0.162193999,-0.926303148
-644.2331543,808.0635376,316.7076416,-0.60034287,0.720730841,-0.346605629
-643.4053345,803.7302856,321.6507263,-0.723832786,-0.673973739,-0.147734687
-640.4089355,809.9031372,313.9090881,-0.600342155,0.720731258,-0.346606195
-638.4401245,799.0454102,318.6959534,-0.723832786,-0.67397368,-0.147734687
-635.9575195,816.7285156,320.391571,-0.600340188,0.720731914,-0.346608073
-630.3817139,813.3738403,319.1456299,0.723834932,0.673970342,0.14773941
-635.8867188,815.0732422,316.8269958,-0.600334883,0.720738828,-0.346602947
-629.1698608,805.1940308,315.4248352,0.340082675,-0.162194014,-0.926302791
-642.9246216,812.7243652,324.1328125,-0.600345671,0.720732689,-0.346597165
-637.6620483,811.5610962,327.9861755,-0.340081424,0.162194297,0.926303148
-639.7817383,814.888916,323.190094,-0.600333512,0.720735133,-0.34661299
-628.9433594,810.3710327,325.7974854,0.723833561,0.673973322,0.147732511
-644.3039551,809.718811,320.2722168,-0.600351691,0.720719337,-0.346614242
-638.213623,804.2223511,329.068634,-0.340081424,0.162194297,0.926303208
-638.7280884,806.3642578,319.0262756,0.723832488,0.673972785,0.147740632
-635.1464233,808.7398071,317.7624207,-0.340080112,0.162194729,0.926303625
-633.3947754,803.5455933,319.315033,-0.340080112,0.162194759,0.926303625
-638.640625,808.3644409,323.033905,0.340080976,-0.162193879,-0.926303387
-636.2077026,802.8452148,322.7306824,0.723832488,0.673972726,0.147740617
-635.05896,810.7399902,321.77005,-0.72383678,-0.673969448,-0.14773412
-633.9886475,805.8707886,325.1784668,0.340084285,-0.162192538,-0.926302493
-631.1757813,806.571106,321.7627869,-0.723832726,-0.673972666,-0.147739932
-635.309082,796.8567505,324.1091309,0.600342453,-0.720731258,0.34660551
-629.1108398,799.1856079,318.2161255,0.600341797,-0.720734358,0.346600175
-632.9350586,797.3460083,321.0146179,0.600328922,-0.720740557,0.346609622
-631.8689575,802.5429688,329.9745178,0.600341558,-0.720730722,0.346608013
-633.9296875,799.8623047,327.9697266,0.600341678,-0.720732868,0.346603483
-625.6707153,804.8718262,324.0814514,0.600342155,-0.720729828,0.346608967
-628.0447388,804.3825073,327.1759949,0.600339174,-0.720731914,0.34660989
-627.0501099,801.8662109,320.2208862,0.600341678,-0.72073102,0.346607447
-5094.840332,1275.636719,-33.08333206,0.341697633,-0.939809978,0
-5093.217285,1281.901855,-31.66666603,0.664545,0.241621345,-0.707106113
-5093.509277,1276.120728,-24.33333397,0.341703862,-0.939807653,6.64E-06
-5096.663574,1280.648926,-20.66666603,0.664544344,0.241623059,0.707106113
-5093.509277,1276.120728,-29.41666603,0.341703862,-0.939807713,-1.72E-05
-5095.039551,1286.914185,-24.33333397,0.664543748,0.241620883,0.707107484
-5103.064453,1272.646851,-31.66666603,0.341727108,-0.939799249,2.09E-05
-5103.555176,1278.143188,-35.33333206,-0.664543092,-0.241622597,-0.707107484
-5099.618652,1273.89978,-33.08333206,0.341676176,-0.939817727,0
-5098.48584,1285.661255,-35.33333206,0.664543092,0.241622612,-0.707107484
-5101.732422,1273.130859,-22.91666603,0.341707438,-0.939806402,0
-5107.001465,1276.890259,-24.33333397,-0.664543748,-0.241620883,0.707107484
-5103.064453,1272.646851,-26.58333397,0.341727078,-0.93979919,-5.42E-05
-5108.82373,1281.902466,-31.66666603,-0.664545,-0.241621345,-0.707106113
-5096.955078,1274.867798,-22.91666603,0.341687709,-0.939813554,0
-5105.377441,1283.155518,-20.66666603,-0.664544344,-0.241623059,0.707106113
-5097.446777,1280.364258,-26.58333397,-0.664550006,-0.241623148,-0.707100928
-5098.777832,1279.880127,-30.83333397,-0.664549291,-0.241624862,0.707100809
-5099.269043,1285.376465,-29.41666603,-0.664546728,-0.241621971,0.707104325
-5101.440918,1278.911987,-25.16666603,0.66451019,0.241610631,-0.707142532
-5100.600098,1284.892456,-25.16666603,-0.664546013,-0.24162367,-0.707104266
-5102.771973,1278.427856,-29.41666603,0.66451776,0.241589859,0.707142472
-5104.594238,1283.440186,-26.58333397,0.664556861,0.241604075,-0.707100809
-5103.263184,1283.924316,-30.83333397,0.664549291,0.241624862,0.707100809
-5100.308105,1290.673584,-22.91666603,-0.341707438,0.939806402,0
-5098.976563,1291.157593,-31.66666603,-0.341703862,0.939807653,-3.79E-06
-5098.976563,1291.157715,-26.58333397,-0.341703862,0.939807713,9.81E-06
-5108.53125,1287.683716,-24.33333397,-0.341703862,0.939807653,6.64E-06
-5105.085449,1288.936646,-22.91666603,-0.341687709,0.939813554,0
-5107.199707,1288.167847,-33.08333206,-0.341697633,0.939809978,0
-5108.53125,1287.683716,-29.41666603,-0.341703862,0.939807713,-1.72E-05
-5102.422363,1289.904663,-33.08333206,-0.341713071,0.939804316,0
-2137.041016,1545.025024,113.4166641,0.052335169,-0.99862957,0
-2133.658447,1550.542969,114.8333359,0.706139624,0.037008509,-0.707104802
-2135.626221,1545.099243,122.1666641,0.052336719,-0.998629451,1.56E-06
-2137.320068,1550.351196,125.8333359,0.706139684,0.037008513,0.707104802
-2135.626221,1545.099243,117.0833359,0.052336723,-0.99862951,-4.02E-06
-2133.937744,1555.869141,122.1666641,0.706139684,0.037008513,0.707104802
-2145.779053,1544.567261,114.8333359,0.052336719,-0.998629451,1.56E-06
-2144.643311,1549.967407,111.1666641,-0.706139624,-0.037008509,-0.707104802
-2142.117432,1544.759155,113.4166641,0.052332699,-0.998629689,0
-2137.599365,1555.677124,111.1666641,0.706139624,0.037008509,-0.707104802
-2144.364258,1544.641235,123.5833359,0.052335169,-0.99862957,0
-2148.304932,1549.775391,122.1666641,-0.706139684,-0.037008513,0.707104802
-2145.779053,1544.567261,119.9166641,0.052336723,-0.99862951,-4.03E-06
-2148.584229,1555.101563,114.8333359,-0.706139624,-0.037008509,-0.707104802
-2139.287842,1544.907349,123.5833359,0.052332699,-0.998629689,0
-2144.922607,1555.293335,125.8333359,-0.706139684,-0.037008513,0.707104802
-2138.152344,1550.307617,119.9166641,-0.706140637,-0.037008561,-0.707103848
-2139.567139,1550.233398,115.6666641,-0.706140637,-0.037008561,0.707103848
-2138.431396,1555.633423,117.0833359,-0.706140637,-0.037008561,0.707103848
-2142.396484,1550.085083,121.3333359,0.706140637,0.037008561,-0.707103848
-2139.846191,1555.559448,121.3333359,-0.706140637,-0.037008561,-0.707103848
-2143.811279,1550.011108,117.0833359,0.706140637,0.037008561,0.707103848
-2144.090332,1555.336914,119.9166641,0.706140637,0.037008561,-0.707103848
-2142.675537,1555.411133,115.6666641,0.706140637,0.037008561,0.707103848
-2137.878418,1561.003296,123.5833359,-0.052335169,0.99862957,0
-2136.463623,1561.077271,114.8333359,-0.052336719,0.998629451,1.56E-06
-2136.463623,1561.077271,119.9166641,-0.052336723,0.99862951,-4.02E-06
-2146.616455,1560.545288,122.1666641,-0.052336719,0.998629451,1.56E-06
-2142.954834,1560.737183,123.5833359,-0.052332699,0.998629689,0
-2145.20166,1560.619507,113.4166641,-0.052335169,0.99862957,0
-2146.616455,1560.545288,117.0833359,-0.052336723,0.99862951,-4.03E-06
-2140.125244,1560.885376,113.4166641,-0.052332699,0.998629689,0
-2137.041016,1545.025024,-123.5833359,0.052335169,-0.99862957,0
-2133.658447,1550.542969,-122.1666641,0.706139624,0.037008509,-0.707104802
-2135.626221,1545.099243,-114.8333359,0.052336719,-0.998629451,1.56E-06
-2137.320068,1550.351196,-111.1666641,0.706139684,0.037008513,0.707104802
-2135.626221,1545.099243,-119.9166641,0.052336723,-0.99862951,-4.02E-06
-2133.937744,1555.869141,-114.8333359,0.706139684,0.037008513,0.707104802
-2145.779053,1544.567261,-122.1666641,0.052336719,-0.998629451,1.56E-06
-2144.643311,1549.967407,-125.8333359,-0.706139624,-0.037008509,-0.707104802
-2142.117432,1544.759155,-123.5833359,0.052332699,-0.998629689,0
-2137.599365,1555.677124,-125.8333359,0.706139624,0.037008509,-0.707104802
-2144.364258,1544.641235,-113.4166641,0.052335169,-0.99862957,0
-2148.304932,1549.775391,-114.8333359,-0.706139684,-0.037008513,0.707104802
-2145.779053,1544.567261,-117.0833359,0.052336723,-0.99862951,-4.03E-06
-2148.584229,1555.101563,-122.1666641,-0.706139624,-0.037008509,-0.707104802
-2139.287842,1544.907349,-113.4166641,0.052332699,-0.998629689,0
-2144.922607,1555.293335,-111.1666641,-0.706139684,-0.037008513,0.707104802
-2138.152344,1550.307617,-117.0833359,-0.706140637,-0.037008561,-0.707103848
-2139.567139,1550.233398,-121.3333359,-0.706140637,-0.037008561,0.707103848
-2138.431396,1555.633423,-119.9166641,-0.706140637,-0.037008561,0.707103848
-2142.396484,1550.085083,-115.6666641,0.706140637,0.037008561,-0.707103848
-2139.846191,1555.559448,-115.6666641,-0.706140637,-0.037008561,-0.707103848
-2143.811279,1550.011108,-119.9166641,0.706140637,0.037008561,0.707103848
-2144.090332,1555.336914,-117.0833359,0.706140637,0.037008561,-0.707103848
-2142.675537,1555.411133,-121.3333359,0.706140637,0.037008561,0.707103848
-2137.878418,1561.003296,-113.4166641,-0.052335169,0.99862957,0
-2136.463623,1561.077271,-122.1666641,-0.052336719,0.998629451,1.56E-06
-2136.463623,1561.077271,-117.0833359,-0.052336723,0.99862951,-4.02E-06
-2146.616455,1560.545288,-114.8333359,-0.052336719,0.998629451,1.56E-06
-2142.954834,1560.737183,-113.4166641,-0.052332699,0.998629689,0
-2145.20166,1560.619507,-123.5833359,-0.052335169,0.99862957,0
-2146.616455,1560.545288,-119.9166641,-0.052336723,0.99862951,-4.03E-06
-2140.125244,1560.885376,-123.5833359,-0.052332699,0.998629689,0
-646.8340454,630.170105,94.91666412,-0.669130802,-0.743144512,0
-640.5404663,631.6801147,96.33333588,0.525483191,-0.473148227,-0.707105458
-645.78125,629.222168,103.6666641,-0.669127584,-0.743147552,4.43E-06
-643.2653809,634.1335449,107.3333359,0.525484502,-0.473146737,0.707105458
-645.78125,629.222168,98.58333588,-0.669127584,-0.743147552,-1.15E-05
-636.9718018,635.6435547,103.6666641,0.525482118,-0.473147243,0.707106948
-653.3366089,636.0249634,96.33333588,-0.66913259,-0.743143082,-1.88E-06
-648.7150879,639.0405273,92.66666412,-0.525482476,0.473144889,-0.707108259
-650.6116333,633.5715332,94.91666412,-0.669128954,-0.7431463,0
-639.6965942,638.0969849,92.66666412,0.525483429,-0.473145753,-0.707106948
-652.2837524,635.0770874,105.0833359,-0.66913116,-0.743144274,0
-651.4399414,641.4939575,103.6666641,-0.525481105,0.473146379,0.707108259
-653.3365479,636.0250854,101.4166641,-0.66913259,-0.743143082,4.85E-06
-647.8712769,645.4574585,96.33333588,-0.525482237,0.473147362,-0.707106769
-648.5061035,631.6755981,105.0833359,-0.669136107,-0.743139863,0
-645.1464233,643.0039673,107.3333359,-0.525483549,0.473145872,0.707106769
-643.8845825,634.6911621,101.4166641,-0.525483847,0.473148823,-0.707104623
-644.937439,635.6390991,97.16666412,-0.525485158,0.473147333,0.707104623
-640.315979,638.6546021,98.58333588,-0.525480986,0.47314626,0.707108378
-647.0430298,637.5349731,102.8333359,0.525482357,-0.473144799,-0.707108378
-641.3687134,639.6025391,102.8333359,-0.525482357,0.473144799,-0.707108438
-648.0957642,638.4829102,98.58333588,0.525480986,-0.47314626,0.707108378
-644.5270996,642.4463501,101.4166641,0.525483847,-0.473148823,-0.707104623
-643.4743042,641.4984131,97.16666412,0.525485158,-0.473147333,0.707104623
-636.1279907,642.0604858,105.0833359,0.66912812,0.743147135,0
-635.0751953,641.1124878,96.33333588,0.669127584,0.743147552,7.19E-07
-635.0751343,641.1125488,101.4166641,0.669127584,0.743147552,-1.86E-06
-642.6304321,647.9153442,103.6666641,0.66913259,0.743143082,1.84E-06
-639.9055786,645.461853,105.0833359,0.669136107,0.743139863,0
-641.5776978,646.9674072,94.91666412,0.669133902,0.74314177,0
-642.6304321,647.9153442,98.58333588,0.66913259,0.743143082,-4.75E-06
-637.8000488,643.565979,94.91666412,0.669128954,0.7431463,0
-646.8340454,630.170105,24.91666603,-0.669130802,-0.743144512,0
-640.5404663,631.6801147,26.33333397,0.525483191,-0.473148227,-0.707105458
-645.78125,629.222168,33.66666794,-0.669127584,-0.743147552,4.43E-06
-643.2653809,634.1335449,37.33333206,0.525484502,-0.473146737,0.707105458
-645.78125,629.222168,28.58333397,-0.669127584,-0.743147552,-1.15E-05
-636.9718018,635.6435547,33.66666794,0.525482118,-0.473147243,0.707106948
-653.3366089,636.0249634,26.33333397,-0.66913259,-0.743143082,-1.88E-06
-648.7150879,639.0405273,22.66666603,-0.525482476,0.473144889,-0.707108259
-650.6116333,633.5715332,24.91666603,-0.669128954,-0.7431463,0
-639.6965942,638.0969849,22.66666603,0.525483429,-0.473145753,-0.707106948
-652.2837524,635.0770874,35.08333206,-0.66913116,-0.743144274,0
-651.4399414,641.4939575,33.66666794,-0.525481105,0.473146379,0.707108259
-653.3365479,636.0250854,31.41666603,-0.66913259,-0.743143082,4.85E-06
-647.8712769,645.4574585,26.33333397,-0.525482237,0.473147362,-0.707106769
-648.5061035,631.6755981,35.08333206,-0.669136107,-0.743139863,0
-645.1464233,643.0039673,37.33333206,-0.525483549,0.473145872,0.707106769
-643.8845825,634.6911621,31.41666603,-0.525483847,0.473148823,-0.707104623
-644.937439,635.6390991,27.16666603,-0.525485158,0.473147333,0.707104623
-640.315979,638.6546021,28.58333397,-0.525480986,0.47314626,0.707108378
-647.0430298,637.5349731,32.83333206,0.525482357,-0.473144799,-0.707108378
-641.3687134,639.6025391,32.83333206,-0.525482357,0.473144799,-0.707108438
-648.0957642,638.4829102,28.58333397,0.525480986,-0.47314626,0.707108378
-644.5270996,642.4463501,31.41666603,0.525483847,-0.473148823,-0.707104623
-643.4743042,641.4984131,27.16666603,0.525485158,-0.473147333,0.707104623
-636.1279907,642.0604858,35.08333206,0.66912812,0.743147135,0
-635.0751953,641.1124878,26.33333397,0.669127584,0.743147552,7.19E-07
-635.0751343,641.1125488,31.41666603,0.669127584,0.743147552,-1.86E-06
-642.6304321,647.9153442,33.66666794,0.66913259,0.743143082,1.84E-06
-639.9055786,645.461853,35.08333206,0.669136107,0.743139863,0
-641.5776978,646.9674072,24.91666603,0.669133902,0.74314177,0
-642.6304321,647.9153442,28.58333397,0.66913259,0.743143082,-4.75E-06
-637.8000488,643.565979,24.91666603,0.669128954,0.7431463,0
-1939.601685,1434.641602,121.5,0,0,-1
-1935.935059,1433.224976,126.8333359,0.707106769,0.707106769,0
-1938.185059,1425.891602,121.5,0,0,-1
-1939.601685,1422.224976,126.8333359,0.707106769,-0.707106769,0
-1938.185059,1430.974976,121.5,0,0,-1
-1935.935059,1425.891602,132.1666718,0.707106769,-0.707106769,0
-1948.351685,1433.224976,121.5,0,0,-1
-1946.935059,1436.891602,126.8333359,-0.707106769,0.707106769,0
-1944.685059,1434.641602,121.5,0,0,-1
-1939.601685,1436.891602,132.1666718,0.707106769,0.707106769,0
-1946.935059,1424.474976,121.5,0,0,-1
-1950.601685,1425.891602,126.8333359,-0.707106769,-0.707106769,0
-1948.351685,1428.141602,121.5,0,0,-1
-1950.601685,1433.224976,132.1666718,-0.707106769,0.707106769,0
-1941.851685,1424.474976,121.5,0,0,-1
-1946.935059,1422.224976,132.1666718,-0.707106769,-0.707106769,0
-1940.435059,1428.141602,126.8333359,-0.707106829,0.707106829,0
-1941.851685,1432.391602,126.8333359,-0.707106829,-0.707106829,0
-1940.435059,1430.974976,132.1666718,-0.707106829,-0.707106829,0
-1944.685059,1426.724976,126.8333359,0.707106829,0.707106829,0
-1941.851685,1426.724976,132.1666718,-0.707106829,0.707106829,0
-1946.101685,1430.974976,126.8333359,0.707106829,-0.707106829,0
-1946.101685,1428.141602,132.1666718,0.707106829,0.707106829,0
-1944.685059,1432.391602,132.1666718,0.707106829,-0.707106829,0
-1939.601685,1424.474976,137.5,0,0,1
-1938.185059,1433.224976,137.5,0,0,1
-1938.185059,1428.141602,137.5,0,0,1
-1948.351685,1425.891602,137.5,0,0,1
-1944.685059,1424.474976,137.5,0,0,1
-1946.935059,1434.641602,137.5,0,0,1
-1948.351685,1430.974976,137.5,0,0,1
-1941.851685,1434.641602,137.5,0,0,1
-1890.245117,1442.637695,121.5,0,0,-1
-1886.578491,1441.221069,126.8333359,0.707106769,0.707106769,0
-1888.828491,1433.887695,121.5,0,0,-1
-1890.245117,1430.221069,126.8333359,0.707106769,-0.707106769,0
-1888.828491,1438.971069,121.5,0,0,-1
-1886.578491,1433.887695,132.1666718,0.707106769,-0.707106769,0
-1898.995117,1441.221069,121.5,0,0,-1
-1897.578491,1444.887695,126.8333359,-0.707106769,0.707106769,0
-1895.328491,1442.637695,121.5,0,0,-1
-1890.245117,1444.887695,132.1666718,0.707106769,0.707106769,0
-1897.578491,1432.471069,121.5,0,0,-1
-1901.245117,1433.887695,126.8333359,-0.707106769,-0.707106769,0
-1898.995117,1436.137695,121.5,0,0,-1
-1901.245117,1441.221069,132.1666718,-0.707106769,0.707106769,0
-1892.495117,1432.471069,121.5,0,0,-1
-1897.578491,1430.221069,132.1666718,-0.707106769,-0.707106769,0
-1891.078491,1436.137695,126.8333359,-0.707106829,0.707106829,0
-1892.495117,1440.387695,126.8333359,-0.707106829,-0.707106829,0
-1891.078491,1438.971069,132.1666718,-0.707106829,-0.707106829,0
-1895.328491,1434.721069,126.8333359,0.707106829,0.707106829,0
-1892.495117,1434.721069,132.1666718,-0.707106829,0.707106829,0
-1896.745117,1438.971069,126.8333359,0.707106829,-0.707106829,0
-1896.745117,1436.137695,132.1666718,0.707106829,0.707106829,0
-1895.328491,1440.387695,132.1666718,0.707106829,-0.707106829,0
-1890.245117,1432.471069,137.5,0,0,1
-1888.828491,1441.221069,137.5,0,0,1
-1888.828491,1436.137695,137.5,0,0,1
-1898.995117,1433.887695,137.5,0,0,1
-1895.328491,1432.471069,137.5,0,0,1
-1897.578491,1442.637695,137.5,0,0,1
-1898.995117,1438.971069,137.5,0,0,1
-1892.495117,1442.637695,137.5,0,0,1
-1849.486328,1393.487671,-121.5,0,0,1
-1845.819702,1394.904297,-126.8333359,0.707106769,-0.707106769,0
-1848.069702,1402.237671,-121.5,0,0,1
-1849.486328,1405.904297,-126.8333359,0.707106769,0.707106769,0
-1848.069702,1397.154297,-121.5,0,0,1
-1845.819702,1402.237671,-132.1666718,0.707106769,0.707106769,0
-1858.236328,1394.904297,-121.5,0,0,1
-1856.819702,1391.237671,-126.8333359,-0.707106769,-0.707106769,0
-1854.569702,1393.487671,-121.5,0,0,1
-1849.486328,1391.237671,-132.1666718,0.707106769,-0.707106769,0
-1856.819702,1403.654297,-121.5,0,0,1
-1860.486328,1402.237671,-126.8333359,-0.707106769,0.707106769,0
-1858.236328,1399.987671,-121.5,0,0,1
-1860.486328,1394.904297,-132.1666718,-0.707106769,-0.707106769,0
-1851.736328,1403.654297,-121.5,0,0,1
-1856.819702,1405.904297,-132.1666718,-0.707106769,0.707106769,0
-1850.319702,1399.987671,-126.8333359,-0.707106829,-0.707106829,0
-1851.736328,1395.737671,-126.8333359,-0.707106829,0.707106829,0
-1850.319702,1397.154297,-132.1666718,-0.707106829,0.707106829,0
-1854.569702,1401.404297,-126.8333359,0.707106829,-0.707106829,0
-1851.736328,1401.404297,-132.1666718,-0.707106829,-0.707106829,0
-1855.986328,1397.154297,-126.8333359,0.707106829,0.707106829,0
-1855.986328,1399.987671,-132.1666718,0.707106829,-0.707106829,0
-1854.569702,1395.737671,-132.1666718,0.707106829,0.707106829,0
-1849.486328,1403.654297,-137.5,0,0,-1
-1848.069702,1394.904297,-137.5,0,0,-1
-1848.069702,1399.987671,-137.5,0,0,-1
-1858.236328,1402.237671,-137.5,0,0,-1
-1854.569702,1403.654297,-137.5,0,0,-1
-1856.819702,1393.487671,-137.5,0,0,-1
-1858.236328,1397.154297,-137.5,0,0,-1
-1851.736328,1393.487671,-137.5,0,0,-1
-1795.194336,1402.283203,-121.5,0,0,1
-1791.52771,1403.699829,-126.8333359,0.707106769,-0.707106769,0
-1793.77771,1411.033203,-121.5,0,0,1
-1795.194336,1414.699829,-126.8333359,0.707106769,0.707106769,0
-1793.77771,1405.949829,-121.5,0,0,1
-1791.52771,1411.033203,-132.1666718,0.707106769,0.707106769,0
-1803.944336,1403.699829,-121.5,0,0,1
-1802.52771,1400.033203,-126.8333359,-0.707106769,-0.707106769,0
-1800.27771,1402.283203,-121.5,0,0,1
-1795.194336,1400.033203,-132.1666718,0.707106769,-0.707106769,0
-1802.52771,1412.449829,-121.5,0,0,1
-1806.194336,1411.033203,-126.8333359,-0.707106769,0.707106769,0
-1803.944336,1408.783203,-121.5,0,0,1
-1806.194336,1403.699829,-132.1666718,-0.707106769,-0.707106769,0
-1797.444336,1412.449829,-121.5,0,0,1
-1802.52771,1414.699829,-132.1666718,-0.707106769,0.707106769,0
-1796.02771,1408.783203,-126.8333359,-0.707106829,-0.707106829,0
-1797.444336,1404.533203,-126.8333359,-0.707106829,0.707106829,0
-1796.02771,1405.949829,-132.1666718,-0.707106829,0.707106829,0
-1800.27771,1410.199829,-126.8333359,0.707106829,-0.707106829,0
-1797.444336,1410.199829,-132.1666718,-0.707106829,-0.707106829,0
-1801.694336,1405.949829,-126.8333359,0.707106829,0.707106829,0
-1801.694336,1408.783203,-132.1666718,0.707106829,-0.707106829,0
-1800.27771,1404.533203,-132.1666718,0.707106829,0.707106829,0
-1795.194336,1412.449829,-137.5,0,0,-1
-1793.77771,1403.699829,-137.5,0,0,-1
-1793.77771,1408.783203,-137.5,0,0,-1
-1803.944336,1411.033203,-137.5,0,0,-1
-1800.27771,1412.449829,-137.5,0,0,-1
-1802.52771,1402.283203,-137.5,0,0,-1
-1803.944336,1405.949829,-137.5,0,0,-1
-1797.444336,1402.283203,-137.5,0,0,-1
-4624.470215,1411.660522,129.9166718,0.052335169,-0.99862957,0
-4621.087402,1417.178345,131.3333282,0.706139624,0.037008509,-0.707104802
-4623.055664,1411.734497,138.6666718,0.052336719,-0.998629451,1.56E-06
-4624.749512,1416.986328,142.3333282,0.706139684,0.037008513,0.707104802
-4623.055664,1411.734497,133.5833282,0.052336723,-0.99862951,-4.02E-06
-4621.366699,1422.504272,138.6666718,0.706139684,0.037008513,0.707104802
-4633.208008,1411.202515,131.3333282,0.052336719,-0.998629451,1.56E-06
-4632.072754,1416.602539,127.6666641,-0.706139624,-0.037008509,-0.707104802
-4629.546387,1411.394409,129.9166718,0.052332699,-0.998629689,0
-4625.02832,1422.3125,127.6666641,0.706139624,0.037008509,-0.707104802
-4631.793457,1411.276733,140.0833282,0.052335169,-0.99862957,0
-4635.733887,1416.410767,138.6666718,-0.706139684,-0.037008513,0.707104802
-4633.208496,1411.202515,136.4166718,0.052336723,-0.99862951,-4.03E-06
-4636.013184,1421.736694,131.3333282,-0.706139624,-0.037008509,-0.707104802
-4626.717285,1411.542603,140.0833282,0.052332699,-0.998629689,0
-4632.351563,1421.928711,142.3333282,-0.706139684,-0.037008513,0.707104802
-4625.581543,1416.942749,136.4166718,-0.706140637,-0.037008561,-0.707103848
-4626.996582,1416.868652,132.1666718,-0.706140637,-0.037008561,0.707103848
-4625.86084,1422.268921,133.5833282,-0.706140637,-0.037008561,0.707103848
-4629.825684,1416.720337,137.8333282,0.706140637,0.037008561,-0.707103848
-4627.275391,1422.194702,137.8333282,-0.706140637,-0.037008561,-0.707103848
-4631.240723,1416.646118,133.5833282,0.706140637,0.037008561,0.707103848
-4631.519531,1421.97229,136.4166718,0.706140637,0.037008561,-0.707103848
-4630.10498,1422.046387,132.1666718,0.706140637,0.037008561,0.707103848
-4625.307617,1427.638306,140.0833282,-0.052335169,0.99862957,0
-4623.892578,1427.712524,131.3333282,-0.052336719,0.998629451,1.56E-06
-4623.892578,1427.712524,136.4166718,-0.052336723,0.99862951,-4.02E-06
-4634.04541,1427.180542,138.6666718,-0.052336719,0.998629451,1.56E-06
-4630.384277,1427.372437,140.0833282,-0.052332699,0.998629689,0
-4632.630859,1427.254517,129.9166718,-0.052335169,0.99862957,0
-4634.04541,1427.180542,133.5833282,-0.052336723,0.99862951,-4.03E-06
-4627.554688,1427.52063,129.9166718,-0.052332699,0.998629689,0
-4624.470215,1411.660522,-140.0833282,0.052335169,-0.99862957,0
-4621.087402,1417.178345,-138.6666718,0.706139624,0.037008509,-0.707104802
-4623.055664,1411.734497,-131.3333282,0.052336719,-0.998629451,1.56E-06
-4624.749512,1416.986328,-127.6666641,0.706139684,0.037008513,0.707104802
-4623.055664,1411.734497,-136.4166718,0.052336723,-0.99862951,-4.02E-06
-4621.366699,1422.504272,-131.3333282,0.706139684,0.037008513,0.707104802
-4633.208008,1411.202515,-138.6666718,0.052336719,-0.998629451,1.56E-06
-4632.072754,1416.602539,-142.3333282,-0.706139624,-0.037008509,-0.707104802
-4629.546387,1411.394409,-140.0833282,0.052332699,-0.998629689,0
-4625.02832,1422.3125,-142.3333282,0.706139624,0.037008509,-0.707104802
-4631.793457,1411.276733,-129.9166718,0.052335169,-0.99862957,0
-4635.733887,1416.410767,-131.3333282,-0.706139684,-0.037008513,0.707104802
-4633.208496,1411.202515,-133.5833282,0.052336723,-0.99862951,-4.03E-06
-4636.013184,1421.736694,-138.6666718,-0.706139624,-0.037008509,-0.707104802
-4626.717285,1411.542603,-129.9166718,0.052332699,-0.998629689,0
-4632.351563,1421.928711,-127.6666641,-0.706139684,-0.037008513,0.707104802
-4625.581543,1416.942749,-133.5833282,-0.706140637,-0.037008561,-0.707103848
-4626.996582,1416.868652,-137.8333282,-0.706140637,-0.037008561,0.707103848
-4625.86084,1422.268921,-136.4166718,-0.706140637,-0.037008561,0.707103848
-4629.825684,1416.720337,-132.1666718,0.706140637,0.037008561,-0.707103848
-4627.275391,1422.194702,-132.1666718,-0.706140637,-0.037008561,-0.707103848
-4631.240723,1416.646118,-136.4166718,0.706140637,0.037008561,0.707103848
-4631.519531,1421.97229,-133.5833282,0.706140637,0.037008561,-0.707103848
-4630.10498,1422.046387,-137.8333282,0.706140637,0.037008561,0.707103848
-4625.307617,1427.638306,-129.9166718,-0.052335169,0.99862957,0
-4623.892578,1427.712524,-138.6666718,-0.052336719,0.998629451,1.56E-06
-4623.892578,1427.712524,-133.5833282,-0.052336723,0.99862951,-4.02E-06
-4634.04541,1427.180542,-131.3333282,-0.052336719,0.998629451,1.56E-06
-4630.384277,1427.372437,-129.9166718,-0.052332699,0.998629689,0
-4632.630859,1427.254517,-140.0833282,-0.052335169,0.99862957,0
-4634.04541,1427.180542,-136.4166718,-0.052336723,0.99862951,-4.03E-06
-4627.554688,1427.52063,-140.0833282,-0.052332699,0.998629689,0
-4850.666504,1348.916626,150,0,0,-1
-4854.333496,1350.333374,155.3333282,-0.707106769,-0.707106769,0
-4852.083496,1357.666626,150,0,0,-1
-4850.666504,1361.333374,155.3333282,-0.707106769,0.707106769,0
-4852.083496,1352.583374,150,0,0,-1
