x_pw,y_pw,z_pw,x_nw,y_nw,z_nw
-5379,281.5813904,-10,-1,0,0
-5379,245.3205109,-55,-1,0,0
-5379,263.4509583,-63.4361763,-1,0,0
-5379,513.9817505,-192.6270294,-1,0,0
-5379,612.1445923,-195.2703857,-1,0,0
-5379,609.5452271,-188.1903076,-1,0,0
-5379,613.7070923,-195.1696167,-1,0,0
-5379,613.5545044,-192.102005,-1,0,0
-5379,612.9920044,-191.2028046,-1,0,0
-5379,626.4547729,-188.1903076,-1,0,0
-5379,623.0079956,-191.202774,-1,0,0
-5379,623.8554077,-195.2703857,-1,0,0
-5379,622.1525879,-191.3948975,-1,0,0
-5379,622.4454956,-194.6395264,-1,0,0
-5379,767.1077271,-192.6270294,-1,0,0
-5379,842.1445923,-195.2703857,-1,0,0
-5379,839.5452271,-188.1903076,-1,0,0
-5379,843.7070923,-195.1696167,-1,0,0
-5379,843.5545044,-192.102005,-1,0,0
-5379,842.9920044,-191.2028046,-1,0,0
-5379,856.4547729,-188.1903076,-1,0,0
-5379,853.0079956,-191.202774,-1,0,0
-5379,853.8554077,-195.2703857,-1,0,0
-5379,852.1525879,-191.3948975,-1,0,0
-5379,852.4454956,-194.6395264,-1,0,0
-5379,997.1077271,-192.6270294,-1,0,0
-5379,1072.144653,-195.2703857,-1,0,0
-5379,1069.545288,-188.1903076,-1,0,0
-5379,1073.707153,-195.1696167,-1,0,0
-5379,1073.554565,-192.102005,-1,0,0
-5379,1072.992065,-191.2028046,-1,0,0
-5096.769531,585.026062,-150,0,0,-1
-5091.324707,616.0268555,-50,-0.905234456,0.424912244,0
-5076.399902,609.019104,-150,0,0,-1
-5000.255859,761.776062,50,-0.833543956,0.55245316,0
-5127.390625,450.4963379,-150,0,0,-1
-5122.780762,527.5809937,-50,-0.989297032,0.145915732,0
-5119.057129,450.4963379,-150,0,0,-1
-5106.46875,525.177002,-150,0,0,-1
-5104.748047,587.4301147,50,-0.905234456,0.424912244,0
-5132,371.2478943,-149.1974945,-1,0,0
-5132,419.2440186,50,-1,0,0
-5132,371.2481689,49.19783401,-1,0,0
-5127.390625,496.3287048,50,-0.989297032,0.145915732,0
-5132,367.9536133,46.37135696,-1,0,0
-5132,365.4577332,35.47639084,-1,0,0
-5132,360.2027283,19.06704712,-1,0,0
-5132,348.6581116,7.861612797,-1,0,0
-5132,338.153595,-8.763636589,-1,0,0
-5132,341.1643982,-35.86106491,-1,0,0
-5132,341.1643982,-64.1389389,-1,0,0
-5132,321.1643982,-84.1389389,-1,0,0
-5132,324.0146484,-97.097435,-1,0,0
-5132,348.6581116,-107.8616104,-1,0,0
-5132,360.2027283,-119.0670471,-1,0,0
-5132,365.4577332,-135.4763947,-1,0,0
-5132,367.9532776,-146.3710175,-1,0,0
-5115.333496,373.4116211,-150,0,0,-1
-5115.333496,325.4157715,-149.1978302,0,-0.347656369,-0.937622011
-5123.666504,323.2520447,-148.39534,-2.46E-05,-0.347739697,-0.937591136
-5107,419.2440186,-50,1,0,0
-5107,371.2481689,-49.19783401,1,0,0
-5102.744629,493.9247131,-50,0.989296615,-0.145918608,0
-5081.844238,578.0183105,-50,0.905234456,-0.424912483,0
-5098.489746,522.7730103,50,0.989296615,-0.145918608,0
-5069.453613,604.4152832,50,0.905234456,-0.424912483,0
-5076.399902,609.019043,150,0,0,1
-5106.46875,525.177002,150,0,0,1
-5096.769531,585.026123,150,0,0,1
-5110.724121,450.4963074,150,0,0,1
-5107,371.2480164,149.1976318,1,0,0
-5107,321.1643982,84.1389389,1,0,0
-5107,324.0146484,97.097435,1,0,0
-5107,365.4577332,-35.47639084,1,0,0
-5107,367.9536133,-46.37135696,1,0,0
-5107,360.2027283,-19.06704712,1,0,0
-5107,348.6581116,-7.861612797,1,0,0
-5107,338.153595,8.763636589,1,0,0
-5107,341.1643982,35.86106491,1,0,0
-5107,341.1643982,64.1389389,1,0,0
-5107,348.6581116,107.8616104,1,0,0
-5107,360.2027283,119.0670471,1,0,0
-5107,365.4577332,135.4763947,1,0,0
-5107,367.9533997,146.3711548,1,0,0
-5123.666504,373.4116211,150,0,0,1
-5123.666504,325.4157715,149.1978302,0,-0.347656369,0.937622011
-5119.057129,450.4963074,150,0,0,1
-5115.333496,323.2521667,148.395462,1.53E-05,-0.347707987,0.937602818
-5123.666504,319.9576111,145.568985,-7.27E-06,-0.872958004,0.487795413
-5123.666504,316.3307495,132.6499176,0,-0.98837167,0.152057141
-5115.333496,318.826416,143.5446777,0,-0.87297076,0.487772584
-5123.666504,309.7110291,107.3699112,0,-0.888652205,0.458581746
-5115.333496,314.9660339,123.7792587,0,-0.98837167,0.152057141
-5123.666504,294.2761536,88.62579346,0,-0.432029784,0.901859283
-5115.333496,305.8207703,99.83123016,0,-0.888652205,0.458581746
-5132,259.1281128,66.23636627,-1,0,0
-5123.666504,261.978363,79.19486237,0,-0.122526623,0.992465258
-5115.333496,286.6218567,84.95904541,0,-0.432029784,0.901859283
-5132,242.1389313,59.13893509,-1,0,0
-5123.666504,228,70,0,-1,0
-5115.333496,244.9891815,77.097435,0,-0.122526623,0.992465258
-5123.666504,242.1389313,54.13893509,0,-0.382935911,-0.923775017
-5115.333496,228,65,0,-1,0
-5123.666504,276.2778625,28.27786827,0,-0.923774958,-0.382935792
-5115.333496,256.2778625,48.27786636,0,-0.382935911,-0.923775017
-5123.666504,282.1389465,-14.13893414,0,-0.923774958,0.382935792
-5115.333496,282.1389465,14.13893414,0,-0.923774958,-0.382935792
-5123.666504,256.2778625,-48.27786636,0,-0.382935911,0.923775017
-5115.333496,276.2778625,-28.27786827,0,-0.923774958,0.382935792
-5132,244.9891815,-72.097435,-1,0,0
-5123.666504,228,-65,0,-1,0
-5115.333496,242.1389313,-54.13893509,0,-0.382935911,0.923775017
-5123.666504,244.9891815,-77.097435,0,-0.122526623,-0.992465258
-5115.333496,228,-70,0,-1,0
-5123.666504,286.6218567,-84.95903778,0,-0.432029784,-0.901859283
-5115.333496,261.978363,-79.19486237,0,-0.122526623,-0.992465258
-5123.666504,305.8207703,-99.83123016,0,-0.888652205,-0.458581746
-5115.333496,294.2761536,-88.62579346,0,-0.432029784,-0.901859283
-5123.666504,314.9660339,-123.7792587,0,-0.98837167,-0.152057141
-5115.333496,309.7110291,-107.3699112,0,-0.888652205,-0.458581746
-5123.666504,318.8262939,-143.5445404,0,-0.872981429,-0.487753391
-5115.333496,316.330719,-132.6499176,0,-0.98837167,-0.152057141
-5115.333496,319.957489,-145.5688629,1.34E-05,-0.872958004,-0.487795413
-5107,242.1389313,-59.13893509,1,0,0
-5107,259.1281128,-66.23636627,1,0,0
-5107,244.9891815,72.097435,1,0,0
-5062.393555,1287.434082,-43.33333206,-0.341706097,0.939806879,7.43E-06
-5190.473145,1233.062866,-141.9028778,0.349037975,0.126907915,-0.928475559
-5074.76123,1282.937134,-48.20854187,-0.341694236,0.93981117,-1.15E-05
-5206.267578,1227.320313,-147.8475494,0.264545828,0.096187122,-0.959564269
-5200.335449,1221.674194,-146.7780762,0.264545858,0.09618713,-0.959564269
-5050.025391,1291.930786,-38.45812607,-0.341711581,0.939804852,1.47E-05
-5169.164063,1240.810669,-133.2219238,0.264544904,0.096186787,-0.959564507
-5179.025879,1229.421997,-138.0971222,0.349037975,0.126907915,-0.928475559
-5043.044922,1294.469116,-37.02766037,-0.341696829,0.939810276,-7.02E-06
-5158.757324,1244.594604,-130.7219849,0.089294724,0.032466974,-0.995475948
-5163.231934,1235.164551,-132.1524506,0.264544904,0.096186794,-0.959564507
-5080.570313,1273.022339,-130,0,0,-1
-5152.696777,1238.995117,-130.3609924,0.089294732,0.032466974,-0.995475948
-5006.986328,1291.973267,-130,0,0,-1
-5172.037598,1247.568848,50,-0.341701776,0.939808428,0
-5128.66748,1263.337891,-50,-0.341702312,0.939808249,1.18E-06
-5081.742188,1280.399292,-49.63900757,-0.34169659,0.939810336,-7.80E-06
-5350.469238,1174.890503,50,-0.939806342,-0.341707408,0
-5167.025879,1233.784912,150,0,0,1
-5307.098633,1190.659546,-150,0,0,-1
-5347.963379,1167.998657,-50,-0.939806342,-0.341707408,0
-5216.802734,1223.489868,-149.6390076,0.089294724,0.032466974,-0.995475948
-5261.222168,1199.536621,-150,0,0,-1
-5210.742188,1217.890381,-149.2780151,0.089294732,0.032466974,-0.995475948
-5255.161621,1193.937134,-49.63900757,0.341697365,-0.939810038,-2.47E-06
-5302.086426,1176.875732,-50,0.341702312,-0.939808249,0
-5248.181152,1196.475098,-48.20854187,0.341697782,-0.939809859,-2.08E-06
-5235.812988,1200.972046,-43.33333206,0.341703534,-0.939807773,1.05E-06
-5223.445313,1205.46875,-38.45812607,0.341706753,-0.9398067,3.15E-06
-5216.464844,1208.006836,-37.02766037,0.341697216,-0.939810097,-3.44E-06
-5141.83252,1235.142212,-36.66666794,0.341702521,-0.93980819,3.38E-07
-5067.200684,1262.277466,-37.02766037,0.341696501,-0.939810336,-1.01E-05
-5060.219238,1264.815552,-38.45812607,0.341693848,-0.939811349,-1.44E-05
-5047.851563,1269.312378,-43.33333206,0.34170723,-0.939806402,1.09E-05
-5035.483887,1273.809082,-48.20854187,0.341690302,-0.93981266,-1.41E-05
-5028.502441,1276.34729,-49.63900757,0.341696203,-0.939810514,-1.10E-05
-5004.266113,1285.159546,-50,0.341702878,-0.939808011,1.97E-06
-5162.666504,302.2669067,66.95748138,0,0.203470886,-0.979081035
-5193.333496,248.7267914,59.9163208,0,-0.979080975,-0.203470886
-5196.672363,307.9196472,68.13221741,-1.33E-07,0.20347093,-0.979080975
-5230.678223,260.0322571,62.26580811,-0.865645111,-0.490184873,-0.10186933
-5227.339355,253.5656281,65.00739288,-0.865645111,-0.490184873,-0.101869375
-5132,301.4530334,70.87380219,1,0,0
-5162.666504,247.9129028,63.83264542,0,-0.979080975,-0.203470886
-5280,354.9931641,77.91495514,0,0.203470871,-0.979080975
-5280,408.2233887,88.96376801,0,0.178327888,-0.983971119
-5246.660645,307.9196472,68.13222504,3.47E-08,0.203470841,-0.979080975
-5206.666504,313.5723877,69.30696106,0,0.203470841,-0.979080975
-5280,409.2354431,89.12052155,-0.000354365,0.127717525,-0.991810501
-5206,409.7434082,89.18593597,-6.79E-08,0.153067976,-0.988215625
-5132,407.917511,92.94550323,1,0,0
-5132,353.365387,85.74759674,1,0,0
-5354,354.1792908,81.83127594,-1,0,0
-5354,407.4095154,92.88009644,-1,0,0
-5290.660645,255.1934052,57.17474365,0,0.20347102,-0.979080975
-5324,248.7267914,59.9163208,0,-0.979080975,-0.203470886
-5354,300.6391296,74.79012299,-1,0,0
-5260.660645,254.3795166,61.09106445,0.865645051,-0.490184903,-0.101869367
-5294,247.9129028,63.83264542,0,-0.979080975,-0.203470886
-5247.327637,265.684967,63.44055176,0,-0.979081035,-0.203470841
-5257.321777,259.2183838,66.18213654,0.865645111,-0.490184903,-0.101869337
-5240.672363,264.8710938,67.35687256,0,-0.979081035,-0.203470841
-5147.587891,1018.87323,89.5,0,0,-1
-5039.106934,806.7793579,89.5,0,0,-1
-5112.587891,818.0534058,89.5,0,0,-1
-5087.844238,818.0534058,89.5,0,0,-1
-5070.344238,800.5534058,89.5,0,0,-1
-5331.371582,703.992981,89.5,0,0,-1
-5354,909.9411621,93.5,-1,0,0
-5170.216309,1224.821411,97.5,-0.341702044,0.939808309,0
-5206,430.9078369,89.5,0,0,-1
-5206,412.8008728,89.44756317,0,0.051207386,-0.998688042
-5245,443.1468811,89.5,0,0,-1
-5313.871582,485.6731873,89.5,0,0,-1
-5313.871582,460.9300537,89.5,0,0,-1
-5296.371582,443.4300537,89.5,0,0,-1
-5280,412.2888184,89.43444824,-0.000354459,0.025610462,-0.999671936
-5354,411.8797302,93.41347504,-1,0,0
-5354,413.1066895,97.48163605,-1,0,0
-5354,661.8823242,97.5,-1,0,0
-5354,411.6748962,97.40822601,-1,0,0
-5132,430.9078369,93.5,1,0,0
-5132,409.95224,93.1546936,1,0,0
-5132,410.9749451,97.20713043,1,0,0
-5148.890625,508.98349,89.5,0,0,-1
-5127.390625,496.3287048,93.5,0.989297032,-0.145915732,0
-5180.128418,478.0143127,89.5,0,0,-1
-5197.628418,460.5143127,89.5,0,0,-1
-5132,447.9920959,97.5,1,0,0
-5104.748047,587.4301147,93.5,0.905234516,-0.424912274,0
-5122.78125,527.5809937,97.5,0.989297032,-0.145915732,0
-5000.267578,761.7585449,93.5,0.833544314,-0.552452683,0
-5091.324707,616.0269165,97.5,0.905234516,-0.424912274,0
-5296.371582,515.4121704,93.5,0.923775196,-0.382935107,0
-5291.243164,478.2975159,93.5,0.923775196,0.382935107,0
-5296.371582,490.6690979,97.5,0.923775196,0.382935107,0
-5273.743164,545.2837524,93.5,0.382935882,-0.923774898,0
-5291.243652,527.7837524,97.5,0.923775196,-0.382935107,0
-5236.628418,550.4121704,93.5,-0.382935882,-0.923774898,0
-5261.371582,550.4122314,97.5,0.382935882,-0.923774898,0
-5206.756836,527.7837524,93.5,-0.923775196,-0.382935107,0
-5224.256348,545.2837524,97.5,-0.382935882,-0.923774898,0
-5201.628418,490.6690979,93.5,-0.923775196,0.382935107,0
-5201.628418,515.4122314,97.5,-0.923775196,-0.382935107,0
-5224.256836,460.7975159,93.5,-0.382935882,0.923774898,0
-5206.756348,478.2975159,97.5,-0.923775196,0.382935107,0
-5261.371582,455.6690979,93.5,0.382935882,0.923774898,0
-5236.628418,455.6690979,97.5,-0.382935882,0.923774898,0
-5273.743652,460.7975159,97.5,0.382935882,0.923774898,0
-5280,411.2661133,89.38201141,-6.85E-08,0.076760285,-0.99704957
-5354,410.8570251,93.36104584,-1,0,0
-5354,408.4215393,93.03684235,-1,0,0
-5354,407.8092346,96.98970795,-1,0,0
-5354,409.2260437,97.20916748,-1,0,0
-5206,352.5515137,89.66391754,0,-0.203470871,0.979080975
-5240.005859,305.4779968,79.88118744,8.45E-08,-0.203470767,0.979081035
-5196.672363,252.7517548,68.92371368,0,-0.203471228,0.979080915
-5206,406.6945801,100.8408508,0,-0.153068542,0.988215625
-5132,409.5431213,101.1337204,1,0,0
-5324,299.8252563,78.70644379,0,-0.203470886,0.979081035
-5290.660645,305.4779968,79.88118744,-3.36E-07,-0.20347105,0.979080915
-5280,407.4001465,100.9687271,0.000496218,-0.178328931,0.983970821
-5280.666504,311.1307373,81.05593109,0,-0.203470826,0.979080975
-5280,413.1066895,101.481636,0,-0.025609611,0.999672055
-5245,426.0625916,101.5,0,0,1
-5336.5,691.6213989,101.5,0,0,1
-5313.871582,460.9300537,101.5,0,0,1
-5296.371582,443.4300537,101.5,0,0,1
-5280,411.6748962,101.408226,0.000496183,-0.076764017,0.997049212
-5280,408.816925,101.188179,6.82E-08,-0.127714425,0.991811037
-5206,410.9599609,101.3531723,6.86E-08,-0.051207311,0.998688042
-5206,678.9666138,101.5,0,0,1
-5227.5,691.6213989,101.5,0,0,1
-5197.628418,443.4300537,101.5,0,0,1
-5180.128418,460.9300537,101.5,0,0,1
-5000.549316,1170.830811,101.5,0,0,1
-5201.390625,727.3032227,101.5,0,0,1
-5183.35791,787.1523438,101.5,0,0,1
-5092.300781,932.8839722,101.5,0,0,1
-5313.871582,733.7319336,101.5,0,0,1
-5254.128418,733.7319946,101.5,0,0,1
-5271.628418,751.2319946,101.5,0,0,1
-5296.371582,751.2319946,101.5,0,0,1
-5092.300781,932.8839722,-89.5,0,0,1
-5000.549316,1170.830933,-89.5,0,0,1
-5183.35791,787.1523438,-89.5,0,0,1
-5091.324707,616.0268555,-93.5,0.905234516,-0.424912274,0
-5000.267578,761.7584839,-97.5,0.833544314,-0.552452683,0
-5201.390625,727.3032227,-89.5,0,0,1
-5122.780762,527.5809937,-93.5,0.989297032,-0.145915732,0
-5104.748047,587.4301147,-97.5,0.905234516,-0.424912274,0
-5206,678.9666138,-89.5,0,0,1
-5132,447.9920959,-93.5,1,0,0
-5127.390625,496.3287048,-97.5,0.989297032,-0.145915732,0
-5245,426.0625916,-89.5,0,0,1
-5280,413.3115234,-89.48687744,0,0.025610464,0.999672055
-5227.5,691.6213989,-89.5,0,0,1
-5180.128418,460.9300537,-89.5,0,0,1
-5197.628418,443.4300537,-89.5,0,0,1
-5280,412.2888184,-89.43444824,-0.000354383,0.076760277,0.99704951
-5206,411.7781067,-89.39511871,-6.86E-08,0.051207386,0.998688042
-5132,412.8008118,-93.44756317,1,0,0
-5132,430.9078369,-97.5,1,0,0
-5336.5,691.6213989,-89.5,0,0,1
-5354,661.8823853,-93.5,-1,0,0
-5313.871582,460.9300537,-89.5,0,0,1
-5296.371582,443.4300537,-89.5,0,0,1
-5354,413.3115234,-93.48687744,-1,0,0
-5170.216309,1224.821411,-93.5,-0.341702044,0.939808309,0
-5254.128418,733.7319946,-89.5,0,0,1
-5271.628418,751.2319946,-89.5,0,0,1
-5296.371582,751.2319946,-89.5,0,0,1
-5313.871582,733.7319946,-89.5,0,0,1
-5354,909.9411621,-97.5,-1,0,0
-5201.628418,515.4121704,-93.5,-0.923775196,-0.382935107,0
-5206.756836,478.2975159,-93.5,-0.923775196,0.382935107,0
-5201.628418,490.6690979,-97.5,-0.923775196,0.382935107,0
-5224.256836,545.2837524,-93.5,-0.382935882,-0.923774898,0
-5206.756348,527.7837524,-97.5,-0.923775196,-0.382935107,0
-5261.371582,550.4121704,-93.5,0.382935882,-0.923774898,0
-5236.628418,550.4122314,-97.5,-0.382935882,-0.923774898,0
-5291.243164,527.7837524,-93.5,0.923775196,-0.382935107,0
-5273.743652,545.2837524,-97.5,0.382935882,-0.923774898,0
-5296.371582,490.6690979,-93.5,0.923775196,0.382935107,0
-5296.371582,515.4122314,-97.5,0.923775196,-0.382935107,0
-5273.743164,460.7975159,-93.5,0.382935882,0.923774898,0
-5291.243652,478.2975159,-97.5,0.923775196,0.382935107,0
-5236.628418,455.6690979,-93.5,-0.382935882,0.923774898,0
-5261.371582,455.6690979,-97.5,0.382935882,0.923774898,0
-5224.256348,460.7975159,-97.5,-0.382935882,0.923774898,0
-5196.672363,255.1934052,-57.17474365,0,0.20347102,0.979080975
-5227.339355,254.3795166,-61.09106445,-0.865645051,-0.490184903,0.101869367
-5162.666504,248.7267914,-59.9163208,0,-0.979080975,0.203470886
-5193.333496,247.9129028,-63.83264542,0,-0.979080975,0.203470886
-5280.666504,313.5723877,-69.30696106,0,0.203470737,0.979080975
-5240.672363,265.684967,-63.44055176,0,-0.979081035,0.203470841
-5240.005859,307.9196472,-68.13222504,-3.86E-08,0.203470841,0.979081035
-5230.678223,259.2183838,-66.18213654,-0.865645111,-0.490184903,0.101869337
-5290.660645,307.9196472,-68.13222504,1.54E-07,0.203470975,0.979080915
-5257.321777,260.0322571,-62.26580811,0.865645111,-0.490184873,0.10186933
-5247.327637,264.8710938,-67.35687256,0,-0.979081035,0.203470841
-5324,302.2669067,-66.95748138,0,0.203470886,0.979081035
-5294,248.7267914,-59.9163208,0,-0.979080975,0.203470886
-5260.660645,253.5656281,-65.00739288,0.865645111,-0.490184873,0.101869375
-5354,301.4530334,-70.87380219,-1,0,0
-5324,247.9129028,-63.83264542,0,-0.979080975,0.203470886
-5206,354.9931641,-77.91495514,0,0.203470871,0.979080975
-5206,408.7314453,-89.02918243,0,0.153067976,0.988215625
-5280,409.2354431,-89.12052155,-0.000354435,0.178327858,0.983971
-5354,408.8263245,-93.09954834,-1,0,0
-5354,353.365387,-85.74759674,-1,0,0
-5354,406.7972412,-96.83295441,-1,0,0
-5354,408.2140198,-97.05240631,-1,0,0
-5132,354.1792908,-81.83127594,1,0,0
-5132,410.7661133,-93.2383728,1,0,0
-5132,408.9402771,-96.99794769,1,0,0
-5132,300.6391296,-74.79012299,1,0,0
-5280,410.247406,-89.27727509,-6.82E-08,0.12771754,0.99181062
-5354,409.8382874,-93.25630951,-1,0,0
-5354,412.2888184,-93.43444824,-1,0,0
-5354,410.6521912,-97.35579681,-1,0,0
-5354,412.0839844,-97.42919922,-1,0,0
-5162.666504,299.8252563,-78.70644379,0,-0.203470886,-0.979081035
-5196.672363,305.4779968,-79.88118744,3.33E-07,-0.20347105,-0.979080975
-5280,352.5515137,-89.66391754,0,-0.203470871,-0.979080975
-5246.660645,305.4779968,-79.88118744,-8.67E-08,-0.203470781,-0.979081035
-5280,405.9833679,-100.7492752,0,-0.178328946,-0.98397094
-5132,409.5431213,-101.1337204,1,0,0
-5206,408.1113281,-101.0603027,6.79E-08,-0.153068542,-0.988215625
-5280,407.4001465,-100.9687271,0.000496155,-0.12771441,-0.991810799
-5206.666504,311.1307373,-81.05593109,0,-0.203470826,-0.979080975
-5290.660645,252.7517548,-68.92371368,0,-0.203471243,-0.979080856
-5206,412.3917542,-101.4265823,0,-0.051207311,-0.998688042
-5206,430.9078369,-101.5,0,0,-1
-5280,410.2430725,-101.334816,6.85E-08,-0.076764032,-0.997049332
-5280,411.6748962,-101.408226,0.000496258,-0.025609605,-0.999671876
-5245,443.1468811,-101.5,0,0,-1
-5331.371582,703.992981,-101.5,0,0,-1
-5296.371582,443.4300537,-101.5,0,0,-1
-5313.871582,460.9300537,-101.5,0,0,-1
-5313.871582,485.6731873,-101.5,0,0,-1
-5039.106934,806.7793579,-101.5,0,0,-1
-5147.587891,1018.87323,-101.5,0,0,-1
-5070.344238,800.5534058,-101.5,0,0,-1
-5112.587891,818.0534058,-101.5,0,0,-1
-5087.844238,818.0534058,-101.5,0,0,-1
-5148.890625,508.98349,-101.5,0,0,-1
-5180.128418,478.0143127,-101.5,0,0,-1
-5197.628418,460.5143127,-101.5,0,0,-1
-5407,255.3527832,-29.02182007,-1,0,0
-5404,240.019455,-49.02182007,-0.678602993,0.281062067,-0.678602993
-5407,215.980545,-44.35515213,-1,0,0
-5404,201.8384247,-43.16395569,-0.678540468,-0.28108409,-0.678656399
-5407,243.3333282,-32.33333206,-1,0,0
-5401,213.8578644,-51.14213562,-0.678598344,-0.281084657,-0.678598344
-5407,272.3522949,-12.02181911,-1,0,0
-5404,271.1611023,-26.16395569,-0.678721368,0.678483546,-0.281064868
-5401,254.1615753,-46.16395569,-0.678545594,0.281103194,-0.678643346
-5407,272.3523254,12.02181911,-1,0,0
-5404,277.0189514,12.02181911,-0.678650141,0.678544343,0.281090021
-5401,279.1416931,-14.14213562,-0.678655505,0.678549707,-0.281064242
-5407,240.019455,44.35515213,-1,0,0
-5404,254.1615753,43.16395569,-0.678541005,0.281084001,0.678655922
-5407,255.3527832,27.35515404,-1,0,0
-5401,274.1615906,26.16395569,-0.678716063,0.67849797,0.281042814
-5407,200.6472168,29.02182007,-1,0,0
-5404,215.980545,49.02182007,-0.678603053,-0.281061947,0.678603053
-5407,212.6666718,32.33333206,-1,0,0
-5401,242.1421356,51.14213562,-0.678598344,0.281084567,0.678598404
-5407,183.6476898,12.02181911,-1,0,0
-5404,184.8388824,26.16395569,-0.678720176,-0.678484499,0.281065285
-5401,201.8384247,46.16395569,-0.678545237,-0.281103462,0.678643763
-5407,183.6476898,-12.02181911,-1,0,0
-5404,178.9810181,-12.02181911,-0.678649545,-0.678544879,-0.28109026
-5401,176.8583221,14.14213562,-0.67865485,-0.678550124,0.281064689
-5407,200.6472168,-27.35515404,-1,0,0
-5401,181.8384247,-26.16395569,-0.678714871,-0.678498924,-0.28104347
-5406.266602,212.6666718,-30.66666603,0,0.707106769,0.707106769
-5406.266602,258.6666565,-15.33317566,-0.000152628,-0.707106709,0.707106769
-5405.533203,243.3333282,-30.66650963,0,-0.707110405,0.707103133
-5406.266602,197.3333282,15.33317566,-0.000152628,0.707106709,-0.707106769
-5405.533203,197.3333282,-15.33349133,0.000152629,0.707103133,0.707110405
-5406.266602,243.3333282,30.66666603,0,-0.707106769,-0.707106769
-5405.533203,212.6666718,30.66650963,0,0.707110405,-0.707103133
-5405.533203,258.6666565,15.33349133,0.000152629,-0.707103133,-0.707110405
-5297.653809,253.4389648,-52.51223755,-0.022839097,0.407189906,-0.913057864
-5248.451172,244.7169952,-57.43844604,0.16861923,-0.910212159,-0.37826094
-5302.427246,250.9797821,-53.09236145,-0.049519345,0.282122374,-0.958099544
-5256.035645,240.1871185,-58.18356323,0.607874572,-0.79402864,-0.002660376
-5255.847168,240.050293,-57.46666336,0.44017309,-0.574970663,-0.689678431
-5253.035156,242.1209717,-57.3016777,0.594115674,-0.717663825,-0.363297641
-5191.346191,239.2968292,-58.37009811,0.045206513,0.524245381,-0.850366533
-5244.419434,244.5622406,-57.37010193,-0.056882653,-0.05106803,-0.997073889
-5244.5,247.9545441,-53.27890015,0.087888412,0.850659847,-0.518317938
-5248.370117,244.4980011,-57.20510864,0.045694575,-0.389266759,-0.919990957
-5231.908203,236.8396759,-58.94987869,-0.142143324,0.03858101,-0.98909384
-5186.574707,236.8396759,-58.94987869,0.011060141,0.235042602,-0.971922159
-5230.846191,233.4844208,-58.46666336,-0.818733931,-0.574173152,0
-5239.977051,242.1592865,-57.23333359,-0.049472619,-0.16922605,-0.984334886
-5232.237793,236.8938751,-57.46666336,-0.224415079,-0.157380953,0.961701155
-5182.728516,231.3552704,-59.71654892,0,0.084180132,-0.996450543
-5136.333496,213.8578644,-54.14213562,0,-0.382683456,-0.923879504
-5182.727051,210.5046387,-53.85902786,0.092639908,-0.112814546,-0.989287972
-5228.060059,224.6467743,-58.95022583,-0.953475833,0.301469564,0
-5193.333496,256.2842712,-48.28427124,0,0.382683337,-0.923879564
-5088,242.1421356,-51.14213562,0.678598344,0.281084538,-0.678598344
-5088,201.8370514,-46.16295242,0.678598464,-0.281084657,-0.678598285
-5085,215.979187,-49.02081299,0.678598344,-0.281084687,-0.678598344
-5193.333496,282.1421204,-14.14213562,0,0.923879683,-0.382683158
-5088,274.1629639,-26.16295052,0.678599179,0.678597689,-0.28108412
-5295.666504,276.2842712,-28.28427124,0,0.923879683,-0.382683158
-5085,254.1629639,-43.16295242,0.678598702,0.281084567,-0.678598046
-5193.333496,276.2842712,28.28427124,0,0.923879683,0.382683158
-5088,279.1421204,14.14213562,0.678598404,0.678598404,0.281084448
-5295.666504,282.1421204,14.14213562,0,0.923879683,0.382683158
-5085,277.020813,-12.02081585,0.678598344,0.678598344,-0.281084746
-5136.333496,242.1421356,54.14213562,0,0.382683337,0.923879564
-5088,254.1629639,46.16295242,0.678598642,0.281084478,0.678598106
-5182.728516,245.4973907,53.85868454,0.092618309,0.112881467,0.98928237
-5186.574707,250.9818115,53.09201431,0.049507014,0.282182425,0.958082497
-5191.346191,253.4389648,52.51223755,0.022839157,0.407190233,0.913057745
-5244.5,247.9545441,53.27890015,-0.087888435,0.850659907,0.518317759
-5295.666504,256.2842712,48.28427124,0,0.382683337,0.923879564
-5085,271.1629333,26.16295052,0.678599298,0.67859751,0.281084418
-5182.727051,224.6467743,59.71689224,0,-0.084128551,0.996454954
-5244.5,208.0454559,53.27890015,0.087888487,-0.850660324,0.518317044
-5193.333496,199.715744,48.28427124,0,-0.382683456,0.923879564
-5191.346191,216.7031708,58.37010193,0.045206521,-0.524245441,0.850366473
-5186.572754,219.1623535,58.95022583,0.011052618,-0.23497735,0.971937954
-5088,213.8578644,51.14213562,0.678598344,-0.281084657,0.678598344
-5085,240.020813,49.02081299,0.678598344,0.281084687,0.678598344
-5228.062012,231.3552704,58.94987869,-0.953408837,-0.30168137,0
-5231.90625,219.1623535,58.95022583,-0.142186344,-0.038550176,0.989088893
-5230.846191,222.5155792,58.46666336,-0.818733931,0.574173152,0
-5231.908203,236.8396759,58.18321228,-0.340333521,-0.238673851,0.909509718
-5237.92627,242.5091705,57.37009811,-0.079061568,-0.190932646,0.978414059
-5232.093262,236.6967621,57.46666336,-0.223148674,-0.156492844,-0.962140679
-5297.653809,239.2968292,58.37009811,-0.045206513,0.524245381,0.850366533
-5248.172363,244.6369171,57.37010193,0.153854057,-0.739022672,0.655876875
