熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:29:17, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",23.31
2,"112,123",23.27
3,"112,124",23.32
4,"112,125",23.27
5,"112,126",23.40
6,"112,127",23.16
7,"112,128",23.21
8,"112,129",23.13
9,"112,130",23.15
10,"112,131",23.21
11,"112,132",23.15
12,"112,133",23.17
13,"112,134",23.21
14,"112,135",23.38
15,"112,136",23.13
16,"112,137",23.20
17,"112,138",22.86
18,"112,139",23.36
19,"112,140",23.38
20,"112,141",23.16
21,"112,142",23.19
22,"111,143",23.31
23,"111,144",23.14
24,"111,145",23.27
25,"111,146",23.29
26,"111,147",23.42
27,"111,148",23.10
28,"111,149",23.32
29,"111,150",23.44
30,"111,151",23.26
31,"111,152",23.56
32,"111,153",23.09
33,"111,154",23.18
34,"111,155",23.33
35,"111,156",23.26
36,"111,157",23.27
37,"111,158",23.49
38,"111,159",23.18
39,"111,160",23.33
40,"111,161",23.27
41,"111,162",23.31
42,"111,163",23.06
43,"110,164",23.31
44,"110,165",23.39
45,"110,166",23.32
46,"110,167",23.36
47,"110,168",23.38
48,"110,169",23.22
49,"110,170",23.45
50,"110,171",23.45
51,"110,172",23.38
52,"110,173",23.45
53,"110,174",23.49
54,"110,175",23.47
55,"110,176",23.31
56,"110,177",23.47
57,"110,178",23.30
58,"110,179",23.27
59,"110,180",23.20
60,"110,181",23.48
61,"110,182",23.27
62,"110,183",23.34
63,"109,184",23.34
64,"109,185",23.30
65,"109,186",23.39
66,"109,187",23.20
67,"109,188",23.49
68,"109,189",23.19
69,"109,190",23.39
70,"109,191",23.36
71,"109,192",23.52
72,"109,193",23.36
73,"109,194",23.51
74,"109,195",23.49
75,"109,196",23.40
76,"109,197",23.45
77,"109,198",23.28
78,"109,199",23.39
79,"109,200",23.30
80,"109,201",23.17
81,"109,202",23.38
82,"109,203",23.41
83,"109,204",23.22
84,"108,205",23.40
85,"108,206",23.38
86,"108,207",23.41
87,"108,208",23.27
88,"108,209",23.37
89,"108,210",23.40
90,"108,211",23.45
91,"108,212",23.30
92,"108,213",23.17
93,"108,214",23.37
94,"108,215",23.29
95,"108,216",23.30
96,"108,217",23.29
97,"108,218",23.29
98,"108,219",23.31
99,"108,220",23.26
100,"108,221",23.26
101,"108,222",23.20
102,"108,223",23.40
103,"108,224",23.34
104,"107,225",23.23
105,"107,226",23.40
106,"107,227",23.11
107,"107,228",23.36
108,"107,229",23.27
109,"107,230",23.21
110,"107,231",23.16
111,"107,232",23.33
112,"107,233",23.39
113,"107,234",23.45
114,"107,235",23.20
115,"107,236",23.36
116,"107,237",23.17
117,"107,238",23.23
118,"107,239",23.32
119,"107,240",23.23
120,"107,241",23.18
121,"107,242",23.45
122,"107,243",23.45
123,"107,244",23.22
124,"107,245",23.18
125,"106,246",23.10
126,"106,247",23.47
127,"106,248",23.14
128,"106,249",23.32
129,"106,250",23.21
130,"106,251",23.28
131,"106,252",23.34
132,"106,253",23.22
133,"106,254",23.15
134,"106,255",23.29
135,"106,256",23.08
136,"106,257",23.13
137,"106,258",23.21
138,"106,259",23.30
139,"106,260",23.14
140,"106,261",23.17
141,"106,262",23.11
142,"106,263",23.38
143,"106,264",23.37
144,"106,265",23.15
