熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:23:23, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",25.19
2,"112,123",25.36
3,"112,124",25.44
4,"112,125",25.52
5,"112,126",25.33
6,"112,127",25.23
7,"112,128",25.31
8,"112,129",25.19
9,"112,130",25.30
10,"112,131",25.47
11,"112,132",25.31
12,"112,133",25.27
13,"112,134",25.52
14,"112,135",25.66
15,"112,136",25.49
16,"112,137",25.47
17,"112,138",25.39
18,"112,139",25.60
19,"112,140",25.51
20,"112,141",25.48
21,"112,142",25.52
22,"111,143",25.64
23,"111,144",25.50
24,"111,145",25.63
25,"111,146",25.75
26,"111,147",25.56
27,"111,148",25.59
28,"111,149",25.53
29,"111,150",25.66
30,"111,151",25.66
31,"111,152",25.71
32,"111,153",25.44
33,"111,154",25.56
34,"111,155",25.86
35,"111,156",25.60
36,"111,157",25.72
37,"111,158",26.00
38,"111,159",25.73
39,"111,160",25.71
40,"111,161",25.74
41,"111,162",25.81
42,"111,163",25.78
43,"110,164",26.00
44,"110,165",26.19
45,"110,166",26.06
46,"110,167",25.92
47,"110,168",26.04
48,"110,169",26.03
49,"110,170",26.04
50,"110,171",26.25
51,"110,172",26.10
52,"110,173",26.07
53,"110,174",26.20
54,"110,175",26.30
55,"110,176",26.06
56,"110,177",26.41
57,"110,178",26.25
58,"110,179",26.12
59,"110,180",26.18
60,"110,181",26.26
61,"110,182",26.15
62,"110,183",26.29
63,"109,184",26.43
64,"109,185",26.22
65,"109,186",26.22
66,"109,187",26.26
67,"109,188",26.44
68,"109,189",26.15
69,"109,190",26.34
70,"109,191",26.30
71,"109,192",26.28
72,"109,193",26.26
73,"109,194",26.26
74,"109,195",26.25
75,"109,196",26.18
76,"109,197",26.22
77,"109,198",26.33
78,"109,199",26.18
79,"109,200",26.23
80,"109,201",26.34
81,"109,202",26.12
82,"109,203",26.21
83,"109,204",26.21
84,"108,205",26.16
85,"108,206",26.14
86,"108,207",26.06
87,"108,208",26.20
88,"108,209",26.18
89,"108,210",26.18
90,"108,211",26.20
91,"108,212",26.23
92,"108,213",26.00
93,"108,214",26.06
94,"108,215",26.10
95,"108,216",26.00
96,"108,217",26.09
97,"108,218",25.94
98,"108,219",26.19
99,"108,220",25.93
100,"108,221",26.10
101,"108,222",25.93
102,"108,223",26.00
103,"108,224",26.00
104,"107,225",25.93
105,"107,226",26.07
106,"107,227",25.78
107,"107,228",25.90
108,"107,229",25.94
109,"107,230",25.94
110,"107,231",25.81
111,"107,232",25.96
112,"107,233",25.88
113,"107,234",26.00
114,"107,235",25.75
115,"107,236",25.96
116,"107,237",25.85
117,"107,238",25.83
118,"107,239",25.86
119,"107,240",25.86
120,"107,241",25.90
121,"107,242",25.94
122,"107,243",25.93
123,"107,244",25.83
124,"107,245",25.87
125,"106,246",25.84
126,"106,247",26.01
127,"106,248",25.85
128,"106,249",25.84
129,"106,250",25.90
130,"106,251",25.89
131,"106,252",25.76
132,"106,253",25.65
133,"106,254",25.77
134,"106,255",25.94
135,"106,256",25.75
136,"106,257",25.70
137,"106,258",25.71
138,"106,259",25.75
139,"106,260",25.73
140,"106,261",25.65
141,"106,262",25.86
142,"106,263",26.00
143,"106,264",25.79
144,"106,265",26.30
145,"105,266",25.64
146,"105,267",25.71
147,"105,268",25.76
148,"105,269",25.56
149,"105,270",25.78
150,"105,271",25.89
151,"105,272",25.67
152,"105,273",25.67
153,"105,274",25.64
154,"105,275",25.64
155,"105,276",25.74
156,"105,277",25.73
157,"105,278",25.78
158,"105,279",25.72
159,"105,280",25.64
160,"105,281",25.73
161,"105,282",25.52
162,"105,283",25.66
163,"105,284",25.61
164,"105,285",25.65
165,"105,286",25.65
166,"104,287",25.79
167,"104,288",25.67
168,"104,289",25.67
169,"104,290",25.66
170,"104,291",25.63
171,"104,292",25.59
172,"104,293",25.51
173,"104,294",25.67
174,"104,295",25.55
175,"104,296",25.61
176,"104,297",25.57
177,"104,298",25.55
178,"104,299",25.61
179,"104,300",25.56
180,"104,301",25.50
181,"104,302",25.60
182,"104,303",25.42
183,"104,304",25.50
184,"104,305",25.74
185,"104,306",25.59
186,"104,307",25.60
187,"103,308",25.67
188,"103,309",25.57
189,"103,310",25.64
190,"103,311",25.59
191,"103,312",25.57
192,"103,313",25.57
193,"103,314",25.43
194,"103,315",25.55
195,"103,316",25.67
196,"103,317",25.63
197,"103,318",25.74
198,"103,319",25.78
199,"103,320",25.63
200,"103,321",25.68
201,"103,322",25.59
202,"103,323",25.61
203,"103,324",25.70
204,"103,325",25.59
205,"103,326",25.68
206,"103,327",25.41
207,"102,328",25.68
208,"102,329",25.73
209,"102,330",25.67
210,"102,331",25.67
211,"102,332",25.47
212,"102,333",25.66
213,"102,334",25.65
214,"102,335",25.61
215,"102,336",25.71
216,"102,337",25.85
217,"102,338",25.68
218,"102,339",25.73
219,"102,340",25.75
220,"102,341",25.81
221,"102,342",25.78
222,"102,343",25.57
223,"102,344",25.68
224,"102,345",25.63
225,"102,346",25.63
226,"102,347",25.71
227,"102,348",25.64
228,"101,349",25.68
229,"101,350",25.70
230,"101,351",25.61
231,"101,352",25.71
232,"101,353",25.71
233,"101,354",25.86
234,"101,355",25.56
235,"101,356",25.66
236,"101,357",25.63
237,"101,358",25.52
238,"101,359",25.75
239,"101,360",25.60
240,"101,361",25.95
241,"101,362",25.81
242,"101,363",25.75
243,"101,364",25.83
244,"101,365",25.83
245,"101,366",25.81
246,"101,367",25.74
247,"101,368",25.60
248,"100,369",25.76
249,"100,370",25.90
250,"100,371",25.65
251,"100,372",25.59
252,"100,373",25.68
253,"100,374",25.61
254,"100,375",25.84
255,"100,376",25.71
256,"100,377",25.79
257,"100,378",25.74
258,"100,379",25.76
259,"100,380",25.66
260,"100,381",25.61
261,"100,382",25.73
262,"100,383",25.75
263,"100,384",25.64
264,"100,385",25.64
265,"100,386",25.64
266,"100,387",25.63
267,"100,388",25.64
268,"100,389",25.67
269,"99,390",25.71
270,"99,391",25.67
271,"99,392",25.50
272,"99,393",25.63
273,"99,394",25.67
274,"99,395",25.39
275,"99,396",25.50
276,"99,397",25.50
277,"99,398",25.61
278,"99,399",25.34
279,"99,400",25.54
280,"99,401",25.42
281,"99,402",25.47
282,"99,403",25.48
283,"99,404",25.37
284,"99,405",25.37
285,"99,406",25.63
286,"99,407",25.25
287,"99,408",25.32
288,"99,409",25.42
289,"98,410",25.30
290,"98,411",25.42
291,"98,412",25.48
292,"98,413",25.44
293,"98,414",25.22
294,"98,415",25.42
295,"98,416",25.56
296,"98,417",25.37
297,"98,418",25.30
298,"98,419",25.20
299,"98,420",25.39
300,"98,421",25.41
301,"98,422",25.34
302,"98,423",25.49
303,"98,424",25.20
304,"98,425",25.18
305,"98,426",25.37
306,"98,427",25.08
307,"98,428",25.12
308,"98,429",25.16
309,"98,430",25.08
310,"97,431",25.14
311,"97,432",25.11
312,"97,433",24.98
313,"97,434",25.09
314,"97,435",24.88
315,"97,436",24.96
316,"97,437",25.00
317,"97,438",24.97
318,"97,439",24.97
319,"97,440",25.01
320,"97,441",24.98
321,"97,442",25.27
322,"97,443",25.27
323,"97,444",25.00
324,"97,445",25.00
325,"97,446",24.97
326,"97,447",24.95
327,"97,448",24.95
328,"97,449",24.95
329,"97,450",24.95
330,"96,451",24.90
