熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:29:19, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",23.03
2,"112,123",23.06
3,"112,124",23.06
4,"112,125",22.73
5,"112,126",23.20
6,"112,127",23.11
7,"112,128",23.06
8,"112,129",22.92
9,"112,130",23.00
10,"112,131",23.08
11,"112,132",23.08
12,"112,133",23.08
13,"112,134",23.16
14,"112,135",23.22
15,"112,136",23.02
16,"112,137",22.99
17,"112,138",23.16
18,"112,139",23.20
19,"112,140",23.31
20,"112,141",23.17
21,"112,142",23.17
22,"111,143",23.14
23,"111,144",23.10
24,"111,145",23.13
25,"111,146",23.26
26,"111,147",23.38
27,"111,148",23.13
28,"111,149",23.21
29,"111,150",23.39
30,"111,151",23.09
31,"111,152",23.29
32,"111,153",23.00
33,"111,154",23.18
34,"111,155",23.26
35,"111,156",23.10
36,"111,157",23.26
37,"111,158",23.29
38,"111,159",23.17
39,"111,160",23.13
40,"111,161",23.13
41,"111,162",23.19
42,"111,163",23.23
43,"110,164",23.18
44,"110,165",23.22
45,"110,166",23.26
46,"110,167",23.20
47,"110,168",23.27
48,"110,169",23.15
49,"110,170",23.26
50,"110,171",23.34
51,"110,172",23.27
52,"110,173",23.55
53,"110,174",23.41
54,"110,175",23.38
55,"110,176",23.19
56,"110,177",23.44
57,"110,178",23.20
58,"110,179",23.20
59,"110,180",23.14
60,"110,181",23.40
61,"110,182",23.13
62,"110,183",23.16
63,"109,184",23.26
64,"109,185",23.14
65,"109,186",23.32
66,"109,187",23.18
67,"109,188",23.41
68,"109,189",23.13
69,"109,190",23.26
70,"109,191",23.27
71,"109,192",23.30
72,"109,193",23.30
73,"109,194",23.38
74,"109,195",23.45
75,"109,196",23.27
76,"109,197",23.26
77,"109,198",23.21
78,"109,199",23.20
79,"109,200",23.33
80,"109,201",23.09
81,"109,202",23.27
82,"109,203",23.38
83,"109,204",23.17
84,"108,205",23.26
85,"108,206",23.13
86,"108,207",23.29
87,"108,208",23.18
88,"108,209",23.27
89,"108,210",23.05
90,"108,211",23.20
91,"108,212",23.22
92,"108,213",23.09
93,"108,214",23.11
94,"108,215",23.08
95,"108,216",22.99
96,"108,217",23.08
97,"108,218",23.14
98,"108,219",23.23
99,"108,220",22.97
100,"108,221",23.21
101,"108,222",23.19
102,"108,223",23.20
103,"108,224",23.14
104,"107,225",23.06
105,"107,226",23.20
106,"107,227",22.98
107,"107,228",23.18
108,"107,229",23.15
109,"107,230",23.13
110,"107,231",23.06
111,"107,232",23.23
112,"107,233",23.33
113,"107,234",23.26
114,"107,235",23.05
115,"107,236",23.26
116,"107,237",23.09
117,"107,238",23.15
118,"107,239",23.00
119,"107,240",23.10
120,"107,241",23.10
121,"107,242",23.23
122,"107,243",23.19
123,"107,244",23.10
124,"107,245",22.96
125,"106,246",22.99
126,"106,247",23.15
127,"106,248",23.15
128,"106,249",23.21
129,"106,250",23.05
