熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:25:17, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",24.42
2,"112,123",24.45
3,"112,124",24.54
4,"112,125",24.43
5,"112,126",24.41
6,"112,127",24.41
7,"112,128",24.44
8,"112,129",24.32
9,"112,130",24.45
10,"112,131",24.41
11,"112,132",24.42
12,"112,133",24.48
13,"112,134",24.47
14,"112,135",24.67
15,"112,136",24.60
16,"112,137",24.42
17,"112,138",24.43
18,"112,139",24.54
19,"112,140",24.45
20,"112,141",24.54
21,"112,142",24.34
22,"111,143",24.56
23,"111,144",24.55
24,"111,145",24.66
25,"111,146",24.54
26,"111,147",24.51
27,"111,148",24.51
28,"111,149",24.54
29,"111,150",24.59
30,"111,151",24.50
31,"111,152",24.64
32,"111,153",24.44
33,"111,154",24.43
34,"111,155",24.76
35,"111,156",24.43
36,"111,157",24.54
37,"111,158",24.74
38,"111,159",24.52
39,"111,160",24.59
40,"111,161",24.62
41,"111,162",24.66
42,"111,163",24.76
43,"110,164",24.66
44,"110,165",24.81
45,"110,166",24.82
46,"110,167",24.76
47,"110,168",24.69
48,"110,169",24.65
49,"110,170",24.76
50,"110,171",24.82
51,"110,172",24.69
52,"110,173",24.76
53,"110,174",24.84
54,"110,175",24.74
55,"110,176",24.67
56,"110,177",24.97
57,"110,178",24.71
58,"110,179",24.66
59,"110,180",24.77
60,"110,181",24.85
61,"110,182",24.85
62,"110,183",24.84
63,"109,184",24.94
64,"109,185",24.94
65,"109,186",24.90
66,"109,187",24.82
67,"109,188",24.89
68,"109,189",24.72
69,"109,190",24.83
70,"109,191",24.81
71,"109,192",24.90
72,"109,193",24.76
73,"109,194",24.81
74,"109,195",24.81
75,"109,196",24.61
76,"109,197",24.85
77,"109,198",24.77
78,"109,199",24.89
79,"109,200",24.86
80,"109,201",24.86
81,"109,202",24.76
82,"109,203",24.76
83,"109,204",24.79
84,"108,205",24.76
85,"108,206",24.72
86,"108,207",24.67
87,"108,208",24.72
88,"108,209",24.85
89,"108,210",24.81
90,"108,211",24.77
91,"108,212",24.85
92,"108,213",24.63
93,"108,214",24.72
94,"108,215",24.61
95,"108,216",24.61
96,"108,217",24.71
97,"108,218",24.60
98,"108,219",24.72
99,"108,220",24.73
100,"108,221",24.84
101,"108,222",24.55
102,"108,223",24.67
103,"108,224",24.67
104,"107,225",24.54
105,"107,226",24.71
106,"107,227",24.61
107,"107,228",24.61
108,"107,229",24.61
109,"107,230",24.66
110,"107,231",24.56
111,"107,232",24.65
112,"107,233",24.49
113,"107,234",24.56
114,"107,235",24.39
115,"107,236",24.69
116,"107,237",24.44
117,"107,238",24.54
118,"107,239",24.49
119,"107,240",24.71
120,"107,241",24.47
121,"107,242",24.61
122,"107,243",24.81
123,"107,244",24.62
124,"107,245",24.62
125,"106,246",24.51
126,"106,247",24.77
127,"106,248",24.55
128,"106,249",24.52
129,"106,250",24.47
130,"106,251",24.61
131,"106,252",24.65
132,"106,253",24.37
133,"106,254",24.54
134,"106,255",24.77
135,"106,256",24.45
136,"106,257",24.45
137,"106,258",24.42
138,"106,259",24.61
139,"106,260",24.47
140,"106,261",24.56
141,"106,262",24.41
142,"106,263",24.62
143,"106,264",24.67
144,"106,265",24.62
145,"105,266",24.42
146,"105,267",24.54
147,"105,268",24.59
148,"105,269",24.44
149,"105,270",24.50
150,"105,271",24.50
151,"105,272",24.43
152,"105,273",24.50
153,"105,274",24.51
154,"105,275",24.48
155,"105,276",24.51
156,"105,277",24.48
157,"105,278",24.55
158,"105,279",24.56
159,"105,280",24.47
160,"105,281",24.45
161,"105,282",24.40
162,"105,283",24.55
163,"105,284",24.50
164,"105,285",24.48
165,"105,286",24.48
166,"104,287",24.63
167,"104,288",24.59
168,"104,289",24.48
169,"104,290",24.56
170,"104,291",24.47
171,"104,292",24.47
172,"104,293",24.38
173,"104,294",24.36
174,"104,295",24.29
175,"104,296",24.48
176,"104,297",24.58
177,"104,298",24.47
178,"104,299",24.52
179,"104,300",24.22
180,"104,301",24.41
181,"104,302",24.45
182,"104,303",24.30
183,"104,304",24.37
184,"104,305",24.55
185,"104,306",24.44
186,"104,307",24.61
187,"103,308",24.50
188,"103,309",24.34
189,"103,310",24.49
190,"103,311",24.50
191,"103,312",24.45
192,"103,313",24.40
193,"103,314",24.50
194,"103,315",24.43
195,"103,316",24.52
196,"103,317",24.37
197,"103,318",24.48
198,"103,319",24.76
199,"103,320",24.49
200,"103,321",24.50
201,"103,322",24.49
202,"103,323",24.66
203,"103,324",24.50
204,"103,325",24.45
205,"103,326",24.59
206,"103,327",24.29
207,"102,328",24.54
208,"102,329",24.66
209,"102,330",24.43
210,"102,331",24.59
211,"102,332",24.43
