熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:19:31, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",33.90
2,"112,123",33.80
3,"112,124",34.56
4,"112,125",34.81
5,"112,126",34.45
6,"112,127",34.18
7,"112,128",34.44
8,"112,129",34.65
9,"112,130",34.95
10,"112,131",35.08
11,"112,132",34.53
12,"112,133",34.45
13,"112,134",35.12
14,"112,135",35.61
15,"112,136",35.70
16,"112,137",35.29
17,"112,138",35.36
18,"112,139",35.43
19,"112,140",35.10
20,"112,141",34.88
21,"112,142",35.26
22,"111,143",35.72
23,"111,144",35.94
24,"111,145",36.23
25,"111,146",36.37
26,"111,147",36.39
27,"111,148",36.04
28,"111,149",35.80
29,"111,150",36.03
30,"111,151",36.10
31,"111,152",36.35
32,"111,153",36.30
33,"111,154",36.74
34,"111,155",36.98
35,"111,156",37.32
36,"111,157",37.65
37,"111,158",38.09
38,"111,159",37.78
39,"111,160",37.47
40,"111,161",37.31
41,"111,162",37.36
42,"111,163",37.82
43,"110,164",38.19
44,"110,165",38.97
45,"110,166",38.88
46,"110,167",38.66
47,"110,168",38.62
48,"110,169",39.01
49,"110,170",39.15
50,"110,171",39.27
51,"110,172",39.54
52,"110,173",39.73
53,"110,174",39.81
54,"110,175",39.80
55,"110,176",39.96
56,"110,177",40.15
57,"110,178",39.99
58,"110,179",40.29
59,"110,180",40.27
60,"110,181",40.27
61,"110,182",40.31
62,"110,183",40.30
63,"109,184",40.30
64,"109,185",40.27
65,"109,186",40.29
66,"109,187",40.34
67,"109,188",40.64
68,"109,189",40.42
69,"109,190",40.42
70,"109,191",40.40
71,"109,192",40.27
72,"109,193",40.27
73,"109,194",40.44
74,"109,195",40.33
75,"109,196",40.27
76,"109,197",40.29
77,"109,198",40.12
78,"109,199",40.12
79,"109,200",40.12
80,"109,201",40.04
81,"109,202",40.04
82,"109,203",39.98
83,"109,204",39.89
84,"108,205",39.92
85,"108,206",39.89
86,"108,207",39.81
87,"108,208",39.73
88,"108,209",39.73
89,"108,210",39.78
90,"108,211",39.69
91,"108,212",39.68
92,"108,213",39.53
93,"108,214",39.53
94,"108,215",39.38
95,"108,216",39.47
96,"108,217",39.49
97,"108,218",39.45
98,"108,219",39.42
99,"108,220",39.21
100,"108,221",39.43
101,"108,222",39.12
102,"108,223",39.18
103,"108,224",39.18
104,"107,225",38.92
105,"107,226",38.97
106,"107,227",38.97
107,"107,228",39.09
108,"107,229",38.97
109,"107,230",38.87
110,"107,231",38.86
111,"107,232",38.71
112,"107,233",38.91
113,"107,234",38.79
114,"107,235",38.88
115,"107,236",38.80
116,"107,237",38.55
117,"107,238",38.58
118,"107,239",38.47
119,"107,240",38.55
120,"107,241",38.65
121,"107,242",38.47
122,"107,243",38.64
123,"107,244",38.49
124,"107,245",38.32
125,"106,246",38.33
126,"106,247",38.41
127,"106,248",38.33
128,"106,249",38.22
129,"106,250",38.41
130,"106,251",38.44
131,"106,252",38.26
132,"106,253",38.30
133,"106,254",38.19
134,"106,255",38.14
135,"106,256",38.14
136,"106,257",38.06
137,"106,258",38.13
138,"106,259",38.17
139,"106,260",38.19
140,"106,261",38.04
141,"106,262",38.04
142,"106,263",38.11
143,"106,264",38.06
144,"106,265",38.06
145,"105,266",37.81
146,"105,267",37.95
147,"105,268",37.96
148,"105,269",37.80
149,"105,270",37.82
150,"105,271",37.99
151,"105,272",37.87
152,"105,273",37.89
153,"105,274",37.89
154,"105,275",37.84
155,"105,276",37.71
156,"105,277",37.62
157,"105,278",37.97
158,"105,279",37.78
159,"105,280",37.78
160,"105,281",37.82
161,"105,282",37.59
162,"105,283",37.93
163,"105,284",37.74
164,"105,285",37.71
165,"105,286",37.62
166,"104,287",37.67
167,"104,288",37.67
168,"104,289",37.65
169,"104,290",37.65
170,"104,291",37.64
171,"104,292",37.57
172,"104,293",37.44
173,"104,294",37.65
174,"104,295",37.50
175,"104,296",37.56
176,"104,297",37.57
177,"104,298",37.56
178,"104,299",37.50
179,"104,300",37.45
180,"104,301",37.50
181,"104,302",37.40
182,"104,303",37.41
183,"104,304",37.29
184,"104,305",37.54
185,"104,306",37.54
186,"104,307",37.50
187,"103,308",37.50
188,"103,309",37.43
189,"103,310",37.41
190,"103,311",37.31
191,"103,312",37.26
192,"103,313",37.42
193,"103,314",37.44
194,"103,315",37.50
195,"103,316",37.52
196,"103,317",37.40
197,"103,318",37.43
198,"103,319",37.56
199,"103,320",37.37
200,"103,321",37.45
201,"103,322",37.35
202,"103,323",37.46
203,"103,324",37.58
204,"103,325",37.45
205,"103,326",37.44
206,"103,327",37.34
207,"102,328",37.58
208,"102,329",37.56
209,"102,330",37.42
210,"102,331",37.44
211,"102,332",37.62
212,"102,333",37.66
213,"102,334",37.60
214,"102,335",37.40
215,"102,336",37.65
216,"102,337",37.69
217,"102,338",37.57
218,"102,339",37.54
219,"102,340",37.58
220,"102,341",37.77
221,"102,342",37.65
222,"102,343",37.45
223,"102,344",37.66
224,"102,345",37.66
225,"102,346",37.65
226,"102,347",37.65
227,"102,348",37.69
228,"101,349",37.65
229,"101,350",37.74
230,"101,351",37.67
231,"101,352",37.77
232,"101,353",37.77
233,"101,354",37.77
234,"101,355",37.63
235,"101,356",37.78
236,"101,357",37.66
237,"101,358",37.91
238,"101,359",37.89
239,"101,360",37.79
240,"101,361",37.93
241,"101,362",37.91
242,"101,363",37.98
243,"101,364",37.92
244,"101,365",37.89
245,"101,366",38.01
246,"101,367",37.98
247,"101,368",37.85
248,"100,369",37.99
249,"100,370",38.09
250,"100,371",37.87
251,"100,372",37.85
252,"100,373",38.02
253,"100,374",38.01
254,"100,375",37.97
255,"100,376",37.97
256,"100,377",37.96
257,"100,378",37.91
258,"100,379",37.97
259,"100,380",37.87
260,"100,381",37.92
261,"100,382",37.93
262,"100,383",37.92
263,"100,384",37.77
264,"100,385",37.78
265,"100,386",37.80
266,"100,387",37.63
267,"100,388",37.62
268,"100,389",37.62
269,"99,390",37.50
270,"99,391",37.45
271,"99,392",37.35
272,"99,393",37.11
273,"99,394",37.14
274,"99,395",37.03
275,"99,396",37.20
276,"99,397",37.06
277,"99,398",36.85
278,"99,399",36.81
279,"99,400",36.56
280,"99,401",36.37
281,"99,402",36.29
282,"99,403",36.36
283,"99,404",36.32
284,"99,405",36.09
285,"99,406",36.12
286,"99,407",35.72
287,"99,408",35.83
288,"99,409",35.72
289,"98,410",35.88
290,"98,411",35.79
291,"98,412",35.80
292,"98,413",36.03
293,"98,414",35.83
294,"98,415",35.77
295,"98,416",35.44
296,"98,417",35.40
297,"98,418",35.29
298,"98,419",35.08
299,"98,420",34.79
300,"98,421",34.66
301,"98,422",34.79
302,"98,423",34.75
303,"98,424",34.40
304,"98,425",34.36
305,"98,426",34.53
306,"98,427",34.12
307,"98,428",34.17
308,"98,429",34.08
309,"98,430",33.74
310,"97,431",33.79
311,"97,432",33.74
312,"97,433",33.55
313,"97,434",33.57
314,"97,435",33.36
315,"97,436",33.33
316,"97,437",33.34
317,"97,438",33.29
318,"97,439",33.39
319,"97,440",33.13
320,"97,441",33.13
321,"97,442",33.35
322,"97,443",33.34
323,"97,444",33.31
324,"97,445",33.23
325,"97,446",33.23
326,"97,447",32.97
327,"97,448",32.91
328,"97,449",32.83
329,"97,450",32.75
330,"96,451",32.64
