熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:19:47, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",32.80
2,"112,123",32.83
3,"112,124",33.39
4,"112,125",33.56
5,"112,126",33.23
6,"112,127",32.91
7,"112,128",33.28
8,"112,129",33.32
9,"112,130",33.77
10,"112,131",33.69
11,"112,132",33.40
12,"112,133",33.27
13,"112,134",33.77
14,"112,135",34.38
15,"112,136",34.24
16,"112,137",34.03
17,"112,138",33.99
18,"112,139",34.10
19,"112,140",33.80
20,"112,141",33.72
21,"112,142",33.89
22,"111,143",34.36
23,"111,144",34.43
24,"111,145",34.76
25,"111,146",35.03
26,"111,147",35.10
27,"111,148",34.66
28,"111,149",34.44
29,"111,150",34.79
30,"111,151",34.70
31,"111,152",34.96
32,"111,153",34.88
33,"111,154",35.29
34,"111,155",35.53
35,"111,156",35.75
36,"111,157",36.14
37,"111,158",36.51
38,"111,159",36.23
39,"111,160",35.98
40,"111,161",35.74
41,"111,162",35.90
42,"111,163",36.28
43,"110,164",36.67
44,"110,165",37.34
45,"110,166",37.21
46,"110,167",37.00
47,"110,168",36.98
48,"110,169",37.29
49,"110,170",37.41
50,"110,171",37.59
51,"110,172",37.74
52,"110,173",38.01
53,"110,174",38.13
54,"110,175",38.11
55,"110,176",38.24
56,"110,177",38.41
57,"110,178",38.19
58,"110,179",38.39
59,"110,180",38.58
60,"110,181",38.52
61,"110,182",38.43
62,"110,183",38.47
63,"109,184",38.47
64,"109,185",38.43
65,"109,186",38.52
66,"109,187",38.53
67,"109,188",38.82
68,"109,189",38.56
69,"109,190",38.62
70,"109,191",38.56
71,"109,192",38.55
72,"109,193",38.56
73,"109,194",38.55
74,"109,195",38.59
75,"109,196",38.47
76,"109,197",38.62
77,"109,198",38.34
78,"109,199",38.29
79,"109,200",38.35
80,"109,201",38.35
81,"109,202",38.24
82,"109,203",38.32
83,"109,204",38.23
84,"108,205",38.09
85,"108,206",38.13
86,"108,207",38.09
87,"108,208",38.04
88,"108,209",38.01
89,"108,210",38.01
90,"108,211",37.97
91,"108,212",37.98
92,"108,213",37.82
93,"108,214",37.80
94,"108,215",37.79
95,"108,216",37.79
96,"108,217",37.77
97,"108,218",37.71
98,"108,219",37.78
99,"108,220",37.57
100,"108,221",37.81
101,"108,222",37.57
102,"108,223",37.43
103,"108,224",37.52
104,"107,225",37.44
105,"107,226",37.34
106,"107,227",37.34
107,"107,228",37.34
108,"107,229",37.35
109,"107,230",37.24
110,"107,231",37.22
111,"107,232",37.22
112,"107,233",37.28
113,"107,234",37.23
114,"107,235",37.24
115,"107,236",37.21
116,"107,237",36.97
117,"107,238",37.02
118,"107,239",36.86
119,"107,240",36.95
120,"107,241",37.12
121,"107,242",36.90
122,"107,243",37.03
123,"107,244",37.03
124,"107,245",36.82
125,"106,246",36.85
126,"106,247",37.02
127,"106,248",36.91
128,"106,249",36.77
129,"106,250",36.88
130,"106,251",36.82
131,"106,252",36.82
132,"106,253",36.44
133,"106,254",36.63
134,"106,255",36.66
135,"106,256",36.54
136,"106,257",36.50
137,"106,258",36.81
138,"106,259",36.63
139,"106,260",36.61
140,"106,261",36.61
141,"106,262",36.63
