熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:20:25, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",29.94
2,"112,123",29.95
3,"112,124",30.41
4,"112,125",30.46
5,"112,126",30.17
6,"112,127",30.06
7,"112,128",30.21
8,"112,129",30.32
9,"112,130",30.57
10,"112,131",30.64
11,"112,132",30.29
12,"112,133",30.20
13,"112,134",30.65
14,"112,135",31.20
15,"112,136",31.06
16,"112,137",30.78
17,"112,138",30.80
18,"112,139",30.87
19,"112,140",30.72
20,"112,141",30.61
21,"112,142",30.68
22,"111,143",31.05
23,"111,144",31.09
24,"111,145",31.41
25,"111,146",31.45
26,"111,147",31.64
27,"111,148",31.29
28,"111,149",31.20
29,"111,150",31.34
30,"111,151",31.40
31,"111,152",31.43
32,"111,153",31.38
33,"111,154",31.75
34,"111,155",32.02
35,"111,156",32.00
36,"111,157",32.34
37,"111,158",32.69
38,"111,159",32.49
39,"111,160",32.21
40,"111,161",32.12
41,"111,162",32.01
42,"111,163",32.49
43,"110,164",32.66
44,"110,165",33.12
45,"110,166",33.14
46,"110,167",32.94
47,"110,168",33.10
48,"110,169",33.18
49,"110,170",33.25
50,"110,171",33.40
51,"110,172",33.65
52,"110,173",33.77
53,"110,174",33.86
54,"110,175",33.79
55,"110,176",33.89
56,"110,177",33.99
57,"110,178",33.97
58,"110,179",33.90
59,"110,180",34.06
60,"110,181",34.11
61,"110,182",33.96
62,"110,183",34.10
63,"109,184",34.14
64,"109,185",34.20
65,"109,186",34.16
66,"109,187",34.05
67,"109,188",34.38
68,"109,189",34.25
69,"109,190",34.18
70,"109,191",34.11
71,"109,192",34.17
72,"109,193",34.14
73,"109,194",34.12
74,"109,195",34.12
75,"109,196",34.11
76,"109,197",34.16
77,"109,198",34.03
78,"109,199",33.94
79,"109,200",33.96
80,"109,201",33.90
81,"109,202",33.99
82,"109,203",33.89
83,"109,204",33.80
84,"108,205",33.78
85,"108,206",33.87
86,"108,207",33.89
87,"108,208",33.78
88,"108,209",33.77
89,"108,210",33.74
90,"108,211",33.75
91,"108,212",33.61
92,"108,213",33.62
93,"108,214",33.57
94,"108,215",33.65
95,"108,216",33.58
96,"108,217",33.61
97,"108,218",33.50
98,"108,219",33.45
99,"108,220",33.45
100,"108,221",33.50
101,"108,222",33.23
102,"108,223",33.27
103,"108,224",33.22
104,"107,225",33.23
105,"107,226",33.25
106,"107,227",33.24
107,"107,228",33.17
108,"107,229",33.20
109,"107,230",33.10
110,"107,231",33.10
111,"107,232",33.17
112,"107,233",33.05
113,"107,234",33.12
114,"107,235",33.09
115,"107,236",33.08
116,"107,237",32.90
117,"107,238",32.97
118,"107,239",32.66
119,"107,240",32.86
120,"107,241",32.95
121,"107,242",32.88
122,"107,243",32.89
123,"107,244",32.95
124,"107,245",32.76
125,"106,246",32.66
126,"106,247",32.85
127,"106,248",32.85
128,"106,249",32.79
129,"106,250",32.73
130,"106,251",32.73
131,"106,252",32.73
132,"106,253",32.75
133,"106,254",32.64
134,"106,255",32.76
135,"106,256",32.60
136,"106,257",32.49
137,"106,258",32.80
138,"106,259",32.74
139,"106,260",32.69
140,"106,261",32.63
141,"106,262",32.56
142,"106,263",32.64
143,"106,264",32.64
144,"106,265",32.61
145,"105,266",32.42
146,"105,267",32.58
147,"105,268",32.56
148,"105,269",32.33
149,"105,270",32.33
150,"105,271",32.46
151,"105,272",32.51
152,"105,273",32.44
153,"105,274",32.55
154,"105,275",32.55
155,"105,276",32.33
156,"105,277",32.29
157,"105,278",32.49
158,"105,279",32.38
159,"105,280",32.28
160,"105,281",32.39
161,"105,282",32.20
162,"105,283",32.33
163,"105,284",32.34
164,"105,285",32.34
165,"105,286",32.34
166,"104,287",32.33
167,"104,288",32.28
168,"104,289",32.41
169,"104,290",32.35
170,"104,291",32.31
171,"104,292",32.30
172,"104,293",32.28
173,"104,294",32.25
174,"104,295",32.25
175,"104,296",32.41
176,"104,297",32.35
177,"104,298",32.29
178,"104,299",32.33
179,"104,300",32.22
180,"104,301",32.22
181,"104,302",32.21
182,"104,303",32.21
183,"104,304",32.09
184,"104,305",32.41
185,"104,306",32.17
186,"104,307",32.20
187,"103,308",32.22
188,"103,309",32.21
189,"103,310",32.21
190,"103,311",32.21
191,"103,312",32.10
192,"103,313",32.25
193,"103,314",32.24
194,"103,315",32.21
195,"103,316",32.33
196,"103,317",32.05
197,"103,318",32.24
198,"103,319",32.36
199,"103,320",32.24
200,"103,321",32.22
201,"103,322",32.21
202,"103,323",32.29
203,"103,324",32.21
204,"103,325",32.21
205,"103,326",32.30
206,"103,327",32.24
207,"102,328",32.27
208,"102,329",32.27
209,"102,330",32.33
210,"102,331",32.17
211,"102,332",32.21
212,"102,333",32.24
213,"102,334",32.38
214,"102,335",32.25
215,"102,336",32.36
216,"102,337",32.24
217,"102,338",32.32
218,"102,339",32.32
219,"102,340",32.31
220,"102,341",32.31
221,"102,342",32.46
222,"102,343",32.21
223,"102,344",32.42
224,"102,345",32.42
225,"102,346",32.49
226,"102,347",32.42
227,"102,348",32.36
228,"101,349",32.33
229,"101,350",32.41
230,"101,351",32.44
231,"101,352",32.44
232,"101,353",32.44
233,"101,354",32.44
234,"101,355",32.41
235,"101,356",32.49
236,"101,357",32.53
237,"101,358",32.53
238,"101,359",32.41
239,"101,360",32.36
240,"101,361",32.68
241,"101,362",32.53
242,"101,363",32.64
243,"101,364",32.58
244,"101,365",32.53
245,"101,366",32.54
246,"101,367",32.55
247,"101,368",32.55
248,"100,369",32.56
249,"100,370",32.73
250,"100,371",32.39
251,"100,372",32.39
252,"100,373",32.44
253,"100,374",32.49
254,"100,375",32.71
255,"100,376",32.35
256,"100,377",32.54
257,"100,378",32.51
