熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:32:25, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",23.47
2,"112,123",23.47
3,"112,124",23.63
4,"112,125",23.60
5,"112,126",23.49
6,"112,127",23.50
7,"112,128",23.39
8,"112,129",23.44
9,"112,130",23.67
10,"112,131",23.33
11,"112,132",23.42
12,"112,133",23.52
13,"112,134",23.45
14,"112,135",23.51
15,"112,136",23.56
16,"112,137",23.44
17,"112,138",23.63
18,"112,139",23.52
19,"112,140",23.66
20,"112,141",23.55
21,"112,142",23.51
22,"111,143",23.51
23,"111,144",23.56
24,"111,145",23.56
25,"111,146",23.56
26,"111,147",23.50
27,"111,148",23.61
28,"111,149",23.40
29,"111,150",23.51
30,"111,151",23.51
31,"111,152",23.65
32,"111,153",23.34
33,"111,154",23.48
34,"111,155",23.39
35,"111,156",23.38
36,"111,157",23.63
37,"111,158",23.76
38,"111,159",23.49
39,"111,160",23.56
40,"111,161",23.50
41,"111,162",23.44
42,"111,163",23.41
43,"110,164",23.45
44,"110,165",23.60
45,"110,166",23.74
46,"110,167",23.82
47,"110,168",23.65
48,"110,169",23.63
49,"110,170",23.45
50,"110,171",23.89
51,"110,172",23.61
52,"110,173",23.63
53,"110,174",23.55
54,"110,175",23.69
55,"110,176",23.45
56,"110,177",23.73
57,"110,178",23.34
58,"110,179",23.42
59,"110,180",23.59
60,"110,181",23.59
61,"110,182",23.60
62,"110,183",23.61
63,"109,184",23.55
64,"109,185",23.56
65,"109,186",23.61
66,"109,187",23.63
67,"109,188",23.63
68,"109,189",23.63
69,"109,190",23.59
70,"109,191",23.40
71,"109,192",23.61
72,"109,193",23.47
73,"109,194",23.64
74,"109,195",23.54
75,"109,196",23.49
76,"109,197",23.67
77,"109,198",23.54
78,"109,199",23.50
79,"109,200",23.53
80,"109,201",23.60
81,"109,202",23.67
82,"109,203",23.73
83,"109,204",23.81
84,"108,205",23.52
85,"108,206",23.60
86,"108,207",23.56
87,"108,208",23.54
88,"108,209",23.61
89,"108,210",23.56
90,"108,211",23.58
91,"108,212",23.56
92,"108,213",23.50
93,"108,214",23.52
94,"108,215",23.56
95,"108,216",23.31
96,"108,217",23.63
97,"108,218",23.42
98,"108,219",23.65
99,"108,220",23.41
100,"108,221",23.82
101,"108,222",23.47
102,"108,223",23.61
103,"108,224",23.63
104,"107,225",23.49
105,"107,226",23.60
106,"107,227",23.40
107,"107,228",23.52
108,"107,229",23.53
109,"107,230",23.54
110,"107,231",23.61
111,"107,232",23.50
112,"107,233",23.67
113,"107,234",23.89
114,"107,235",23.40
115,"107,236",23.97
116,"107,237",23.26
117,"107,238",23.49
