熱画像データ, AVIO_IR_20211013_1419.SVX
測定日時, '2021/10/13,レンジ, 1
測定時間, 14:20:39, 放射率, 0.94
T.max, 60.0, イメージモード, 中
T.min, -20.0,レンズ設定, 標準
No.,x/y,A
1,"112,122",29.37
2,"112,123",29.31
3,"112,124",29.76
4,"112,125",29.86
5,"112,126",29.53
6,"112,127",29.42
7,"112,128",29.66
8,"112,129",29.63
9,"112,130",29.98
10,"112,131",29.87
11,"112,132",29.76
12,"112,133",29.55
13,"112,134",29.91
14,"112,135",30.46
15,"112,136",30.30
16,"112,137",30.00
17,"112,138",30.07
18,"112,139",30.16
19,"112,140",30.02
20,"112,141",29.87
21,"112,142",30.00
22,"111,143",30.17
23,"111,144",30.44
24,"111,145",30.61
25,"111,146",30.69
26,"111,147",30.75
27,"111,148",30.55
28,"111,149",30.28
29,"111,150",30.65
30,"111,151",30.46
31,"111,152",30.98
32,"111,153",30.60
33,"111,154",30.87
34,"111,155",31.09
35,"111,156",31.20
36,"111,157",31.47
37,"111,158",31.76
38,"111,159",31.56
39,"111,160",31.23
40,"111,161",31.28
41,"111,162",31.24
42,"111,163",31.56
43,"110,164",31.76
44,"110,165",32.20
45,"110,166",32.21
46,"110,167",32.06
47,"110,168",32.19
48,"110,169",32.24
49,"110,170",32.41
50,"110,171",32.39
51,"110,172",32.60
52,"110,173",32.68
53,"110,174",32.83
54,"110,175",32.79
55,"110,176",32.80
56,"110,177",32.94
57,"110,178",32.85
58,"110,179",32.88
59,"110,180",33.09
60,"110,181",33.09
61,"110,182",32.97
62,"110,183",33.01
63,"109,184",33.14
64,"109,185",33.08
65,"109,186",32.99
66,"109,187",33.01
67,"109,188",33.35
68,"109,189",33.09
69,"109,190",33.10
70,"109,191",33.01
71,"109,192",33.07
72,"109,193",33.07
73,"109,194",33.05
74,"109,195",33.05
75,"109,196",32.98
76,"109,197",33.17
77,"109,198",32.95
78,"109,199",32.89
79,"109,200",32.91
80,"109,201",32.95
81,"109,202",32.99
82,"109,203",32.92
83,"109,204",32.85
84,"108,205",32.77
85,"108,206",32.79
86,"108,207",32.85
87,"108,208",32.74
88,"108,209",32.89
89,"108,210",32.75
90,"108,211",32.69
91,"108,212",32.68
92,"108,213",32.64
93,"108,214",32.64
94,"108,215",32.66
95,"108,216",32.66
96,"108,217",32.64
97,"108,218",32.55
98,"108,219",32.76
99,"108,220",32.52
100,"108,221",32.61
101,"108,222",32.44
102,"108,223",32.42
103,"108,224",32.34
104,"107,225",32.36
105,"107,226",32.39
106,"107,227",32.39
107,"107,228",32.17
108,"107,229",32.32
109,"107,230",32.30
110,"107,231",32.22
111,"107,232",32.25
112,"107,233",32.21
113,"107,234",32.24
114,"107,235",32.22
115,"107,236",32.29
116,"107,237",32.05
117,"107,238",32.08
118,"107,239",32.08
119,"107,240",32.07
120,"107,241",32.25
121,"107,242",32.08
122,"107,243",32.20
123,"107,244",31.99
124,"107,245",32.09
125,"106,246",31.99
126,"106,247",32.08
127,"106,248",31.96
128,"106,249",31.97
129,"106,250",32.09
130,"106,251",32.06
131,"106,252",31.86
132,"106,253",31.93
133,"106,254",31.80
134,"106,255",31.93
135,"106,256",31.80
136,"106,257",31.76
137,"106,258",31.99
138,"106,259",31.99
139,"106,260",32.03
140,"106,261",31.79
141,"106,262",31.84
142,"106,263",31.85
143,"106,264",31.85
144,"106,265",31.78
145,"105,266",31.67
146,"105,267",31.83
147,"105,268",31.84
148,"105,269",31.60
149,"105,270",31.62
150,"105,271",31.76
151,"105,272",31.76
152,"105,273",31.60
153,"105,274",31.76
154,"105,275",31.66
155,"105,276",31.63
156,"105,277",31.63
157,"105,278",31.85
158,"105,279",31.61
159,"105,280",31.67
160,"105,281",31.62
161,"105,282",31.62
162,"105,283",31.62
163,"105,284",31.62
164,"105,285",31.62
165,"105,286",31.53
166,"104,287",31.56
167,"104,288",31.63
168,"104,289",31.63
169,"104,290",31.56
170,"104,291",31.56
171,"104,292",31.56
172,"104,293",31.60
173,"104,294",31.60
174,"104,295",31.45
175,"104,296",31.57
176,"104,297",31.53
177,"104,298",31.53
178,"104,299",31.51
179,"104,300",31.50
180,"104,301",31.50
181,"104,302",31.30
182,"104,303",31.44
183,"104,304",31.47
184,"104,305",31.56
185,"104,306",31.36
186,"104,307",31.57
187,"103,308",31.56
188,"103,309",31.54
189,"103,310",31.34
190,"103,311",31.51
191,"103,312",31.34
192,"103,313",31.50
193,"103,314",31.56
194,"103,315",31.43
195,"103,316",31.49
196,"103,317",31.33
197,"103,318",31.32
198,"103,319",31.57
199,"103,320",31.38
200,"103,321",31.40
201,"103,322",31.40
202,"103,323",31.41
203,"103,324",31.41
204,"103,325",31.45
205,"103,326",31.54
206,"103,327",31.41
207,"102,328",31.46
208,"102,329",31.46
209,"102,330",31.30
210,"102,331",31.50
211,"102,332",31.41
212,"102,333",31.50
213,"102,334",31.61
214,"102,335",31.36
215,"102,336",31.60
216,"102,337",31.54
217,"102,338",31.53
218,"102,339",31.47
219,"102,340",31.61
220,"102,341",31.51
221,"102,342",31.67
222,"102,343",31.47
223,"102,344",31.53
224,"102,345",31.53
225,"102,346",31.60
226,"102,347",31.41
227,"102,348",31.60
228,"101,349",31.54
229,"101,350",31.67
230,"101,351",31.51
231,"101,352",31.57
232,"101,353",31.57
233,"101,354",31.60
234,"101,355",31.60
235,"101,356",31.60
236,"101,357",31.47
237,"101,358",31.64
238,"101,359",31.73
239,"101,360",31.50
240,"101,361",31.84
241,"101,362",31.64
242,"101,363",31.69
243,"101,364",31.69
244,"101,365",31.67
245,"101,366",31.75
246,"101,367",31.63
247,"101,368",31.63
248,"100,369",31.71
249,"100,370",31.67
250,"100,371",31.57
251,"100,372",31.50
252,"100,373",31.76
253,"100,374",31.51
254,"100,375",31.73
255,"100,376",31.41
256,"100,377",31.62
257,"100,378",31.40
258,"100,379",31.54
259,"100,380",31.51
260,"100,381",31.54
261,"100,382",31.50
262,"100,383",31.63
263,"100,384",31.53
264,"100,385",31.49
265,"100,386",31.32
266,"100,387",31.38
267,"100,388",31.30
268,"100,389",31.32
269,"99,390",31.24
270,"99,391",31.23
271,"99,392",31.22
272,"99,393",31.09
273,"99,394",31.00
274,"99,395",30.90
275,"99,396",31.06
276,"99,397",31.00
277,"99,398",30.91
278,"99,399",30.87
279,"99,400",30.72
280,"99,401",30.55
281,"99,402",30.49
282,"99,403",30.46
283,"99,404",30.60
284,"99,405",30.40
285,"99,406",30.44
286,"99,407",30.16
287,"99,408",30.19
288,"99,409",30.13
289,"98,410",30.16
290,"98,411",30.16
291,"98,412",30.06
292,"98,413",30.33
293,"98,414",30.23
294,"98,415",30.17
295,"98,416",30.10
296,"98,417",29.97
297,"98,418",29.90
298,"98,419",29.84
299,"98,420",29.76
300,"98,421",29.58
301,"98,422",29.66
302,"98,423",29.71
303,"98,424",29.42
304,"98,425",29.41
305,"98,426",29.45
306,"98,427",29.27
307,"98,428",29.16
308,"98,429",29.26
309,"98,430",28.95
310,"97,431",29.11
311,"97,432",29.02
312,"97,433",28.83
313,"97,434",28.87
314,"97,435",28.66
315,"97,436",28.66
316,"97,437",28.70
317,"97,438",28.71
318,"97,439",28.79
319,"97,440",28.67
320,"97,441",28.62
321,"97,442",28.89
322,"97,443",28.85
323,"97,444",28.63
324,"97,445",28.77
325,"97,446",28.71
326,"97,447",28.62
327,"97,448",28.53
328,"97,449",28.49
329,"97,450",28.45
330,"96,451",28.33
